27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,13655,0,50, Dominican-Republic, >50K
49, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
57, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Portugal, >50K
57, Private, Some-college, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Thailand, >50K
26, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Hong, <=50K
19, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,30, Ecuador, <=50K
56, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Ireland, <=50K
32, Private, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
38, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,65, India, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Scotland, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Yugoslavia, >50K
21, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,78, United-States, >50K
59, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,48, China, <=50K
25, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,45, Ecuador, <=50K
61, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,45, France, <=50K
45, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,42, Hungary, >50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Hong, <=50K
42, Private, 9th, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Female,0,0,45, Scotland, <=50K
32, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1904,40, Hungary, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Ireland, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Cuba, <=50K
68, Self-emp-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
36, Private, 10th, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Haiti, >50K
30, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
67, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,1731,23, Haiti, <=50K
45, Local-gov, 7th-8th, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,40, Nicaragua, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, Dominican-Republic, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Peru, <=50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, Nicaragua, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, Iran, <=50K
46, Private, Masters, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Hong, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
26, Private, Some-college, Married-spouse-absent, Craft-repair, Husband, Other, Male,0,0,48, India, <=50K
35, Local-gov, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,0,1970,40, China, <=50K
55, State-gov, HS-grad, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,60, Hungary, <=50K
22, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,45, Peru, <=50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1977,40, China, >50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Puerto-Rico, <=50K
29, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Jamaica, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Portugal, <=50K
59, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,44, El-Salvador, <=50K
51, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, France, <=50K
30, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, Other, Female,0,0,40, Puerto-Rico, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, Ecuador, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,45, Puerto-Rico, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,99999,0,40, Outlying-US(Guam-USVI-etc), >50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Female,0,0,35, Vietnam, >50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
38, State-gov, Bachelors, Married-spouse-absent, Prof-specialty, Own-child, Other, Male,0,0,80, Dominican-Republic, >50K
19, Private, Some-college, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,32, England, <=50K
37, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
35, Private, 11th, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,30, Scotland, <=50K
25, State-gov, Assoc-acdm, Married-civ-spouse, Tech-support, Own-child, Other, Male,0,1485,48, South, <=50K
20, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
30, Private, Prof-school, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, Cambodia, >50K
19, Private, Some-college, Never-married, Priv-house-serv, Own-child, Black, Male,0,0,30, Italy, <=50K
40, Private, 9th, Never-married, Exec-managerial, Husband, White, Female,0,0,30, Poland, >50K
32, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,54, United-States, <=50K
32, Federal-gov, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,70, Italy, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,40, Vietnam, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Hungary, <=50K
30, Private, 1st-4th, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
21, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,20, France, <=50K
30, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Black, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Portugal, <=50K
63, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,7687,0,40, Columbia, <=50K
46, Self-emp-inc, Assoc-voc, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,7687,0,35, Trinadad&Tobago, >50K
71, State-gov, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,20, South, <=50K
32, Private, Bachelors, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
33, Private, Assoc-acdm, Separated, Exec-managerial, Other-relative, Other, Female,0,0,40, Greece, <=50K
56, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Guatemala, <=50K
41, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, France, >50K
24, Private, HS-grad, Separated, Adm-clerical, Own-child, White, Male,0,0,40, Italy, <=50K
21, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, >50K
55, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,60, Cuba, >50K
49, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, China, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Wife, Black, Male,0,0,35, Italy, >50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, Italy, <=50K
31, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
34, Self-emp-inc, Bachelors, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,48, El-Salvador, >50K
29, Private, Some-college, Never-married, Other-service, Unmarried, Black, Male,0,0,20, Hungary, <=50K
40, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Peru, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
40, Private, Masters, Divorced, Adm-clerical, Not-in-family, Black, Male,4100,0,40, Greece, >50K
17, Private, 12th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,16, Columbia, <=50K
59, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Male,0,0,20, El-Salvador, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,20, Taiwan, <=50K
25, Self-emp-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,4145,0,50, Vietnam, <=50K
26, Self-emp-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,70, Greece, <=50K
68, Private, 10th, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,20, Japan, <=50K
63, Private, 9th, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Female,7687,0,40, Mexico, >50K
25, Private, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,45, Peru, <=50K
24, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,17, Jamaica, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
47, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, >50K
34, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
65, Private, HS-grad, Divorced, Sales, Unmarried, Other, Female,0,0,35, Germany, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, Jamaica, <=50K
24, Private, Assoc-voc, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
35, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,35, Germany, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Ecuador, <=50K
51, Federal-gov, Bachelors, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,50, Cuba, <=50K
52, Private, HS-grad, Divorced, Prof-specialty, Husband, Other, Male,0,0,35, Ecuador, <=50K
57, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,24, Cuba, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Female,0,0,36, Poland, >50K
39, Private, Some-college, Separated, Other-service, Other-relative, Other, Female,0,0,25, Scotland, <=50K
59, Private, Masters, Divorced, Craft-repair, Husband, Other, Male,7687,0,40, England, >50K
47, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,38, Scotland, <=50K
51, Federal-gov, 7th-8th, Never-married, Other-service, Unmarried, Black, Male,0,0,35, Italy, <=50K
40, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,50, Hungary, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
35, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,1972,42, Yugoslavia, >50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, South, <=50K
24, Private, Assoc-voc, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, India, <=50K
39, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,60, Peru, <=50K
63, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, Black, Male,5178,0,10, England, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, South, <=50K
27, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Philippines, <=50K
52, Federal-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,7379,0,45, China, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
56, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, France, <=50K
26, Local-gov, Masters, Never-married, Craft-repair, Not-in-family, White, Male,2140,0,50, Italy, <=50K
57, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,5013,0,40, Haiti, <=50K
40, Local-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,7298,0,60, China, >50K
18, Private, 12th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Honduras, >50K
69, Private, HS-grad, Married-civ-spouse, Protective-serv, Unmarried, Asian-Pac-Islander, Female,0,0,24, Ireland, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Puerto-Rico, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, El-Salvador, <=50K
24, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,40, Italy, <=50K
61, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Vietnam, <=50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1977,43, Yugoslavia, >50K
50, Private, Some-college, Widowed, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, Italy, >50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,2560,0,40, Mexico, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,3086,0,40, Laos, <=50K
27, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Puerto-Rico, <=50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Hungary, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
60, Private, HS-grad, Divorced, Protective-serv, Husband, Black, Male,0,0,40, Peru, >50K
64, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,30, Yugoslavia, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
43, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,1977,40, Laos, <=50K
38, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, Italy, <=50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Laos, <=50K
18, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
31, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Portugal, <=50K
48, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, >50K
26, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Hong, <=50K
54, Local-gov, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
34, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,30, Hong, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, Hong, >50K
40, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, South, <=50K
46, State-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
51, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,40, Jamaica, >50K
65, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,45, Dominican-Republic, <=50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
33, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Black, Female,0,1977,40,, <=50K
