61, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Dominican-Republic, <=50K
54, Private, Some-college, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, England, <=50K
29, Private, 9th, Never-married, Sales, Not-in-family, Black, Male,0,1739,48, Honduras, <=50K
39, Federal-gov, Assoc-voc, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Ireland, <=50K
31, Self-emp-not-inc, HS-grad, Divorced, Protective-serv, Unmarried, White, Female,0,0,38, Jamaica, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, >50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Mexico, <=50K
68, Private, Doctorate, Widowed, Craft-repair, Not-in-family, White, Female,0,0,10, Portugal, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, >50K
43, Self-emp-not-inc, 11th, Married-spouse-absent, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,20, Jamaica, <=50K
25, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,38, South, <=50K
39, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Cambodia, >50K
23, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, South, <=50K
33, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Thailand, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Columbia, >50K
25, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,25, Hong, <=50K
43, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
32, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Germany, >50K
38, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,2632,0,45, Italy, <=50K
43, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,20, Mexico, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
33, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
35, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, Ecuador, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Dominican-Republic, >50K
31, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,60, Hong, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
33, Private, 11th, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,30, Cambodia, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,60, Philippines, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,25, France, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Hungary, <=50K
44, State-gov, Some-college, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Hungary, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
42, Private, Assoc-voc, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Poland, >50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Female,3879,0,40, Vietnam, <=50K
51, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Japan, <=50K
35, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,35, Ireland, <=50K
47, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
20, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Hong, <=50K
54, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,60, Puerto-Rico, >50K
55, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, England, <=50K
26, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Poland, <=50K
36, Private, Some-college, Widowed, Other-service, Not-in-family, Other, Female,0,0,23, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Columbia, <=50K
23, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,70, Japan, <=50K
18, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Mexico, >50K
30, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Poland, <=50K
31, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
21, Private, HS-grad, Married-civ-spouse, Tech-support, Own-child, Black, Male,0,0,40, Dominican-Republic, >50K
30, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,74, Hungary, <=50K
22, Private, HS-grad, Divorced, Sales, Own-child, White, Male,0,0,60, Thailand, <=50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Yugoslavia, <=50K
27, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
56, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Taiwan, <=50K
67, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,21, Honduras, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Dominican-Republic, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Taiwan, >50K
54, Private, Some-college, Widowed, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
68, Private, 11th, Widowed, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,10, Jamaica, <=50K
31, Private, Prof-school, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
57, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Italy, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,35, Honduras, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Male,0,0,60, Dominican-Republic, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Ecuador, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,20, Vietnam, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, >50K
64, Private, Masters, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Peru, <=50K
26, Private, Bachelors, Never-married, Other-service, Unmarried, Other, Female,0,0,40, Jamaica, <=50K
24, Federal-gov, 12th, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,40, Taiwan, <=50K
66, Self-emp-not-inc, Some-college, Widowed, Other-service, Not-in-family, Black, Female,0,0,18, Greece, <=50K
37, Private, 7th-8th, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Jamaica, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Puerto-Rico, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Canada, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
23, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1721,40, Nicaragua, >50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
17, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, India, >50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Laos, >50K
59, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,38, Vietnam, <=50K
20, Private, Assoc-voc, Never-married, Farming-fishing, Own-child, Black, Female,0,0,23, Puerto-Rico, <=50K
34, Private, 10th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Hong, <=50K
35, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, Black, Male,4462,0,60, Haiti, <=50K
36, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,36, England, <=50K
31, Private, Prof-school, Divorced, Prof-specialty, Other-relative, Black, Female,0,0,30, Germany, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Hungary, <=50K
52, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, China, <=50K
40, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hungary, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Philippines, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,15024,0,35, Mexico, >50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Haiti, >50K
49, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Jamaica, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, France, <=50K
32, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
38, Private, 5th-6th, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, Trinadad&Tobago, <=50K
37, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,60, Portugal, >50K
36, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7276,0,50, Ireland, >50K
46, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
28, Private, Masters, Never-married, Craft-repair, Husband, Other, Female,0,0,40, Nicaragua, >50K
48, Private, Preschool, Married-spouse-absent, Exec-managerial, Husband, Black, Female,0,0,45, Germany, <=50K
37, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
27, Private, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,20, Portugal, <=50K
23, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, Puerto-Rico, >50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Peru, <=50K
20, Federal-gov, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,8, Guatemala, <=50K
61, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Japan, >50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Ecuador, >50K
19, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,20, Hungary, <=50K
32, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
87, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,35, South, <=50K
42, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,0,0,40, Honduras, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,54, India, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, >50K
24, Private, 12th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Vietnam, <=50K
42, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,7687,0,45, El-Salvador, >50K
36, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, Philippines, <=50K
43, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Guatemala, <=50K
45, Private, Some-college, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, Thailand, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,54, Cuba, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Ireland, <=50K
52, Private, 7th-8th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Greece, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, France, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,38, Hungary, <=50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,60, Trinadad&Tobago, <=50K
70, Self-emp-not-inc, HS-grad, Widowed, Other-service, Not-in-family, Other, Female,0,0,5, Cuba, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,20, South, <=50K
43, Private, Some-college, Divorced, Transport-moving, Not-in-family, Other, Female,0,0,40, India, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Italy, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
45, Private, 11th, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,32, Canada, <=50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,65, Iran, >50K
37, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, El-Salvador, >50K
25, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
50, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,37, Italy, >50K
48, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Italy, >50K
56, Private, Assoc-voc, Divorced, Adm-clerical, Wife, Black, Male,4386,0,40, Trinadad&Tobago, <=50K
49, Self-emp-not-inc, 9th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Vietnam, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, Jamaica, <=50K
52, Local-gov, HS-grad, Never-married, Tech-support, Not-in-family, Black, Male,0,0,50, France, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,40, China, <=50K
34, Private, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,1499,60, Laos, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,7687,0,45, Cambodia, >50K
71, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,11, Iran, >50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Philippines, <=50K
29, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, India, >50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
17, Private, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,5252,0,30, United-States, <=50K
47, Federal-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,25, England, <=50K
21, Private, Some-college, Never-married, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
46, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,7687,0,45, Nicaragua, >50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,2092,0,50, El-Salvador, >50K
34, Private, Assoc-acdm, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
49, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,16, Portugal, <=50K
26, Local-gov, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,50, Poland, <=50K
77, Self-emp-not-inc, Assoc-voc, Widowed, Handlers-cleaners, Husband, White, Female,2726,0,11, Trinadad&Tobago, <=50K
19, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,30, Columbia, <=50K
20, Private, 10th, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, Guatemala, <=50K
29, Private, Some-college, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
