67, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,4917,0,60, United-States, >50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,25, Cambodia, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7687,0,40, United-States, >50K
63, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,35, United-States, <=50K
31, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Jamaica, >50K
49, Private, Doctorate, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, Taiwan, <=50K
59, State-gov, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,40, Poland, <=50K
20, Private, 9th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,60, Nicaragua, <=50K
43, Private, Doctorate, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,39, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, France, >50K
33, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Trinadad&Tobago, >50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,54, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,65, United-States, <=50K
44, Local-gov, Assoc-acdm, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,44, United-States, <=50K
38, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, <=50K
31, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, Laos, >50K
18, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,8, Scotland, <=50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,2055,40, Canada, <=50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, El-Salvador, >50K
29, State-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Iran, <=50K
36, Private, HS-grad, Separated, Craft-repair, Unmarried, White, Female,0,0,40, Mexico, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, China, >50K
24, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, >50K
57, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,74, United-States, <=50K
41, Private, Assoc-voc, Never-married, Handlers-cleaners, Wife, White, Male,0,0,40, Yugoslavia, <=50K
40, Federal-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Germany, >50K
36, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,20, Canada, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,1853,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Sales, Wife, Other, Male,0,1896,40, United-States, >50K
47, Private, Some-college, Separated, Prof-specialty, Not-in-family, Other, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Laos, <=50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, England, <=50K
55, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K
45, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,50, United-States, <=50K
50, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
46, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, United-States, <=50K
45, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,54, United-States, <=50K
62, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,50, Iran, <=50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Mexico, >50K
52, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Self-emp-not-inc, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
29, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
32, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Yugoslavia, >50K
21, Private, Assoc-acdm, Never-married, Exec-managerial, Wife, White, Female,0,2239,20, Outlying-US(Guam-USVI-etc), <=50K
30, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
28, State-gov, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, <=50K
49, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
22, Private, 11th, Never-married, Sales, Husband, Other, Male,0,0,40, United-States, <=50K
48, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Hungary, <=50K
53, Private, Masters, Separated, Craft-repair, Husband, White, Male,13787,0,50, United-States, >50K
51, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Male,0,0,45, United-States, <=50K
56, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, >50K
28, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, South, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,20, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,54, Guatemala, >50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1615,50, United-States, >50K
37, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,20, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
29, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, Taiwan, >50K
44, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,24, United-States, <=50K
33, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
26, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,17, United-States, <=50K
43, Private, Some-college, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, Japan, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Philippines, <=50K
37, Private, 11th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,30, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, <=50K
48, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, France, >50K
76, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico, <=50K
72, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
27, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,66, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
38, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,52, United-States, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Wife, White, Male,0,0,20, United-States, <=50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States, <=50K
21, Private, Some-college, Never-married, Tech-support, Other-relative, White, Male,0,1751,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,65, United-States, >50K
46, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
22, Private, 10th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,50, Cambodia, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
20, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
43, Local-gov, HS-grad, Never-married, Transport-moving, Other-relative, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
28, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, El-Salvador, >50K
34, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,60, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,2402,0,20, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,54, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,16, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, >50K
67, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, United-States, >50K
30, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,0,45, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
27, Private, Assoc-voc, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
50, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Columbia, <=50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Scotland, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,35, United-States, >50K
22, Private, 9th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
41, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,1887,40, United-States, <=50K
20, Private, Bachelors, Never-married, Exec-managerial, Other-relative, White, Female,0,0,40, Poland, <=50K
26, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Hungary, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
54, Self-emp-not-inc, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, <=50K
45, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,35, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,99999,0,40, United-States, >50K
43, Private, 9th, Separated, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,70, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
64, State-gov, HS-grad, Married-spouse-absent, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
83, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K
27, Self-emp-inc, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, Hong, >50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
35, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
47, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, Outlying-US(Guam-USVI-etc), >50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,40, United-States, >50K
42, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
28, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1748,40, Scotland, >50K
27, Local-gov, Some-college, Never-married, Handlers-cleaners, Wife, White, Male,0,0,30, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Wife, White, Female,0,0,25, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,80, Philippines, <=50K
