25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,35, Poland, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,54, United-States, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
46, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,45, United-States, <=50K
39, Private, Assoc-voc, Divorced, Other-service, Unmarried, White, Female,0,0,54, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,3907,0,45, India, >50K
36, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, >50K
59, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,45, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
75, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
33, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
63, Self-emp-not-inc, Assoc-voc, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
62, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
33, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
25, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Other-relative, White, Male,0,0,20, United-States, <=50K
37, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,38, United-States, <=50K
20, Private, Some-college, Married-spouse-absent, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
19, Local-gov, 11th, Never-married, Transport-moving, Own-child, White, Male,0,0,20, United-States, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, <=50K
39, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
49, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,2209,0,40, United-States, <=50K
68, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,32, United-States, <=50K
36, Private, Doctorate, Never-married, Handlers-cleaners, Not-in-family, White, Male,10526,0,40, United-States, >50K
48, State-gov, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,44, Puerto-Rico, >50K
37, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
39, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,30, United-States, >50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
75, Self-emp-not-inc, 9th, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
34, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, Japan, <=50K
24, Private, HS-grad, Separated, Other-service, Own-child, White, Male,0,0,40, Guatemala, <=50K
39, Self-emp-not-inc, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,1513,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
46, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
44, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
53, Local-gov, Assoc-acdm, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
29, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, India, >50K
25, Local-gov, 10th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,44, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
33, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Prof-school, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1977,20, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,48, Germany, <=50K
30, Private, HS-grad, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
57, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,60, United-States, <=50K
47, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,20, Poland, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Divorced, Machine-op-inspct, Wife, White, Female,0,0,54, United-States, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
66, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,2658,0,20, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
46, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
30, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, >50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Female,0,0,8, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Divorced, Protective-serv, Husband, White, Male,0,0,40, Columbia, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,99, United-States, >50K
31, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
51, Federal-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,7029,0,40, United-States, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,4968,0,40, Puerto-Rico, <=50K
41, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, >50K
46, Private, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
54, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
50, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Other-relative, White, Male,0,0,5, United-States, <=50K
22, Federal-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,40, Poland, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hungary, <=50K
54, Private, Assoc-acdm, Divorced, Other-service, Own-child, White, Female,0,0,10, England, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
35, State-gov, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
56, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Peru, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,65, United-States, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
38, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,50, Puerto-Rico, <=50K
30, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,37, South, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, >50K
63, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Separated, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Male,0,0,60, United-States, >50K
32, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Black, Female,7298,0,40, United-States, >50K
45, Private, 12th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Cambodia, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
17, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,45, United-States, <=50K
27, Self-emp-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,1767,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
38, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, Greece, >50K
27, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, India, <=50K
46, State-gov, Assoc-voc, Never-married, Prof-specialty, Unmarried, White, Female,4090,0,24, United-States, <=50K
65, Self-emp-not-inc, 9th, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,16, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Philippines, >50K
37, Federal-gov, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
63, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
