42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1967,60, United-States, >50K
62, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,7687,0,60, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,38, Dominican-Republic, <=50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,47, United-States, >50K
31, Local-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
61, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
27, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,60, United-States, <=50K
38, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
34, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,75, United-States, <=50K
53, Local-gov, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1598,40, United-States, <=50K
40, Local-gov, Bachelors, Separated, Priv-house-serv, Not-in-family, White, Male,0,0,50, United-States, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, United-States, >50K
34, Local-gov, Some-college, Never-married, Sales, Own-child, White, Male,0,0,50, Ireland, <=50K
41, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,38, United-States, <=50K
35, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,40, Mexico, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, France, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,2410,0,40, United-States, >50K
31, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
46, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
24, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,2411,0,40, United-States, >50K
25, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,1853,32, United-States, <=50K
46, Self-emp-inc, Doctorate, Divorced, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Greece, <=50K
53, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
35, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
63, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, >50K
45, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
44, Local-gov, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,50, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1887,40, United-States, >50K
37, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
39, Local-gov, Some-college, Widowed, Craft-repair, Husband, White, Male,0,0,40, Jamaica, >50K
42, State-gov, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,20, Puerto-Rico, >50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,8923,0,65, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
83, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,25, United-States, <=50K
25, Private, Masters, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
39, Federal-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
39, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,60, England, <=50K
21, Private, Some-college, Married-spouse-absent, Other-service, Other-relative, White, Male,0,0,40, Scotland, <=50K
33, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
66, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, >50K
26, State-gov, Masters, Divorced, Sales, Own-child, White, Female,0,0,40, Iran, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, Other-relative, White, Female,0,1077,60, United-States, <=50K
56, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,65, United-States, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, 11th, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
48, Private, Assoc-acdm, Never-married, Craft-repair, Husband, White, Male,0,0,42, United-States, <=50K
43, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
42, Local-gov, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
67, State-gov, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,2399,40, South, >50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,8, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
32, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
42, Local-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,1702,50, United-States, <=50K
52, Self-emp-inc, Masters, Widowed, Exec-managerial, Not-in-family, White, Female,3417,0,60, United-States, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Canada, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, Black, Male,0,0,30, United-States, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Own-child, White, Male,7687,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,3116,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
63, State-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
64, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,24, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Bachelors, Separated, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,15, Philippines, <=50K
36, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,30, Dominican-Republic, <=50K
20, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,46, United-States, <=50K
27, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, France, >50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Self-emp-not-inc, Some-college, Divorced, Other-service, Husband, White, Female,0,0,10, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
45, Private, 11th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,50, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Yugoslavia, <=50K
43, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,2649,0,40, United-States, >50K
44, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,0,0,45, Hungary, <=50K
42, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, Italy, <=50K
42, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, <=50K
41, State-gov, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
40, Private, Some-college, Separated, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,70, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
53, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
40, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,60, Scotland, <=50K
31, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,50, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,20, United-States, <=50K
63, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Vietnam, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
48, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,2270,50, United-States, <=50K
56, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,14579,0,40, Germany, >50K
48, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,1087,0,50, United-States, >50K
25, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, Guatemala, >50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, India, <=50K
28, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,65, United-States, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
29, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
29, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
62, State-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,70, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
37, Federal-gov, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,38, United-States, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Farming-fishing, Own-child, White, Male,0,0,45, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,159,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Never-married, Sales, Wife, White, Female,0,0,20, United-States, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
27, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
53, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, South, <=50K
27, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,5188,0,70, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
