43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1977,60, Dominican-Republic, >50K
21, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Guatemala, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
39, Private, 11th, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Ireland, <=50K
21, Private, 7th-8th, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, El-Salvador, <=50K
35, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, France, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
34, Private, HS-grad, Divorced, Other-service, Own-child, Black, Female,0,0,35, Japan, <=50K
48, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,3463,0,44, India, >50K
45, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,45, Honduras, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,30, Taiwan, <=50K
61, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,25, Trinadad&Tobago, <=50K
25, Private, Some-college, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
22, Private, Assoc-voc, Never-married, Sales, Not-in-family, Black, Female,0,0,35, Puerto-Rico, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
31, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, Ecuador, <=50K
22, Private, Doctorate, Never-married, Sales, Not-in-family, White, Female,0,0,20, Honduras, <=50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,30, Puerto-Rico, <=50K
20, Private, Some-college, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Peru, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,0,1600,60, Taiwan, >50K
61, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,1663,40, France, <=50K
68, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Yugoslavia, <=50K
23, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, Other, Male,0,0,45, Jamaica, <=50K
32, Private, HS-grad, Never-married, Sales, Own-child, White, Male,14286,0,50, Greece, >50K
26, Private, 7th-8th, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Guatemala, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Ireland, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,35, Philippines, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Ireland, >50K
38, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, El-Salvador, <=50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, >50K
41, Private, Bachelors, Married-spouse-absent, Other-service, Other-relative, Black, Female,0,0,8, Iran, <=50K
71, State-gov, Bachelors, Widowed, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
49, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Female,0,0,45, Hong, >50K
71, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,2381,60, Vietnam, >50K
44, State-gov, Masters, Separated, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,42, Laos, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, South, >50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,15024,0,40, Mexico, >50K
65, State-gov, Prof-school, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,22707,0,54, Ireland, >50K
23, State-gov, Bachelors, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, Cambodia, <=50K
37, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,45, Greece, >50K
56, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, El-Salvador, <=50K
63, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, France, <=50K
70, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
55, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Poland, <=50K
83, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,20, Cambodia, <=50K
46, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,76, Jamaica, <=50K
51, Private, Masters, Divorced, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Italy, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,54, France, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Portugal, <=50K
36, State-gov, HS-grad, Divorced, Tech-support, Unmarried, Black, Female,0,0,50, Guatemala, <=50K
72, Self-emp-not-inc, 7th-8th, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Hong, <=50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Scotland, <=50K
32, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1887,40, Puerto-Rico, >50K
80, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,25, Japan, >50K
48, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hungary, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
39, Local-gov, Some-college, Separated, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Guatemala, >50K
29, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,10794,0,40, Dominican-Republic, <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Taiwan, >50K
60, Local-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
42, State-gov, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Wife, Other, Male,0,0,40, Jamaica, <=50K
53, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Italy, >50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Trinadad&Tobago, <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Taiwan, >50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Columbia, >50K
31, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Cambodia, <=50K
40, Local-gov, HS-grad, Separated, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
58, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, Canada, >50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Wife, Other, Male,0,0,40, Haiti, >50K
51, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Greece, <=50K
42, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Female,0,0,45, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,40, Portugal, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
30, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, >50K
56, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, Peru, <=50K
36, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Puerto-Rico, <=50K
21, Private, HS-grad, Separated, Adm-clerical, Other-relative, White, Female,0,0,35, Scotland, <=50K
37, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Black, Female,0,0,40, China, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, Puerto-Rico, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,20, Honduras, <=50K
28, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Philippines, <=50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
36, Private, Masters, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Poland, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,15, England, <=50K
24, Private, 9th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Greece, <=50K
34, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,54, South, <=50K
39, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, Honduras, <=50K
25, Local-gov, Assoc-voc, Divorced, Other-service, Own-child, White, Female,0,0,40, Vietnam, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Peru, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,2174,0,50, Ecuador, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Japan, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,4815,0,40, South, >50K
39, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, Mexico, >50K
23, Private, HS-grad, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
68, Federal-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,24, Canada, <=50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Honduras, <=50K
19, Private, 12th, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,24, France, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
42, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,3, Vietnam, >50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Yugoslavia, >50K
33, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, Honduras, >50K
50, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,46, Thailand, >50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,2411,0,40, Puerto-Rico, <=50K
36, Private, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,75, Dominican-Republic, <=50K
34, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,0,0,50, Canada, <=50K
32, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,75, South, >50K
28, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,5, El-Salvador, <=50K
32, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
37, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,70, Yugoslavia, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,30, Jamaica, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,20, Trinadad&Tobago, <=50K
26, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,15, Philippines, <=50K
66, Federal-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,20, Vietnam, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Cambodia, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,42, France, <=50K
37, Private, 7th-8th, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,17705,0,24, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Italy, >50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Germany, <=50K
19, Private, Assoc-acdm, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,30, Poland, <=50K
68, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,10, El-Salvador, >50K
39, Self-emp-inc, Masters, Never-married, Farming-fishing, Husband, White, Male,0,2414,83, Mexico, >50K
43, Local-gov, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,22, Mexico, <=50K
25, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,20, Yugoslavia, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,30, Vietnam, <=50K
24, Private, Assoc-voc, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, Thailand, <=50K
61, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K
43, Private, Bachelors, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
28, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Jamaica, <=50K
33, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, Peru, >50K
54, Private, Bachelors, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1902,47, Italy, >50K
24, Private, Some-college, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
53, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, Columbia, <=50K
51, Federal-gov, HS-grad, Married-spouse-absent, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
19, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, El-Salvador, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Other-relative, Black, Male,0,0,40, Portugal, <=50K
60, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,46, Mexico, <=50K
43, Local-gov, Bachelors, Divorced, Exec-managerial, Unmarried, Black, Female,0,1454,40, Dominican-Republic, >50K
49, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Hong, <=50K
39, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Columbia, >50K
32, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7298,0,40, Italy, >50K
48, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Other, Female,0,0,50, Laos, >50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, Italy, <=50K
46, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Wife, White, Female,0,0,40, Portugal, <=50K
55, State-gov, Some-college, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,40, Nicaragua, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Germany, >50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Trinadad&Tobago, >50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Female,0,0,20, Cambodia, <=50K
33, Local-gov, Bachelors, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Vietnam, >50K
17, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
42, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,54, Scotland, >50K
59, Local-gov, 10th, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Yugoslavia, >50K
60, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,30, Hungary, >50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,99999,0,60, Vietnam, >50K
32, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1978,40, Portugal, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Laos, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Own-child, Other, Female,0,0,40, Philippines, <=50K
44, State-gov, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,35, France, >50K
37, Federal-gov, Bachelors, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,35, Thailand, <=50K
48, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
62, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
53, State-gov, Some-college, Widowed, Sales, Own-child, Black, Female,0,0,25, Cuba, <=50K
