59, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,38, Puerto-Rico, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,47, United-States, <=50K
20, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,25, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Greece, <=50K
24, Private, Assoc-acdm, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K
39, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,1873,12, Taiwan, >50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,35, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
65, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Self-emp-inc, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,50, United-States, >50K
32, Private, Some-college, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
35, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3898,0,40, United-States, <=50K
22, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,65, United-States, >50K
35, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1848,40, United-States, >50K
18, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,1881,25, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Italy, >50K
29, Private, 7th-8th, Divorced, Transport-moving, Own-child, Black, Male,0,0,30, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, El-Salvador, >50K
68, Private, HS-grad, Widowed, Other-service, Wife, White, Female,0,0,20, Cambodia, <=50K
44, Local-gov, Assoc-voc, Divorced, Prof-specialty, Unmarried, White, Female,0,0,50, Mexico, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
64, Private, 11th, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, United-States, <=50K
30, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,4064,0,25, United-States, >50K
31, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,54, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
63, State-gov, HS-grad, Widowed, Prof-specialty, Unmarried, White, Female,0,0,25, United-States, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Other-relative, Black, Female,0,0,45, United-States, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
27, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Mexico, <=50K
49, Private, 7th-8th, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,32, United-States, <=50K
45, Local-gov, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,90,45, United-States, <=50K
47, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,54, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
43, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Philippines, >50K
21, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
55, Private, Doctorate, Divorced, Craft-repair, Unmarried, White, Male,0,0,99, United-States, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Male,0,0,30, Japan, <=50K
42, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, El-Salvador, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,47, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
17, Private, HS-grad, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Mexico, <=50K
27, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,1726,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
62, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,40, Japan, >50K
68, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
34, Federal-gov, Masters, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,20, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Other-relative, White, Male,0,0,20, United-States, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,25, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Prof-specialty, Wife, White, Male,0,0,30, United-States, <=50K
29, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, South, <=50K
62, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
39, Private, Prof-school, Divorced, Other-service, Own-child, White, Male,0,0,60, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
50, State-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,46, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Male,4198,0,40, United-States, >50K
21, Private, Prof-school, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
35, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Masters, Divorced, Tech-support, Husband, White, Male,4064,0,60, Guatemala, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,15, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, >50K
40, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1721,40, United-States, <=50K
51, Local-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,6271,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, 9th, Never-married, Sales, Own-child, White, Male,0,0,40, Hungary, <=50K
26, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,16, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Divorced, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
20, Federal-gov, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,60, United-States, >50K
32, Private, 7th-8th, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
44, Private, Doctorate, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Canada, >50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,2358,40, United-States, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States, <=50K
64, Private, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,50, Iran, <=50K
60, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,32, United-States, <=50K
60, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
36, State-gov, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
59, Private, Assoc-voc, Widowed, Sales, Unmarried, White, Female,0,0,35, United-States, <=50K
26, Local-gov, Bachelors, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
34, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
60, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Iran, >50K
55, Federal-gov, Assoc-acdm, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
41, Private, Masters, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
37, Private, Bachelors, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, United-States, >50K
64, Private, Prof-school, Divorced, Prof-specialty, Unmarried, White, Female,0,0,16, United-States, <=50K
48, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, State-gov, 5th-6th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Yugoslavia, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
28, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,2164,35, United-States, <=50K
64, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,15, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
59, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
43, Private, 11th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
64, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Sales, Husband, White, Male,0,0,4, United-States, <=50K
41, Private, 9th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
22, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
