26, Private, Bachelors, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,9180,0,50, Dominican-Republic, >50K
61, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, Nicaragua, >50K
37, Self-emp-inc, Bachelors, Divorced, Exec-managerial, Husband, Other, Male,0,0,40, China, <=50K
22, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,50, Germany, <=50K
55, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
42, Private, Bachelors, Separated, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,15, United-States, <=50K
40, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,30, Cambodia, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
55, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Hungary, <=50K
32, Private, HS-grad, Never-married, Transport-moving, Other-relative, Black, Male,0,0,50, Poland, >50K
53, Self-emp-inc, Some-college, Divorced, Prof-specialty, Wife, White, Male,0,0,24, Taiwan, <=50K
35, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,35, Scotland, <=50K
42, Private, Bachelors, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, Taiwan, >50K
32, Private, Some-college, Never-married, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K
22, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,30, Columbia, <=50K
27, Self-emp-not-inc, Assoc-voc, Never-married, Other-service, Not-in-family, Black, Female,0,0,50, Cambodia, <=50K
40, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Other-relative, Black, Male,0,1902,50, China, >50K
33, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Thailand, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
56, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
42, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,28, Outlying-US(Guam-USVI-etc), <=50K
39, Private, 10th, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,1902,50, Cuba, >50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Haiti, >50K
41, Private, 10th, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, Hong, <=50K
61, Private, Prof-school, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,99999,0,54, Scotland, >50K
60, Private, 5th-6th, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Iran, >50K
59, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,7687,0,54, Cuba, >50K
50, Private, Bachelors, Separated, Craft-repair, Husband, White, Male,99999,0,40, Puerto-Rico, >50K
34, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Iran, <=50K
46, Private, 9th, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Honduras, <=50K
23, Private, HS-grad, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,24, Philippines, <=50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,50, Jamaica, <=50K
45, Self-emp-inc, Doctorate, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1974,45, Japan, >50K
53, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,20, Canada, <=50K
41, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, Columbia, >50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Guatemala, >50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, Thailand, >50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Cambodia, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,40, Cuba, >50K
62, Self-emp-inc, HS-grad, Married-spouse-absent, Other-service, Not-in-family, Other, Female,0,0,30, Japan, >50K
49, Private, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,30, Mexico, <=50K
28, Private, Some-college, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Hungary, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, India, >50K
53, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,20, El-Salvador, >50K
36, Self-emp-not-inc, Masters, Divorced, Tech-support, Husband, White, Female,0,0,40, Taiwan, >50K
33, Private, Bachelors, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
39, Local-gov, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Greece, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Greece, <=50K
28, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,15, Germany, <=50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, China, <=50K
58, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Hong, >50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
46, Local-gov, HS-grad, Divorced, Tech-support, Husband, Black, Female,0,0,40, Greece, <=50K
30, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,7298,0,40, Cuba, <=50K
67, Self-emp-not-inc, 9th, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
30, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Hong, <=50K
34, Private, Masters, Never-married, Protective-serv, Husband, Other, Male,0,0,50, Poland, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
25, Private, Prof-school, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,70, United-States, >50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,40, Mexico, >50K
24, State-gov, Some-college, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Female,0,0,60, Mexico, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Canada, <=50K
49, Local-gov, Bachelors, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Guatemala, <=50K
66, Private, Bachelors, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,33, Guatemala, <=50K
34, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
41, Private, 11th, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, Portugal, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,12, South, <=50K
49, Local-gov, Masters, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, Poland, >50K
24, Private, 11th, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,35, South, <=50K
18, Private, 9th, Never-married, Other-service, Own-child, Black, Male,0,0,40, Japan, <=50K
63, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,58, Laos, >50K
56, Private, 11th, Never-married, Machine-op-inspct, Husband, Other, Female,0,0,50, Guatemala, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,15, Iran, <=50K
59, Federal-gov, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Mexico, >50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, Vietnam, >50K
51, Private, 9th, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Puerto-Rico, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, South, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
43, Private, Some-college, Widowed, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Cambodia, >50K
28, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,1902,40, Poland, >50K
51, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,99, Trinadad&Tobago, >50K
32, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,50, Guatemala, <=50K
40, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Female,0,0,20, Ecuador, <=50K
23, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Iran, <=50K
44, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Scotland, <=50K
54, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Taiwan, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, South, <=50K
24, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
52, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, India, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,35, France, <=50K
57, Private, Bachelors, Married-spouse-absent, Transport-moving, Not-in-family, Black, Male,0,0,70, Scotland, >50K
17, Private, 10th, Never-married, Sales, Own-child, Black, Male,0,0,11, India, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,25, Dominican-Republic, <=50K
25, Private, HS-grad, Widowed, Other-service, Wife, White, Female,0,0,30, Portugal, <=50K
30, Private, Assoc-acdm, Divorced, Other-service, Husband, Other, Female,0,0,35, Haiti, <=50K
38, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7655,0,43, Cuba, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
33, Private, Masters, Married-civ-spouse, Tech-support, Own-child, Black, Male,0,0,40, Jamaica, <=50K
26, Private, HS-grad, Separated, Other-service, Not-in-family, Black, Female,0,0,16, Thailand, <=50K
37, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Laos, <=50K
34, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Unmarried, Black, Male,0,0,30, Thailand, <=50K
40, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,15024,0,50, Greece, >50K
51, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
45, Private, 12th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
52, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, China, <=50K
18, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Portugal, >50K
27, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Unmarried, Other, Male,0,0,40, Yugoslavia, <=50K
40, Private, Bachelors, Divorced, Other-service, Wife, White, Female,0,0,40, Honduras, <=50K
28, Federal-gov, HS-grad, Separated, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
64, Federal-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
30, Federal-gov, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,84, Dominican-Republic, <=50K
24, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
32, Federal-gov, 12th, Divorced, Other-service, Unmarried, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
43, Local-gov, 11th, Separated, Exec-managerial, Not-in-family, Black, Female,0,0,40, Honduras, >50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,50, South, <=50K
17, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,20, Peru, <=50K
37, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, South, <=50K
31, Federal-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Hungary, >50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,15024,0,50, Laos, <=50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Taiwan, <=50K
23, Private, Masters, Never-married, Adm-clerical, Unmarried, Black, Male,0,1718,10, Mexico, >50K
60, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,24, Cambodia, <=50K
32, Private, Masters, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,45, Japan, <=50K
41, Local-gov, Masters, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Scotland, >50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
43, Local-gov, Some-college, Divorced, Machine-op-inspct, Husband, White, Female,0,1902,40, Poland, >50K
50, Local-gov, HS-grad, Divorced, Machine-op-inspct, Husband, Other, Female,0,0,30, Laos, <=50K
34, Private, 7th-8th, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,40, Germany, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,72, Greece, <=50K
23, State-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,15, Nicaragua, <=50K
24, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, India, >50K
72, Self-emp-inc, 9th, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,16, Cambodia, <=50K
24, Private, 10th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, Hungary, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,30, Ecuador, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hong, <=50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,60, Haiti, <=50K
52, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,35, Greece, <=50K
59, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Iran, >50K
18, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Jamaica, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, Vietnam, <=50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, South, <=50K
52, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,20, Columbia, <=50K
79, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,44, Hong, <=50K
52, Private, 1st-4th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Germany, <=50K
53, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Female,15024,0,60, Taiwan, >50K
32, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Iran, <=50K
56, Private, 10th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Honduras, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Iran, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,35, South, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,42, Guatemala, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, Hungary, <=50K
24, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,20, Honduras, <=50K
23, State-gov, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,30, India, <=50K
20, Private, 12th, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Male,0,0,20, Columbia, <=50K
58, Private, HS-grad, Married-spouse-absent, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Separated, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,35, Guatemala, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, El-Salvador, <=50K
40, Federal-gov, Masters, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,7298,0,20, Yugoslavia, <=50K
47, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, Black, Female,0,0,50, Vietnam, >50K
51, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,12153,0,50, Italy, >50K
34, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Peru, >50K
19, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Honduras, <=50K
37, Private, 11th, Divorced, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Nicaragua, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
