34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, >50K
40, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Columbia, >50K
39, Private, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,24, Hong, <=50K
40, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, India, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Honduras, <=50K
46, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Scotland, <=50K
26, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,50, Mexico, >50K
23, Self-emp-not-inc, Some-college, Never-married, Sales, Husband, White, Female,0,1887,50, Outlying-US(Guam-USVI-etc), <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Dominican-Republic, <=50K
60, Federal-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Greece, <=50K
45, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, Germany, <=50K
34, Local-gov, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, Poland, <=50K
40, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Italy, >50K
51, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, Canada, >50K
52, Self-emp-not-inc, 10th, Never-married, Sales, Unmarried, White, Female,0,0,10, Puerto-Rico, <=50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, Taiwan, <=50K
42, Federal-gov, Some-college, Divorced, Farming-fishing, Unmarried, White, Female,0,0,80, Canada, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, Hong, <=50K
39, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
36, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
40, Self-emp-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,80, France, <=50K
45, State-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,4, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
22, Private, 11th, Never-married, Sales, Not-in-family, White, Female,0,0,40, England, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,99, United-States, >50K
57, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Scotland, >50K
55, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Portugal, <=50K
30, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,7298,0,40, Germany, <=50K
41, Private, Doctorate, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Laos, >50K
41, Self-emp-inc, Bachelors, Divorced, Prof-specialty, Wife, White, Female,0,0,40, Dominican-Republic, >50K
34, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,40, Mexico, <=50K
38, Local-gov, 12th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, Greece, <=50K
31, Self-emp-not-inc, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,54, Cuba, <=50K
60, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, >50K
36, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,99999,0,60, Iran, <=50K
39, Self-emp-not-inc, 11th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Philippines, <=50K
63, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,38, Poland, <=50K
49, Local-gov, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Iran, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Thailand, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1740,54, El-Salvador, >50K
30, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Female,0,0,20, Dominican-Republic, <=50K
33, Self-emp-not-inc, HS-grad, Separated, Transport-moving, Not-in-family, White, Male,0,0,40, China, <=50K
39, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, Ecuador, >50K
54, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,16, Portugal, <=50K
55, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Laos, >50K
54, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, Hungary, <=50K
50, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Germany, >50K
47, Private, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Poland, <=50K
57, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, Italy, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
31, Private, 5th-6th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,54, Portugal, <=50K
35, State-gov, Bachelors, Divorced, Exec-managerial, Wife, White, Female,15024,0,50, India, >50K
47, Private, 9th, Divorced, Other-service, Not-in-family, White, Female,0,0,36, Nicaragua, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
58, Private, 9th, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, South, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,24, Scotland, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Scotland, >50K
30, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
54, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,48, Nicaragua, >50K
40, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Thailand, <=50K
31, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, Mexico, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Jamaica, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Hungary, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
36, Private, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,20, Laos, <=50K
36, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cambodia, <=50K
30, Private, 5th-6th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, Japan, <=50K
56, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,60, United-States, <=50K
34, Private, Bachelors, Separated, Craft-repair, Wife, White, Female,4036,0,25, France, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Taiwan, <=50K
54, Self-emp-not-inc, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,50, India, <=50K
40, Private, 9th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Thailand, <=50K
24, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, Vietnam, <=50K
51, Self-emp-not-inc, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Female,99999,0,35, United-States, >50K
42, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,50, Yugoslavia, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
39, Private, Bachelors, Divorced, Craft-repair, Own-child, White, Male,3114,0,40, Hungary, <=50K
33, Private, 10th, Never-married, Other-service, Not-in-family, Black, Male,0,0,50, Cuba, <=50K
28, Local-gov, Bachelors, Never-married, Exec-managerial, Wife, White, Female,0,0,40, South, >50K
58, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Jamaica, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7298,0,50, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Japan, >50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, Japan, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Ireland, <=50K
62, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7076,0,50, Puerto-Rico, <=50K
50, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,60, Columbia, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, Canada, <=50K
61, Federal-gov, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Greece, >50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Outlying-US(Guam-USVI-etc), <=50K
25, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Japan, <=50K
45, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,30, El-Salvador, <=50K
58, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Thailand, >50K
31, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Female,7687,0,40, Honduras, >50K
45, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, England, >50K
70, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,16, Philippines, <=50K
54, Local-gov, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, >50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,14386,0,54, Nicaragua, >50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Laos, <=50K
47, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Thailand, <=50K
24, Private, Bachelors, Never-married, Tech-support, Wife, White, Male,0,0,40, Italy, <=50K
20, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, Germany, <=50K
47, Local-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Iran, <=50K
36, Private, Masters, Never-married, Sales, Not-in-family, White, Female,0,0,50, Japan, <=50K
24, Private, 7th-8th, Never-married, Other-service, Own-child, White, Male,0,0,40, India, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, India, <=50K
26, Private, HS-grad, Separated, Other-service, Own-child, Black, Female,0,0,40, Dominican-Republic, <=50K
23, Private, Assoc-voc, Never-married, Tech-support, Own-child, White, Male,0,0,20, Peru, <=50K
36, Local-gov, Some-college, Never-married, Transport-moving, Wife, White, Female,0,0,40, England, <=50K
27, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,1740,30, Columbia, <=50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,20, Mexico, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,1719,40, Greece, <=50K
42, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Nicaragua, <=50K
38, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Italy, >50K
38, Federal-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7687,0,50, Cuba, >50K
22, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Black, Male,0,0,15, Mexico, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,25, Scotland, <=50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Poland, <=50K
48, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Japan, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Trinadad&Tobago, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, Hungary, <=50K
47, Private, Assoc-voc, Widowed, Sales, Not-in-family, White, Female,0,0,40, Hungary, <=50K
37, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, >50K
27, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Mexico, >50K
30, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
45, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
28, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,1594,40, South, <=50K
38, Federal-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Portugal, >50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
24, Private, HS-grad, Separated, Exec-managerial, Own-child, White, Male,0,0,40, Italy, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,14, Taiwan, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Canada, >50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, El-Salvador, >50K
21, Private, Bachelors, Divorced, Tech-support, Own-child, White, Female,0,0,53, Haiti, <=50K
50, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Hungary, >50K
22, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, Trinadad&Tobago, <=50K
24, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, Mexico, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1798,40, England, >50K
24, Private, Prof-school, Never-married, Sales, Not-in-family, White, Male,978,0,40, Japan, >50K
40, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
22, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,40, Haiti, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, France, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Vietnam, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Ireland, <=50K
41, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Black, Female,0,1902,54, South, <=50K
70, Self-emp-not-inc, Some-college, Widowed, Sales, Not-in-family, White, Female,0,0,15, France, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, South, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,45, Italy, >50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Taiwan, >50K
36, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Guatemala, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, >50K
79, Private, 9th, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,15, Jamaica, <=50K
33, Self-emp-inc, HS-grad, Separated, Transport-moving, Not-in-family, Black, Female,0,0,36, Jamaica, <=50K
33, Self-emp-not-inc, Bachelors, Never-married, Other-service, Unmarried, White, Male,0,0,70, Taiwan, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Japan, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Canada, <=50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, >50K
34, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Female,0,0,45, Greece, >50K
53, Private, Prof-school, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Separated, Craft-repair, Not-in-family, Black, Female,0,0,36, Italy, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
23, Private, HS-grad, Divorced, Sales, Own-child, Black, Male,0,0,40, Vietnam, <=50K
44, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,60, Greece, <=50K
54, Private, Bachelors, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,40, England, <=50K
21, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Italy, >50K
36, Local-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,1705,45, Outlying-US(Guam-USVI-etc), <=50K
35, Private, HS-grad, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
44, Private, HS-grad, Divorced, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
37, Federal-gov, Some-college, Divorced, Prof-specialty, Wife, White, Female,3263,0,40, Trinadad&Tobago, >50K
