19, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Ecuador, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Prof-school, Married-civ-spouse, Transport-moving, Wife, Black, Female,0,0,50, Vietnam, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,37, United-States, <=50K
20, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
67, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,15, Peru, <=50K
36, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, Dominican-Republic, >50K
29, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,1902,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,4009,0,50, Columbia, <=50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Jamaica, >50K
26, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, Poland, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, China, <=50K
19, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, England, <=50K
29, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,36, Taiwan, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,54, Laos, <=50K
39, Private, 1st-4th, Never-married, Craft-repair, Husband, Black, Female,7687,0,50, United-States, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, Greece, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, Thailand, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,20, United-States, <=50K
40, Private, Some-college, Divorced, Exec-managerial, Husband, Other, Female,0,0,40, Cuba, <=50K
53, Private, Assoc-acdm, Divorced, Sales, Husband, White, Male,0,0,50, Peru, <=50K
37, State-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
43, Self-emp-inc, Assoc-acdm, Divorced, Tech-support, Wife, Black, Female,0,0,40, Scotland, <=50K
73, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,22, Germany, >50K
59, Federal-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
56, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Other, Male,0,0,40, Ecuador, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Husband, Other, Male,0,0,30, Yugoslavia, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,24, Guatemala, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
38, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Male,0,0,30, Germany, <=50K
51, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Wife, Black, Female,0,0,40, Philippines, >50K
47, Private, Some-college, Separated, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
52, Private, Masters, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, France, <=50K
31, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,5013,0,45, South, >50K
32, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, Taiwan, <=50K
46, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Puerto-Rico, >50K
43, Local-gov, Some-college, Separated, Adm-clerical, Wife, Black, Male,0,0,25, Taiwan, >50K
44, Private, HS-grad, Widowed, Prof-specialty, Husband, Black, Male,0,0,40, El-Salvador, >50K
31, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,50, France, <=50K
38, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, Canada, >50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Ireland, <=50K
27, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,40, Italy, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Italy, <=50K
46, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Laos, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1976,45, United-States, <=50K
60, Self-emp-not-inc, Some-college, Widowed, Exec-managerial, Husband, White, Male,0,0,40, Germany, <=50K
26, State-gov, 7th-8th, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Ireland, <=50K
61, Self-emp-not-inc, 10th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,46, India, >50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Columbia, <=50K
42, Private, Masters, Never-married, Transport-moving, Husband, Black, Female,0,0,54, Hong, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Male,0,0,30, Peru, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,45, Hong, <=50K
55, Self-emp-inc, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
42, Private, Some-college, Divorced, Craft-repair, Husband, Other, Male,0,0,40, Portugal, <=50K
36, Private, Masters, Never-married, Protective-serv, Husband, White, Male,7687,0,60, England, >50K
58, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, Puerto-Rico, >50K
53, Private, Bachelors, Widowed, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
30, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,74, United-States, <=50K
21, Self-emp-not-inc, Some-college, Separated, Sales, Husband, White, Male,0,0,54, Mexico, <=50K
37, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Hungary, <=50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Ecuador, <=50K
69, Private, 10th, Widowed, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
29, Private, HS-grad, Never-married, Sales, Wife, White, Female,0,0,50, Germany, >50K
44, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, Cuba, >50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,5178,0,40, Cambodia, >50K
53, Private, HS-grad, Divorced, Exec-managerial, Husband, Other, Male,0,0,45, United-States, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Scotland, <=50K
47, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Other, Female,0,1902,40, El-Salvador, <=50K
31, Private, 11th, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,30, Ecuador, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
38, State-gov, HS-grad, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
21, Local-gov, Doctorate, Separated, Sales, Own-child, Other, Male,0,1740,10, Taiwan, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,1902,40, Columbia, <=50K
49, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
31, Self-emp-inc, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
56, Self-emp-not-inc, Bachelors, Divorced, Sales, Unmarried, Other, Male,0,0,40, Mexico, <=50K
35, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Portugal, <=50K
48, Local-gov, HS-grad, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, Hungary, <=50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,54, Dominican-Republic, <=50K
59, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Cambodia, <=50K
28, Private, Bachelors, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,14191,0,50, Hong, >50K
35, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,1959,54, United-States, <=50K
30, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,50, Trinadad&Tobago, <=50K
25, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,38, Laos, <=50K
36, Self-emp-inc, 10th, Married-civ-spouse, Transport-moving, Own-child, Black, Male,0,0,45, United-States, >50K
75, Private, Some-college, Married-civ-spouse, Farming-fishing, Wife, Other, Male,0,0,30, Iran, >50K
26, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
22, Federal-gov, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,1848,40, Japan, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Mexico, >50K
63, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,11, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Other-relative, Other, Male,0,0,50, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Trinadad&Tobago, >50K
23, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1902,45, Outlying-US(Guam-USVI-etc), >50K
42, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, United-States, <=50K
25, Local-gov, Doctorate, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,2878,0,40, France, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,45, United-States, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,50, Philippines, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,15024,0,40, Japan, <=50K
47, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,45, India, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Dominican-Republic, <=50K
21, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,45, Italy, <=50K
30, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, Ireland, <=50K
24, Self-emp-not-inc, Assoc-acdm, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Ireland, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,65, Yugoslavia, <=50K
31, Private, 10th, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,20, Iran, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
20, Private, 10th, Married-civ-spouse, Protective-serv, Not-in-family, Black, Male,0,0,40, Ireland, <=50K
39, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
75, State-gov, Masters, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,32387,0,40, Peru, >50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,7298,0,70, Scotland, <=50K
37, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,54, Poland, >50K
64, Self-emp-not-inc, Some-college, Widowed, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,65, Poland, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,40, Puerto-Rico, <=50K
23, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,35, Mexico, <=50K
50, Self-emp-not-inc, Assoc-voc, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, >50K
20, Private, HS-grad, Separated, Handlers-cleaners, Own-child, Other, Female,0,0,40, United-States, <=50K
37, Private, 1st-4th, Never-married, Exec-managerial, Husband, White, Male,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
47, Private, 9th, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Honduras, >50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,50, El-Salvador, >50K
20, State-gov, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,15, Ecuador, <=50K
53, Private, HS-grad, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Wife, Other, Male,0,0,40, Thailand, >50K
28, Private, HS-grad, Divorced, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
60, Private, 7th-8th, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
26, Federal-gov, 12th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Mexico, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Italy, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
39, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Male,0,0,60, France, <=50K
23, Self-emp-not-inc, 11th, Divorced, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Haiti, <=50K
19, Private, 10th, Never-married, Craft-repair, Husband, Other, Female,0,0,50, South, >50K
18, Federal-gov, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Laos, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, United-States, >50K
42, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, England, <=50K
55, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,15569,0,60, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1977,50, Portugal, >50K
32, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Japan, <=50K
39, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,99999,0,60, Canada, >50K
50, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,60, Taiwan, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, Poland, <=50K
53, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, Philippines, <=50K
51, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Vietnam, <=50K
68, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Separated, Craft-repair, Husband, White, Female,0,0,40, Ireland, <=50K
74, State-gov, Bachelors, Widowed, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
38, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,1902,65, Poland, <=50K
32, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Own-child, Other, Female,0,0,40, Puerto-Rico, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,54, Mexico, >50K
24, Private, Assoc-voc, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, China, <=50K
19, Self-emp-not-inc, 11th, Never-married, Prof-specialty, Own-child, White, Male,0,0,45, Greece, <=50K
51, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,1902,35, Hong, <=50K
59, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,60, England, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1902,45, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,3282,0,40, Canada, <=50K
59, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,40, Thailand, >50K
28, Self-emp-not-inc, Assoc-voc, Never-married, Handlers-cleaners, Husband, White, Female,2594,0,40, Trinadad&Tobago, <=50K
37, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
29, Private, 7th-8th, Never-married, Handlers-cleaners, Unmarried, Other, Female,0,0,48, India, <=50K
