39, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, >50K
55, Private, 7th-8th, Widowed, Tech-support, Husband, Black, Female,0,0,40, Columbia, >50K
60, Federal-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,25, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Mexico, <=50K
61, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,35, Germany, <=50K
45, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, India, <=50K
29, Federal-gov, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Yugoslavia, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
56, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,15, Honduras, <=50K
36, State-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,1887,40, Italy, >50K
46, Private, Prof-school, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
38, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
34, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Holand-Netherlands, >50K
18, Private, Bachelors, Never-married, Other-service, Wife, Other, Male,0,0,30, El-Salvador, <=50K
44, Private, Bachelors, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,35, Greece, >50K
30, Private, Doctorate, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,54, Philippines, >50K
21, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Mexico, >50K
24, Private, Some-college, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,40, Greece, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,1977,40, Thailand, >50K
48, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Male,0,2195,50, Guatemala, >50K
30, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Greece, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,18, Taiwan, <=50K
70, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,70, Italy, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Holand-Netherlands, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Male,0,0,40, Dominican-Republic, <=50K
20, Private, Doctorate, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
24, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Italy, >50K
63, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,15024,0,50, Canada, <=50K
48, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Honduras, <=50K
33, Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, Other, Male,0,0,40, Iran, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,35, Holand-Netherlands, <=50K
50, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Female,0,0,30, Scotland, <=50K
33, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Poland, <=50K
27, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,60, Taiwan, <=50K
26, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,1801,20, India, <=50K
23, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
52, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,89, Cuba, >50K
35, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
50, State-gov, Preschool, Married-civ-spouse, Transport-moving, Wife, Black, Female,0,0,45, Vietnam, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,50, United-States, >50K
48, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,35, United-States, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
52, Private, HS-grad, Widowed, Machine-op-inspct, Husband, Black, Female,0,0,35, Dominican-Republic, >50K
34, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,50, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Cuba, <=50K
27, Private, Some-college, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Jamaica, >50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,35, Poland, <=50K
53, Private, Masters, Divorced, Exec-managerial, Husband, Other, Male,0,0,50, China, <=50K
32, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, France, <=50K
45, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,50, Taiwan, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Japan, <=50K
40, Private, 1st-4th, Never-married, Craft-repair, Husband, Black, Female,0,0,50, United-States, <=50K
24, Federal-gov, HS-grad, Never-married, Tech-support, Other-relative, White, Female,0,0,40, Guatemala, <=50K
28, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,54, Thailand, >50K
38, Local-gov, Some-college, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, <=50K
72, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,6332,0,40, Cuba, <=50K
35, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Divorced, Tech-support, Wife, Black, Female,0,0,40, Puerto-Rico, <=50K
63, Local-gov, HS-grad, Widowed, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,25, Germany, >50K
44, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, United-States, >50K
68, Private, HS-grad, Divorced, Other-service, Husband, Other, Male,0,0,25, El-Salvador, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Yugoslavia, >50K
30, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,8, United-States, <=50K
29, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, Germany, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,60, Philippines, >50K
49, Private, Some-college, Separated, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
48, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,30, France, <=50K
42, Private, HS-grad, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,50, Scotland, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,45, South, <=50K
45, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
40, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,60, Taiwan, >50K
30, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Black, Male,0,0,40, El-Salvador, <=50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,10539,0,40, Germany, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Ireland, <=50K
26, Private, 9th, Married-civ-spouse, Handlers-cleaners, Other-relative, Black, Male,0,0,54, Italy, <=50K
57, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,10, Ireland, <=50K
43, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Laos, >50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7298,0,45, United-States, <=50K
34, Private, Some-college, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, Germany, <=50K
19, State-gov, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,20, Ireland, <=50K
52, Private, 5th-6th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Hungary, >50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,50, Columbia, <=50K
23, Private, Masters, Never-married, Transport-moving, Husband, Black, Female,0,0,40, Hong, <=50K
26, Private, Some-college, Never-married, Craft-repair, Wife, White, Male,0,0,40, Peru, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Honduras, <=50K
54, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,70, Portugal, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, England, <=50K
35, Private, HS-grad, Never-married, Sales, Husband, Other, Male,0,0,70, Puerto-Rico, >50K
29, Private, Assoc-voc, Widowed, Other-service, Not-in-family, Other, Male,0,0,8, United-States, <=50K
64, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,79, United-States, <=50K
28, State-gov, Some-college, Separated, Sales, Husband, White, Male,0,0,40, Laos, <=50K
33, Federal-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Hong, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,18, Ecuador, <=50K
33, Private, 12th, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
60, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,7687,0,40, Germany, >50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, Other, Female,0,0,40, Cuba, <=50K
18, Private, 12th, Never-married, Farming-fishing, Own-child, White, Male,0,0,60, Cambodia, <=50K
22, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, Other, Male,0,1876,30, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Scotland, <=50K
46, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, Other, Female,0,0,40, El-Salvador, <=50K
67, Private, 10th, Divorced, Exec-managerial, Husband, Other, Male,0,2045,40, Ecuador, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,50, El-Salvador, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,55, China, <=50K
55, Federal-gov, HS-grad, Widowed, Prof-specialty, Not-in-family, Other, Male,0,0,45, Scotland, <=50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Columbia, <=50K
68, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,21, China, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,28, United-States, <=50K
30, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
44, Self-emp-not-inc, Bachelors, Divorced, Sales, Unmarried, Other, Male,0,0,50, Mexico, <=50K
71, Self-emp-not-inc, Assoc-voc, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,82, Portugal, <=50K
30, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1671,60, Hong, <=50K
60, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,1977,50, Dominican-Republic, >50K
64, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Cambodia, <=50K
20, Private, Assoc-voc, Divorced, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Hong, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,60, Trinadad&Tobago, <=50K
45, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,5013,0,40, Japan, <=50K
53, Self-emp-not-inc, 10th, Married-civ-spouse, Transport-moving, Unmarried, Black, Male,0,0,40, United-States, >50K
43, Private, Some-college, Divorced, Exec-managerial, Wife, Other, Male,0,0,39, Iran, >50K
26, Private, 9th, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
56, Federal-gov, 1st-4th, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Jamaica, <=50K
58, Private, 7th-8th, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Laos, >50K
32, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1977,60, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,45, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,45, Trinadad&Tobago, >50K
38, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,32, Guatemala, >50K
45, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,3616,0,45, Outlying-US(Guam-USVI-etc), >50K
32, Self-emp-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,54, United-States, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, France, >50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Philippines, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Husband, Black, Female,0,0,40, Japan, <=50K
63, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,35, Hungary, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,35, Dominican-Republic, <=50K
19, Private, Bachelors, Never-married, Prof-specialty, Other-relative, White, Male,0,0,25, Italy, <=50K
27, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Iran, <=50K
28, State-gov, Assoc-acdm, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
31, Local-gov, HS-grad, Never-married, Sales, Unmarried, Other, Female,0,0,40, Yugoslavia, <=50K
35, Private, 10th, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,7991,0,45, Iran, >50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1977,40, Guatemala, >50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Ecuador, >50K
28, Private, 10th, Divorced, Sales, Husband, Black, Male,0,0,60, Ireland, <=50K
22, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,60, Portugal, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Other, Male,4672,0,40, Scotland, <=50K
27, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Poland, <=50K
25, Self-emp-not-inc, Some-college, Separated, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
48, Local-gov, Masters, Divorced, Prof-specialty, Unmarried, Other, Male,0,0,50, Puerto-Rico, <=50K
35, Private, Assoc-acdm, Divorced, Craft-repair, Own-child, White, Female,0,0,40, Mexico, <=50K
37, Self-emp-not-inc, Assoc-voc, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,20, Cambodia, <=50K
