43, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,1977,60, Honduras, >50K
29, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
24, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, >50K
75, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,20, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,48, United-States, <=50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
46, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
67, Self-emp-inc, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Poland, >50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
67, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
31, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,30, United-States, <=50K
72, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,2197,13, Jamaica, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
29, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,1979,35, Peru, <=50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, China, >50K
25, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
75, Private, 5th-6th, Widowed, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Philippines, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Japan, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
22, State-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Dominican-Republic, >50K
36, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
24, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
74, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1733,40, Vietnam, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, Portugal, <=50K
63, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Self-emp-not-inc, 11th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Other-relative, White, Female,0,0,20, United-States, >50K
31, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,4064,0,35, United-States, <=50K
20, State-gov, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
20, Private, 5th-6th, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Doctorate, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,15024,0,54, United-States, >50K
27, Private, Some-college, Never-married, Protective-serv, Own-child, Black, Female,0,0,35, United-States, <=50K
59, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,35, United-States, <=50K
26, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,0,50, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Mexico, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,52, Mexico, <=50K
21, Private, Some-college, Divorced, Sales, Other-relative, Black, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
59, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Male,24665,0,45, Puerto-Rico, >50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, Honduras, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
31, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, Peru, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, <=50K
19, Private, HS-grad, Divorced, Other-service, Own-child, Black, Female,0,0,30, South, <=50K
27, State-gov, Assoc-voc, Never-married, Tech-support, Not-in-family, White, Female,0,0,8, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,38, United-States, <=50K
23, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
71, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1887,12, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,45, Guatemala, <=50K
43, State-gov, Some-college, Never-married, Tech-support, Unmarried, White, Female,2182,0,40, United-States, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,20, United-States, >50K
35, State-gov, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,20, United-States, <=50K
23, Self-emp-not-inc, 9th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,25, Poland, <=50K
28, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, Peru, <=50K
57, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,25, United-States, <=50K
58, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,16, United-States, <=50K
61, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Italy, >50K
28, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,48, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
65, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,15, United-States, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Male,0,0,25, Puerto-Rico, <=50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, >50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
49, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
60, Local-gov, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
24, Self-emp-not-inc, 10th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Poland, <=50K
47, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,30, Puerto-Rico, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Tech-support, Wife, Black, Male,0,0,40, United-States, >50K
34, Local-gov, Masters, Divorced, Craft-repair, Not-in-family, White, Female,0,0,50, Philippines, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, El-Salvador, <=50K
31, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,40, Ireland, <=50K
37, Self-emp-not-inc, Masters, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,60, Guatemala, >50K
29, State-gov, Some-college, Married-spouse-absent, Exec-managerial, Own-child, White, Female,0,0,40, Japan, >50K
42, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
56, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,54, United-States, >50K
32, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
47, Private, Masters, Separated, Tech-support, Not-in-family, Black, Female,0,0,36, United-States, <=50K
46, Private, HS-grad, Married-spouse-absent, Exec-managerial, Unmarried, White, Female,0,0,40, Columbia, <=50K
49, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
57, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
41, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,30, Canada, <=50K
30, Private, 10th, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Mexico, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,32, United-States, <=50K
22, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,10, United-States, >50K
49, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,45, United-States, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,2150,0,40, United-States, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,45, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
29, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0,0,40, Taiwan, >50K
35, Private, 10th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, <=50K
45, Federal-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, United-States, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,25, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Male,15024,0,30, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,15, Haiti, <=50K
20, Private, 11th, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,35, Japan, <=50K
44, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
35, Private, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,35, Vietnam, <=50K
42, Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,2275,40, Jamaica, <=50K
30, Private, 10th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, >50K
30, State-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
52, Private, HS-grad, Divorced, Tech-support, Wife, White, Male,5178,0,36, Canada, <=50K
57, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,75, Dominican-Republic, >50K
38, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7172,0,45, United-States, >50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,50, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Wife, White, Male,0,0,25, Canada, <=50K
17, State-gov, 11th, Never-married, Sales, Own-child, White, Male,0,0,10, Portugal, <=50K
62, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,60, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,20, United-States, >50K
31, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, Mexico, <=50K
63, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,9619,0,40, Haiti, >50K
26, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,45, Mexico, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,60, United-States, >50K
17, Private, 12th, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,10, United-States, <=50K
46, Private, Masters, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
38, Federal-gov, Bachelors, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Iran, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,2851,0,48, United-States, >50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, Haiti, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Ireland, <=50K
57, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,16, El-Salvador, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,45, United-States, >50K
