21, Private, HS-grad, Married-spouse-absent, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,24, Dominican-Republic, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, Ireland, >50K
58, Self-emp-not-inc, 10th, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Puerto-Rico, >50K
26, Private, Some-college, Married-spouse-absent, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
39, Federal-gov, Some-college, Divorced, Exec-managerial, Husband, Black, Male,0,0,50, South, <=50K
44, Private, Some-college, Divorced, Machine-op-inspct, Husband, Black, Male,0,0,40, South, >50K
51, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Thailand, >50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
25, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,30, Canada, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,9858,0,50, United-States, >50K
34, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,40, Thailand, >50K
33, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,45, Dominican-Republic, <=50K
25, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,65, Columbia, >50K
55, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
55, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Jamaica, >50K
27, Private, Some-college, Never-married, Exec-managerial, Husband, Other, Male,15024,0,40, Greece, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,45, Poland, >50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Columbia, <=50K
31, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, Honduras, <=50K
23, Private, Bachelors, Never-married, Sales, Not-in-family, Other, Male,7687,0,45, Peru, >50K
47, Private, 9th, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, South, >50K
30, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, Ecuador, <=50K
36, Private, 9th, Never-married, Other-service, Husband, Black, Female,0,0,35, Cambodia, <=50K
47, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,48, Haiti, <=50K
62, Private, 7th-8th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,25, Germany, <=50K
34, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, Black, Male,0,0,40, Mexico, <=50K
20, Private, 11th, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
22, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,35, Italy, <=50K
33, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, India, <=50K
31, Federal-gov, HS-grad, Divorced, Craft-repair, Husband, Other, Male,0,0,54, Ireland, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,48, Trinadad&Tobago, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
54, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, >50K
53, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, Puerto-Rico, >50K
45, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,3103,0,40, Puerto-Rico, <=50K
42, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Holand-Netherlands, >50K
38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Canada, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
29, Private, HS-grad, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
29, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Thailand, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Nicaragua, <=50K
45, Private, Masters, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, Iran, <=50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Yugoslavia, >50K
62, Private, HS-grad, Widowed, Craft-repair, Husband, Other, Female,0,0,25, Mexico, <=50K
42, Private, Assoc-voc, Never-married, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, Peru, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Trinadad&Tobago, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,20, Italy, <=50K
22, Private, 9th, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,25, China, <=50K
37, Private, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,87, Iran, <=50K
24, Private, 12th, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,44, Holand-Netherlands, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Jamaica, <=50K
36, Private, Some-college, Never-married, Tech-support, Husband, Other, Male,0,0,38, Ireland, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,50, Nicaragua, <=50K
56, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, Scotland, >50K
49, Private, 11th, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Dominican-Republic, >50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,60, England, <=50K
35, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,45, Ecuador, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Wife, Black, Male,0,0,40, Thailand, <=50K
52, Private, Masters, Married-civ-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
23, Private, 9th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,25, Scotland, <=50K
59, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,40, Dominican-Republic, >50K
53, Local-gov, Masters, Married-civ-spouse, Tech-support, Husband, Black, Female,0,2037,40, Italy, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, Honduras, <=50K
35, Private, Prof-school, Never-married, Craft-repair, Not-in-family, White, Female,0,0,70, Mexico, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, France, <=50K
44, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,48, Cuba, <=50K
52, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,54, France, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Philippines, <=50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Philippines, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Cambodia, >50K
47, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,40, England, >50K
41, Local-gov, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, South, >50K
45, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,99999,0,45, Puerto-Rico, >50K
38, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,54, Laos, <=50K
24, State-gov, Assoc-acdm, Never-married, Craft-repair, Own-child, Black, Female,0,0,35, Iran, <=50K
33, Private, Masters, Married-civ-spouse, Prof-specialty, Other-relative, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
50, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, Outlying-US(Guam-USVI-etc), >50K
22, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,60, Scotland, >50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Taiwan, >50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,15024,0,60, Guatemala, >50K
75, Private, Some-college, Divorced, Machine-op-inspct, Wife, White, Female,0,0,20, Hong, <=50K
21, Private, Assoc-acdm, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,20, Nicaragua, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,15, Taiwan, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ireland, <=50K
47, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,48, Vietnam, >50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Philippines, <=50K
42, Local-gov, Bachelors, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,54, Scotland, >50K
42, Self-emp-not-inc, Doctorate, Divorced, Exec-managerial, Husband, Black, Female,0,0,60, Iran, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
32, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,20, England, <=50K
43, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Hungary, <=50K
46, Private, 10th, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, Poland, <=50K
48, Private, 11th, Married-civ-spouse, Sales, Wife, Black, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Bachelors, Separated, Other-service, Not-in-family, White, Male,0,1902,40, Yugoslavia, >50K
64, Private, Some-college, Widowed, Adm-clerical, Husband, White, Male,0,0,7, Italy, <=50K
34, State-gov, Assoc-acdm, Never-married, Transport-moving, Not-in-family, Other, Male,3208,0,54, United-States, >50K
36, Federal-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Italy, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,40, Thailand, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Thailand, <=50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, >50K
38, Private, Some-college, Separated, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
54, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,88, France, <=50K
47, State-gov, 5th-6th, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cambodia, <=50K
42, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,60, Germany, <=50K
47, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, Vietnam, >50K
42, State-gov, 9th, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, >50K
23, Private, Bachelors, Separated, Other-service, Own-child, Other, Female,0,0,25, El-Salvador, <=50K
57, Private, Assoc-voc, Widowed, Sales, Not-in-family, White, Female,0,0,30, Dominican-Republic, <=50K
42, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Haiti, <=50K
28, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,30, England, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,45, Ireland, <=50K
29, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,25, El-Salvador, <=50K
50, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,15, France, <=50K
38, Private, Doctorate, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, Ecuador, <=50K
29, Private, HS-grad, Never-married, Transport-moving, Wife, Other, Female,0,0,40, Taiwan, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1977,54, Vietnam, >50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,4758,0,54, Vietnam, >50K
48, Private, Assoc-voc, Married-spouse-absent, Exec-managerial, Unmarried, Other, Female,0,0,30, Puerto-Rico, <=50K
59, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
74, Private, Some-college, Divorced, Machine-op-inspct, Husband, Other, Female,0,0,12, Yugoslavia, <=50K
41, Private, Bachelors, Married-spouse-absent, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,35, Scotland, <=50K
64, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
45, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, England, >50K
53, Federal-gov, Assoc-voc, Divorced, Craft-repair, Husband, Other, Female,7298,0,50, Ireland, >50K
31, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,10, Taiwan, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,50, Iran, <=50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, Guatemala, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Yugoslavia, >50K
29, State-gov, Assoc-acdm, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1977,42, Laos, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Mexico, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,1977,40, Germany, <=50K
31, Private, Masters, Never-married, Craft-repair, Husband, Black, Female,3275,0,40, Honduras, <=50K
32, Private, Masters, Never-married, Other-service, Own-child, Other, Female,0,0,40, Hungary, <=50K
64, Local-gov, 7th-8th, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, Germany, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,30, Cambodia, <=50K
48, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Honduras, >50K
29, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1876,40, Cuba, >50K
45, Private, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
24, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, Other, Female,0,0,40, Columbia, <=50K
25, Private, 5th-6th, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,1645,40, Vietnam, <=50K
46, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,35, South, <=50K
67, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,15, Cambodia, <=50K
26, Private, 1st-4th, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,1878,44, Cambodia, <=50K
45, State-gov, Bachelors, Divorced, Farming-fishing, Wife, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
20, Private, 10th, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
31, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,62, Italy, <=50K
23, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Other, Female,0,0,20, Cuba, <=50K
43, Private, Bachelors, Divorced, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
48, Private, Assoc-voc, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,30, Cambodia, <=50K
28, Private, 9th, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,35, Guatemala, <=50K
49, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Other, Female,3018,0,40, Cambodia, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Dominican-Republic, <=50K
50, Private, 7th-8th, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,50, Dominican-Republic, <=50K
40, Private, Bachelors, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
40, Without-pay, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, Ireland, <=50K
28, Private, 5th-6th, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,3920,0,50, Trinadad&Tobago, <=50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,30, Japan, <=50K
39, Private, Some-college, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,3495,0,38, Honduras, >50K
