38, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
37, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,22097,0,40, United-States, >50K
43, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
29, Private, Some-college, Married-spouse-absent, Tech-support, Wife, White, Female,0,1977,27, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
27, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
31, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, <=50K
26, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,36, United-States, <=50K
47, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,15, Japan, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, 10th, Never-married, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
37, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1560,50, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
44, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
45, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
66, State-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,50, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,70, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,45, United-States, <=50K
33, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Masters, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, >50K
25, Private, Assoc-voc, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,50, United-States, >50K
35, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Vietnam, <=50K
45, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, <=50K
32, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,50, United-States, <=50K
29, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,4609,0,50, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1601,50, United-States, <=50K
53, State-gov, 7th-8th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Yugoslavia, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,1720,35, United-States, <=50K
45, Self-emp-inc, HS-grad, Separated, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
40, State-gov, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
55, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
36, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, 11th, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,99999,0,50, United-States, >50K
24, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
90, Private, Prof-school, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Tech-support, Own-child, White, Male,0,0,35, Mexico, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
50, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,60, United-States, >50K
39, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,54, United-States, >50K
61, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
35, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,35, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Tech-support, Own-child, Black, Female,0,0,35, United-States, <=50K
35, Private, Bachelors, Separated, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,74, United-States, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Own-child, Black, Male,0,0,50, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4401,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,45, United-States, <=50K
31, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,40, Mexico, <=50K
58, Private, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,54, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,20, United-States, <=50K
41, Private, Doctorate, Married-civ-spouse, Other-service, Wife, Black, Male,0,0,40, United-States, >50K
21, Self-emp-not-inc, 10th, Never-married, Prof-specialty, Own-child, White, Male,0,0,14, United-States, <=50K
70, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Female,0,0,35, United-States, >50K
50, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,7687,0,47, United-States, >50K
24, Private, 11th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
48, Federal-gov, HS-grad, Widowed, Other-service, Unmarried, Black, Male,0,0,35, United-States, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,45, United-States, <=50K
41, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
50, Private, 5th-6th, Separated, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
57, Self-emp-inc, Some-college, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Federal-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,4040,0,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
59, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
24, Local-gov, Some-college, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
59, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,32, Cuba, <=50K
40, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Jamaica, >50K
45, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
45, Private, 10th, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
37, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,50, United-States, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
40, Local-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Guatemala, >50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Masters, Divorced, Other-service, Unmarried, Black, Female,0,0,8, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
41, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,1807,45, United-States, <=50K
26, Private, 11th, Never-married, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
35, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cuba, >50K
30, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Female,0,0,35, United-States, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Local-gov, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, 9th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,65, United-States, >50K
52, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Mexico, <=50K
17, Private, 12th, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3838,0,40, United-States, <=50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,45, United-States, >50K
43, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
17, Private, 12th, Never-married, Sales, Own-child, White, Female,0,0,10, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
72, Private, Bachelors, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,70, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,25, United-States, >50K
43, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,55, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,99999,0,40, United-States, >50K
22, State-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
39, Private, 10th, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,36, United-States, >50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, >50K
56, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
