47, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,35, Hungary, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,2270,0,40, United-States, >50K
25, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, France, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,1880,65, United-States, >50K
31, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,51, United-States, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
36, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
53, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, El-Salvador, >50K
25, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,61, Honduras, <=50K
63, Self-emp-inc, Some-college, Widowed, Other-service, Unmarried, White, Female,0,0,22, United-States, <=50K
29, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,20, United-States, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Taiwan, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
31, Private, Bachelors, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
50, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Canada, <=50K
55, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, >50K
23, Local-gov, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,50, Cuba, <=50K
46, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,54, Ecuador, >50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1876,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,36, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Female,0,0,50, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,23, United-States, <=50K
29, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Honduras, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, United-States, <=50K
28, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,60, United-States, >50K
26, Private, Some-college, Never-married, Farming-fishing, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
40, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
66, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
25, Local-gov, Some-college, Never-married, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
19, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,7298,0,65, United-States, <=50K
33, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
51, State-gov, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,36, Haiti, <=50K
61, Private, Masters, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
45, State-gov, Bachelors, Separated, Sales, Unmarried, Asian-Pac-Islander, Female,0,1671,24, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Priv-house-serv, Own-child, Black, Male,0,0,35, Dominican-Republic, <=50K
30, Federal-gov, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
63, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,35, United-States, <=50K
39, Local-gov, 7th-8th, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Married-civ-spouse, Priv-house-serv, Own-child, White, Female,0,0,10, United-States, <=50K
29, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,53, Mexico, <=50K
49, Federal-gov, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
26, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, <=50K
60, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,2030,0,50, Taiwan, >50K
31, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
25, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Ireland, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,45, United-States, >50K
35, Private, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,40, Nicaragua, <=50K
56, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1902,40, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,24, United-States, <=50K
30, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, Columbia, <=50K
31, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Federal-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,84, United-States, <=50K
29, Self-emp-not-inc, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
55, Private, Some-college, Widowed, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Assoc-voc, Never-married, Prof-specialty, Wife, White, Male,7687,0,40, Germany, <=50K
47, Private, Assoc-acdm, Never-married, Other-service, Wife, Black, Male,0,0,35, Italy, <=50K
68, Self-emp-not-inc, Some-college, Widowed, Other-service, Husband, White, Male,0,0,15, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
49, Local-gov, Some-college, Divorced, Tech-support, Unmarried, Black, Female,0,0,60, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,50, United-States, >50K
29, Private, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
38, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,7687,0,40, United-States, >50K
58, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
36, Local-gov, 11th, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,45, Ecuador, >50K
21, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,45, United-States, <=50K
30, Private, 9th, Divorced, Machine-op-inspct, Wife, White, Female,0,0,24, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
53, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
32, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,25, United-States, <=50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,75, United-States, <=50K
37, Local-gov, Assoc-acdm, Never-married, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,52, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1960,50, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,24, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,51, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, Mexico, <=50K
63, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
38, Private, 11th, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
42, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,45, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,24, Nicaragua, <=50K
54, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, >50K
25, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,30, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,60, Nicaragua, <=50K
52, Federal-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,36, Trinadad&Tobago, <=50K
31, State-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,35, United-States, >50K
47, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
39, State-gov, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,20, Columbia, <=50K
29, Private, Some-college, Never-married, Craft-repair, Other-relative, Black, Male,0,0,45, Puerto-Rico, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,2388,50, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Greece, <=50K
34, State-gov, Bachelors, Divorced, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Canada, <=50K
52, Federal-gov, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Masters, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Local-gov, Bachelors, Never-married, Sales, Husband, Black, Male,0,0,40, United-States, >50K
40, Self-emp-not-inc, Masters, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, White, Female,0,0,75, Hungary, <=50K
28, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Italy, <=50K
38, Self-emp-not-inc, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, State-gov, Masters, Divorced, Prof-specialty, Own-child, White, Female,0,0,20, Honduras, >50K
37, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
42, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,23, United-States, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,30, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, Germany, <=50K
28, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, India, <=50K
49, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,77, United-States, >50K
26, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,4428,0,50, United-States, <=50K
56, Local-gov, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Haiti, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
26, Private, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, India, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,35, Greece, >50K
30, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,1861,50, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,4984,0,43, England, >50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
64, Self-emp-not-inc, Some-college, Divorced, Other-service, Other-relative, White, Female,0,0,6, United-States, <=50K
19, Local-gov, HS-grad, Never-married, Priv-house-serv, Own-child, White, Male,0,0,10, United-States, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,15024,0,50, United-States, >50K
30, Private, Masters, Never-married, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
21, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,20, United-States, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Haiti, >50K
41, State-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Haiti, >50K
27, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Greece, >50K
41, State-gov, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, >50K
34, State-gov, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Male,0,1740,45, Poland, <=50K
45, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,52, United-States, <=50K
