25, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, Honduras, <=50K
27, Private, Bachelors, Never-married, Transport-moving, Own-child, Black, Male,0,0,50, United-States, <=50K
51, Self-emp-not-inc, Some-college, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,54, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Thailand, <=50K
23, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,30, Thailand, <=50K
45, Private, Some-college, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,30, United-States, <=50K
58, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Female,3103,0,40, United-States, >50K
24, Local-gov, Bachelors, Married-civ-spouse, Priv-house-serv, Own-child, White, Male,0,0,4, United-States, <=50K
41, Self-emp-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Thailand, >50K
48, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Local-gov, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,25, United-States, <=50K
29, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
25, Private, 10th, Never-married, Farming-fishing, Own-child, White, Male,0,0,60, Ecuador, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States, >50K
75, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
43, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Private, HS-grad, Separated, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
30, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,35, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1884,40, United-States, >50K
26, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,60, Mexico, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Female,0,0,40, South, <=50K
31, Private, Some-college, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
48, State-gov, Bachelors, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, El-Salvador, >50K
23, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, Cuba, <=50K
52, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,36, United-States, <=50K
30, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,2400,50, Haiti, >50K
19, Local-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, Nicaragua, <=50K
56, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
56, Private, Assoc-voc, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,35, United-States, <=50K
19, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
61, Self-emp-inc, Preschool, Married-civ-spouse, Prof-specialty, Husband, White, Female,5446,0,60, United-States, >50K
40, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,20, Taiwan, <=50K
51, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
36, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Male,0,0,43, Honduras, <=50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Mexico, >50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
32, Private, Doctorate, Divorced, Transport-moving, Unmarried, Black, Female,0,0,45, United-States, <=50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
25, Self-emp-not-inc, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,75, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,60, United-States, >50K
38, Private, Bachelors, Never-married, Tech-support, Wife, Other, Male,0,0,37, Cambodia, <=50K
59, Self-emp-inc, Masters, Never-married, Exec-managerial, Husband, White, Female,0,0,54, United-States, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,1737,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,8614,0,40, United-States, <=50K
44, Private, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,25, United-States, <=50K
36, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,43, United-States, <=50K
30, Private, Masters, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
58, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,60, United-States, >50K
41, Private, 10th, Divorced, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
27, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
51, Private, 5th-6th, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
47, Local-gov, 7th-8th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, >50K
24, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, England, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,6726,0,50, United-States, >50K
40, Private, Masters, Divorced, Exec-managerial, Wife, White, Male,0,0,50, United-States, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Local-gov, Masters, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,65, Puerto-Rico, <=50K
28, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,5402,0,40, El-Salvador, >50K
29, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
25, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1967,40, United-States, >50K
26, Private, 7th-8th, Never-married, Sales, Other-relative, White, Female,0,0,30, South, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
60, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
48, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
70, Private, Some-college, Separated, Prof-specialty, Wife, White, Female,0,0,12, United-States, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, Canada, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1887,60, United-States, >50K
37, Private, Masters, Never-married, Sales, Own-child, Black, Female,0,0,30, India, <=50K
36, Federal-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,5314,0,50, Yugoslavia, >50K
68, Local-gov, 7th-8th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,15, United-States, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
36, Private, Masters, Never-married, Sales, Unmarried, White, Male,0,0,40, Germany, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, Honduras, <=50K
23, Private, Bachelors, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,52, Vietnam, <=50K
59, Private, Doctorate, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, State-gov, Assoc-voc, Separated, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Mexico, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,2442,50, United-States, <=50K
45, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, England, <=50K
36, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, El-Salvador, >50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,15, France, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,32, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,30, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
62, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
60, Local-gov, 9th, Married-civ-spouse, Protective-serv, Husband, Other, Male,5049,0,40, Yugoslavia, >50K
65, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Ecuador, >50K
23, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
58, Private, Some-college, Widowed, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
25, Local-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Haiti, >50K
52, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, Philippines, <=50K
55, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
41, Private, Bachelors, Never-married, Tech-support, Own-child, White, Male,0,0,60, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,45, United-States, <=50K
46, State-gov, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
64, Private, HS-grad, Divorced, Prof-specialty, Wife, White, Female,0,0,40, Taiwan, <=50K
37, Private, Doctorate, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Thailand, >50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
45, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
39, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,2359,60, China, >50K
59, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Hong, >50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, Japan, <=50K
32, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,45, United-States, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Cuba, <=50K
53, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Laos, >50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, United-States, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,72, United-States, <=50K
34, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, England, >50K
24, Private, Bachelors, Never-married, Priv-house-serv, Not-in-family, White, Male,0,1978,35, Trinadad&Tobago, <=50K
32, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,35, United-States, >50K
50, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,35, Vietnam, <=50K
