25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,35, Ecuador, <=50K
63, Private, Some-college, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,45, China, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
35, Private, 9th, Never-married, Sales, Not-in-family, White, Male,0,0,40, Haiti, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,16, Ireland, <=50K
37, Private, Masters, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,38, United-States, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, Mexico, >50K
22, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Male,0,0,35, United-States, <=50K
52, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Other, Male,0,0,50, Ireland, <=50K
43, Local-gov, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, Cambodia, <=50K
57, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, Black, Male,0,0,45, Trinadad&Tobago, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,25, Ecuador, <=50K
29, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Poland, <=50K
53, Private, Some-college, Divorced, Transport-moving, Unmarried, Other, Female,0,0,40, Yugoslavia, <=50K
21, Private, 12th, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
28, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,48, Cuba, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,7687,0,40, Outlying-US(Guam-USVI-etc), >50K
31, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,60, Dominican-Republic, <=50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,7687,0,65, Yugoslavia, >50K
30, Private, Bachelors, Divorced, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
33, State-gov, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,1887,40, United-States, <=50K
25, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,50, Vietnam, >50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Hong, <=50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,40, United-States, >50K
42, State-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,65, Puerto-Rico, <=50K
45, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, Columbia, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,60, Hungary, >50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Columbia, >50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,5129,0,40, Columbia, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Peru, >50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Portugal, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,20, United-States, <=50K
41, Private, Some-college, Separated, Other-service, Husband, Other, Male,0,0,40, United-States, <=50K
23, Private, 11th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Yugoslavia, <=50K
42, Private, Prof-school, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,50, China, <=50K
19, State-gov, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,12, Outlying-US(Guam-USVI-etc), <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
29, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Hong, >50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,70, Taiwan, >50K
52, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,7687,0,40, United-States, >50K
17, Private, 10th, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,12, Dominican-Republic, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Greece, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,20, Iran, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Iran, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Puerto-Rico, >50K
19, State-gov, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, Nicaragua, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,50, Honduras, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
45, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Philippines, <=50K
58, Local-gov, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Black, Female,7687,0,54, United-States, <=50K
51, Private, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
58, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,1887,40, Dominican-Republic, >50K
42, Private, Some-college, Separated, Other-service, Husband, White, Female,0,0,40, Scotland, <=50K
40, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, England, <=50K
47, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Canada, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, England, >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, >50K
37, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, Columbia, >50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Haiti, <=50K
27, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Philippines, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7687,0,65, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Yugoslavia, >50K
53, Self-emp-not-inc, Bachelors, Separated, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,60, Mexico, >50K
26, Federal-gov, 10th, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
23, Local-gov, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,27, Dominican-Republic, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,70, Honduras, >50K
30, Self-emp-not-inc, 11th, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
29, Federal-gov, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, England, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Hungary, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,50, Philippines, <=50K
56, Private, Bachelors, Widowed, Sales, Not-in-family, Black, Male,13669,0,40, South, <=50K
50, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,2867,0,40, Puerto-Rico, >50K
36, Private, 10th, Separated, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
55, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, United-States, <=50K
20, State-gov, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, South, <=50K
56, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, United-States, >50K
33, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,65, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,30, United-States, <=50K
53, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Male,0,0,38, Portugal, >50K
25, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Japan, <=50K
46, Private, Some-college, Separated, Craft-repair, Wife, Black, Male,0,0,40, United-States, >50K
35, Private, Preschool, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Canada, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, Mexico, <=50K
30, Private, Some-college, Married-civ-spouse, Other-service, Wife, White, Female,0,0,35, Nicaragua, <=50K
46, Local-gov, Bachelors, Divorced, Sales, Unmarried, White, Female,10560,0,50, United-States, <=50K
31, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Laos, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Hungary, <=50K
19, State-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, Jamaica, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,54, Honduras, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Peru, <=50K
62, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,20, Peru, >50K
38, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,35, Taiwan, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Hungary, >50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, United-States, <=50K
55, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
32, State-gov, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,12, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,2841,0,40, Haiti, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,36, Germany, <=50K
26, Local-gov, Some-college, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,40, Iran, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,54, United-States, >50K
32, Private, HS-grad, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,30, Portugal, <=50K
65, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Puerto-Rico, <=50K
23, Private, HS-grad, Divorced, Farming-fishing, Own-child, Black, Male,2939,0,51, Taiwan, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,50, United-States, <=50K
27, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Columbia, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, England, >50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, El-Salvador, <=50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
45, Private, Masters, Widowed, Other-service, Not-in-family, White, Female,0,0,20, Poland, <=50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Greece, >50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Peru, >50K
43, Private, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
68, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, France, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,45, Philippines, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, India, <=50K
42, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,3325,0,50, Puerto-Rico, >50K
58, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,2241,31, United-States, >50K
32, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Cuba, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Peru, >50K
23, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,27, Ireland, <=50K
40, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,3387,0,40, Jamaica, <=50K
31, Private, Some-college, Never-married, Craft-repair, Husband, Black, Female,0,1887,40, Poland, <=50K
58, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
53, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,38, United-States, <=50K
45, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, Greece, >50K
32, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Hong, <=50K
35, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Female,0,1868,45, Iran, <=50K
43, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,20, Dominican-Republic, >50K
25, Self-emp-not-inc, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,25, Ecuador, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Canada, >50K
24, Private, 9th, Widowed, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, Masters, Never-married, Prof-specialty, Own-child, Other, Female,0,0,50, Canada, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Taiwan, <=50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Laos, >50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,6, India, <=50K
49, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1902,54, Ireland, <=50K
49, State-gov, Masters, Separated, Sales, Husband, White, Female,0,1977,38, United-States, >50K
26, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
35, Private, 1st-4th, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,45, Thailand, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,1977,50, China, >50K
60, Private, 5th-6th, Separated, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,1902,40, Italy, >50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, United-States, >50K
38, Local-gov, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, England, <=50K
59, Private, HS-grad, Widowed, Other-service, Not-in-family, Other, Female,0,0,40, El-Salvador, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
32, Federal-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,45, Haiti, <=50K
34, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, Jamaica, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,75, Taiwan, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
