27, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
46, Local-gov, Bachelors, Married-spouse-absent, Prof-specialty, Wife, White, Female,0,0,40, Cuba, >50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, South, <=50K
53, Private, 1st-4th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
67, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,29, United-States, >50K
51, Without-pay, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,54, United-States, >50K
57, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
49, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,15024,0,50, United-States, >50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
55, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,4839,0,50, United-States, >50K
32, Local-gov, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, 10th, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,35, United-States, <=50K
34, Private, Some-college, Never-married, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
62, Self-emp-not-inc, 5th-6th, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Germany, <=50K
41, Private, HS-grad, Separated, Exec-managerial, Wife, Black, Female,0,0,40, Philippines, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
40, Private, Prof-school, Married-civ-spouse, Sales, Own-child, White, Male,0,0,48, United-States, >50K
46, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,35, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,5, United-States, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,54, Italy, <=50K
41, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
36, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
31, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, France, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7687,0,40, Mexico, >50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,15024,0,65, United-States, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,42, Outlying-US(Guam-USVI-etc), >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,6663,0,40, United-States, >50K
29, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
20, Private, 11th, Never-married, Sales, Own-child, Other, Female,0,0,20, Hong, <=50K
36, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
53, Local-gov, Some-college, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
25, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,396,0,40, United-States, <=50K
50, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
38, Private, 10th, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
46, Private, Doctorate, Married-civ-spouse, Craft-repair, Wife, White, Male,6530,0,40, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,32, United-States, >50K
38, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
46, Local-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1977,50, United-States, >50K
41, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1887,40, United-States, >50K
41, Private, HS-grad, Separated, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, England, <=50K
53, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
18, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, United-States, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,16, United-States, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
66, Federal-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,25708,0,36, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, >50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Haiti, >50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,25, United-States, >50K
21, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
20, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,10, United-States, <=50K
66, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,1232,0,40, Dominican-Republic, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,29, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,29, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
27, Private, Prof-school, Never-married, Farming-fishing, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Separated, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
76, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,15, United-States, <=50K
20, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,35, United-States, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, >50K
46, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,29, United-States, <=50K
35, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,38, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,12, United-States, <=50K
37, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,38, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,3292,0,40, Portugal, <=50K
28, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, White, Female,0,0,40, Haiti, >50K
29, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
62, Private, Assoc-voc, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
52, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,1887,47, United-States, >50K
36, Private, 5th-6th, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Some-college, Separated, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,7298,0,40, United-States, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,60, Peru, >50K
42, Private, Bachelors, Married-civ-spouse, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, Prof-school, Never-married, Sales, Husband, White, Male,0,0,50, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2065,29, United-States, >50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,15, United-States, <=50K
32, Private, HS-grad, Divorced, Other-service, Wife, Black, Male,0,0,45, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
47, Local-gov, Some-college, Married-spouse-absent, Exec-managerial, Unmarried, White, Female,0,0,29, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
33, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,50, United-States, >50K
20, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, >50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
63, Local-gov, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,40, Mexico, >50K
19, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,17, United-States, <=50K
34, Private, Some-college, Married-spouse-absent, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
37, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,84, United-States, <=50K
32, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,0,0,40, South, <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,47, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
58, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,2562,0,37, United-States, <=50K
71, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
24, Self-emp-not-inc, 11th, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,35, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,45, Puerto-Rico, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,15, India, <=50K
51, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Self-emp-not-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, United-States, <=50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Poland, >50K
41, Self-emp-not-inc, Bachelors, Married-spouse-absent, Handlers-cleaners, Husband, White, Male,0,0,70, United-States, >50K
38, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
43, Federal-gov, HS-grad, Never-married, Sales, Wife, White, Female,0,0,29, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
55, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,3131,0,45, United-States, <=50K
31, Private, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Male,7687,0,50, United-States, >50K
