46, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
55, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Poland, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,30, Canada, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Thailand, >50K
38, Private, 7th-8th, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,45, Greece, <=50K
44, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,25, Puerto-Rico, >50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Ireland, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,40, Iran, <=50K
38, Local-gov, Masters, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, Cambodia, <=50K
51, Private, Bachelors, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Nicaragua, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, >50K
54, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, Other, Male,0,0,45, Cuba, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,25, Nicaragua, <=50K
23, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
61, Private, 5th-6th, Married-civ-spouse, Sales, Wife, Other, Female,0,0,40, Scotland, <=50K
73, Local-gov, HS-grad, Divorced, Machine-op-inspct, Husband, Other, Male,0,0,40, India, <=50K
34, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, >50K
54, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
44, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, El-Salvador, <=50K
24, Local-gov, HS-grad, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,24, Scotland, <=50K
43, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,50, Portugal, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Canada, >50K
32, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Mexico, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, >50K
38, Private, Some-college, Never-married, Sales, Wife, Black, Female,0,0,35, China, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,32, Japan, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,65, Ecuador, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Haiti, >50K
21, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Italy, <=50K
71, Private, Doctorate, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
28, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,45, Thailand, <=50K
28, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Male,0,0,60, Cuba, <=50K
39, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,48, Iran, <=50K
32, Private, 10th, Married-civ-spouse, Sales, Own-child, White, Male,0,1887,45, Philippines, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Scotland, >50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, Ireland, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
67, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Female,0,0,20, Hong, <=50K
51, Private, HS-grad, Never-married, Transport-moving, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Yugoslavia, <=50K
27, Federal-gov, Bachelors, Never-married, Other-service, Wife, Amer-Indian-Eskimo, Male,0,0,30, Hungary, <=50K
27, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,45, Ecuador, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
36, State-gov, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,48, Germany, <=50K
30, Private, 10th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Canada, >50K
41, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1902,50, Hong, <=50K
90, State-gov, Doctorate, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,36, Italy, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Cuba, <=50K
30, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,6, Greece, <=50K
58, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Nicaragua, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Greece, <=50K
42, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Greece, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,15024,0,50, Ireland, >50K
69, Private, 7th-8th, Divorced, Other-service, Not-in-family, Black, Female,0,0,18, Italy, <=50K
26, Local-gov, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,30, Haiti, <=50K
50, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Germany, <=50K
54, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Nicaragua, >50K
63, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Wife, Other, Male,0,0,3, Laos, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,20, Taiwan, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, South, <=50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,35, Yugoslavia, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Germany, <=50K
36, Private, 11th, Married-civ-spouse, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,0,0,40, China, <=50K
61, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,35, Nicaragua, >50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Haiti, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
61, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,50, Nicaragua, >50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,5178,0,35, Outlying-US(Guam-USVI-etc), <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, >50K
27, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,45, Honduras, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Thailand, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,40, El-Salvador, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Germany, <=50K
31, Private, Prof-school, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Italy, <=50K
28, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Ireland, >50K
51, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,27, Japan, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Laos, <=50K
50, Private, Some-college, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, China, >50K
24, Private, Masters, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,40, Canada, <=50K
42, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Ireland, <=50K
32, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Ireland, <=50K
55, Private, Masters, Separated, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Peru, <=50K
25, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,50, Scotland, <=50K
24, Private, Some-college, Divorced, Sales, Own-child, White, Female,0,0,40, Hungary, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3103,0,54, Jamaica, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,16, Jamaica, <=50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
30, Local-gov, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1770,50, El-Salvador, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Ireland, >50K
52, Private, Assoc-voc, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, Laos, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
46, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,30, Poland, <=50K
50, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, Laos, <=50K
32, Private, Assoc-voc, Never-married, Other-service, Unmarried, Black, Male,0,0,45, Greece, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
32, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
40, Private, Bachelors, Never-married, Other-service, Unmarried, White, Male,0,0,40, El-Salvador, <=50K
65, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,70, Scotland, >50K
27, Private, HS-grad, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
33, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,3041,0,40, Poland, <=50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,45, Cambodia, <=50K
54, Self-emp-inc, Masters, Separated, Exec-managerial, Husband, Black, Female,7298,0,60, Hong, >50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,25, Scotland, <=50K
49, Private, Bachelors, Divorced, Transport-moving, Wife, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,35, Ireland, <=50K
66, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7298,0,6, Hong, >50K
40, Private, Some-college, Widowed, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
22, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Male,0,0,30, Peru, <=50K
33, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Peru, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, >50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hong, <=50K
19, Private, 10th, Never-married, Prof-specialty, Not-in-family, Other, Male,4939,0,48, Italy, <=50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Peru, <=50K
64, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Vietnam, <=50K
64, Private, 7th-8th, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
38, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,43, Thailand, <=50K
44, Private, Bachelors, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, Vietnam, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,50, El-Salvador, <=50K
28, Private, Some-college, Never-married, Tech-support, Unmarried, White, Female,0,0,40, China, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, South, >50K
54, Private, Masters, Divorced, Farming-fishing, Unmarried, White, Female,0,0,60, Ireland, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,3116,0,48, Philippines, >50K
47, Local-gov, Some-college, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, France, <=50K
32, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, China, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Italy, >50K
23, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
25, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Female,0,0,40, Germany, <=50K
45, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,40, Portugal, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Hong, >50K
20, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, Scotland, <=50K
25, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,40, Ireland, <=50K
51, Private, Some-college, Divorced, Other-service, Unmarried, Other, Female,0,0,35, Taiwan, <=50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,44, Hong, <=50K
24, Private, Some-college, Never-married, Sales, Wife, White, Male,0,1586,60, Cambodia, <=50K
61, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7426,0,50, Philippines, >50K
51, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,45, South, >50K
19, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,25, Dominican-Republic, <=50K
31, Federal-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Taiwan, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Laos, <=50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
64, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,1887,50, Taiwan, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,15, Laos, <=50K
32, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Italy, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, >50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1895,40, Cuba, >50K
38, Private, Bachelors, Widowed, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,37, Yugoslavia, <=50K
41, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,40, United-States, <=50K
53, State-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, Other, Male,0,0,45, Thailand, <=50K
41, Private, Bachelors, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1887,40, Yugoslavia, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,48, Guatemala, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Scotland, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Mexico, <=50K
49, Private, Some-college, Separated, Adm-clerical, Husband, White, Male,0,0,40, China, >50K
48, Private, Masters, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,45, Guatemala, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,50, China, >50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,0,0,35, China, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,4386,0,40, Japan, <=50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1902,40, Mexico, >50K
34, Private, Some-college, Separated, Machine-op-inspct, Own-child, Black, Female,0,0,40, Thailand, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
29, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
58, Private, Masters, Separated, Exec-managerial, Unmarried, White, Male,0,0,45, China, <=50K
68, State-gov, Masters, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,1724,0,25, Jamaica, <=50K
29, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,7298,0,40, Jamaica, <=50K
