25, Private, Bachelors, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Nicaragua, <=50K
41, Self-emp-inc, 10th, Married-civ-spouse, Sales, Wife, Black, Male,7687,0,40, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Other, Male,0,0,40, Italy, >50K
36, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
39, Federal-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Laos, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, >50K
40, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
54, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,32, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,25, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Haiti, >50K
33, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
53, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,35, United-States, <=50K
46, Local-gov, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, United-States, <=50K
47, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,50, Portugal, <=50K
24, Private, Masters, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
38, Private, Some-college, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,60, Ireland, <=50K
19, Private, Masters, Never-married, Adm-clerical, Own-child, Black, Male,0,0,24, Dominican-Republic, <=50K
33, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Japan, <=50K
41, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,42, Italy, <=50K
51, State-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, >50K
60, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,25, Yugoslavia, <=50K
44, Private, 10th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Italy, <=50K
41, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,30, Haiti, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
23, Private, 10th, Divorced, Protective-serv, Not-in-family, Black, Male,0,0,40, Jamaica, <=50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
41, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,44, Philippines, >50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,64, Thailand, <=50K
72, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,12, Puerto-Rico, <=50K
58, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, >50K
32, Local-gov, Masters, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,50, South, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Peru, >50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,35, Cambodia, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
53, Private, 7th-8th, Widowed, Farming-fishing, Husband, White, Male,0,0,40, Philippines, <=50K
60, Private, 9th, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
32, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, El-Salvador, >50K
35, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, Ecuador, <=50K
45, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,50, United-States, <=50K
40, Private, Some-college, Never-married, Other-service, Wife, Other, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
58, Private, 9th, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, Germany, <=50K
55, Federal-gov, 9th, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,3325,0,48, Japan, <=50K
56, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, Germany, <=50K
31, Private, Bachelors, Divorced, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
46, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Trinadad&Tobago, >50K
30, Federal-gov, Bachelors, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,1658,40, Mexico, >50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7298,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, France, <=50K
22, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Scotland, <=50K
49, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Mexico, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,5596,0,40, Canada, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,50, Trinadad&Tobago, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Puerto-Rico, <=50K
53, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,60, Portugal, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Vietnam, <=50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,32, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Jamaica, <=50K
20, Self-emp-inc, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
36, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,58, Scotland, <=50K
29, Self-emp-inc, Some-college, Never-married, Transport-moving, Own-child, Other, Female,14564,0,48, South, >50K
25, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,60, Columbia, <=50K
35, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,8614,0,35, Guatemala, >50K
25, Private, Masters, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Hungary, <=50K
33, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,32, England, <=50K
45, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,2890,0,46, United-States, <=50K
30, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,20, Canada, <=50K
30, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
66, State-gov, 9th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
73, Local-gov, 7th-8th, Married-civ-spouse, Other-service, Wife, White, Female,0,0,10, Ireland, <=50K
31, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
25, Private, Masters, Never-married, Prof-specialty, Wife, White, Female,0,0,40, Laos, <=50K
20, Private, Bachelors, Never-married, Protective-serv, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Mexico, <=50K
41, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,30, Germany, <=50K
27, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Taiwan, <=50K
61, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,7298,0,40, Mexico, >50K
57, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
34, Private, Assoc-voc, Divorced, Other-service, Unmarried, Black, Male,0,0,40, Italy, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Hungary, <=50K
26, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,33, Trinadad&Tobago, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,15024,0,48, United-States, >50K
26, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,70, China, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Peru, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
81, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Male,3467,0,40, Jamaica, <=50K
37, Private, HS-grad, Never-married, Transport-moving, Husband, White, Female,7687,0,40, Honduras, >50K
47, Private, 7th-8th, Separated, Exec-managerial, Unmarried, White, Female,0,0,35, Jamaica, <=50K
88, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,3403,0,20, United-States, >50K
60, Private, Bachelors, Widowed, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Sales, Wife, White, Male,0,0,40, United-States, <=50K
28, Local-gov, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,0,49, Nicaragua, <=50K
33, Private, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, Portugal, >50K
25, Federal-gov, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,20, Cuba, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
51, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,4386,0,40, Hong, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, France, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, Italy, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, Cuba, <=50K
39, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,8, Honduras, <=50K
44, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,50, United-States, <=50K
27, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Cuba, <=50K
44, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
34, Self-emp-inc, Some-college, Never-married, Protective-serv, Not-in-family, White, Female,0,2360,40,, <=50K
17, Self-emp-not-inc, 10th, Never-married, Sales, Own-child, White, Male,0,0,40, Thailand, <=50K
68, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,16, Nicaragua, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, China, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,40, Portugal, <=50K
79, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,2, Haiti, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,15, Yugoslavia, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,42, Ireland, >50K
30, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
30, Local-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Cambodia, <=50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, China, >50K
27, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,20, United-States, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
38, Local-gov, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,3135,0,40, Honduras, <=50K
50, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Germany, >50K
65, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,16, Japan, <=50K
55, Federal-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Thailand, <=50K
43, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Ireland, <=50K
65, Self-emp-inc, 11th, Separated, Protective-serv, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
71, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
55, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Germany, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,26, Scotland, <=50K
54, Local-gov, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Hungary, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Ireland, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,35, Guatemala, >50K
29, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Female,0,0,25, United-States, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, England, <=50K
43, Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,13835,0,40, Guatemala, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,25, Ireland, <=50K
49, Private, Bachelors, Widowed, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Masters, Married-civ-spouse, Craft-repair, Wife, White, Male,0,1978,50, United-States, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, Jamaica, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,35, Mexico, <=50K
63, Private, 9th, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,31, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, India, >50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,30, United-States, >50K
19, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,43, Thailand, <=50K
38, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,1902,50, Hungary, <=50K
22, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,35, Peru, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, United-States, <=50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Portugal, >50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,1902,50, Puerto-Rico, <=50K
66, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,4, Laos, <=50K
72, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,3, Peru, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, Portugal, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, >50K
30, Private, Assoc-acdm, Divorced, Sales, Unmarried, White, Male,0,0,40, England, <=50K
55, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,65, Guatemala, <=50K
