19, Private, Masters, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1637,41, United-States, >50K
26, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,84, United-States, >50K
52, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,46, United-States, >50K
59, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
33, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,46, United-States, <=50K
22, State-gov, Bachelors, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Local-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
52, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
34, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, <=50K
32, Local-gov, Bachelors, Never-married, Other-service, Wife, White, Female,0,0,14, United-States, <=50K
49, Private, Some-college, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,45, United-States, <=50K
36, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, >50K
37, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,1465,45, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,40, United-States, <=50K
18, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
20, Private, Some-college, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,30, United-States, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,35, United-States, <=50K
43, Private, Masters, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
42, Private, Masters, Never-married, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
68, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Male,10542,0,20, United-States, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
40, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,8451,0,45, United-States, >50K
27, Private, HS-grad, Never-married, Other-service, Unmarried, Other, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,78, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
48, Local-gov, Masters, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
19, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,39, United-States, <=50K
44, Local-gov, Assoc-acdm, Divorced, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
73, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,18, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,45, Mexico, >50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Local-gov, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
42, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Philippines, <=50K
48, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,3462,0,45, United-States, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
50, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,4650,0,54, United-States, <=50K
46, Private, HS-grad, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,8, United-States, >50K
39, Private, Masters, Divorced, Prof-specialty, Not-in-family, Other, Female,10532,0,50, United-States, >50K
29, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,48, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,40, United-States, <=50K
43, Self-emp-not-inc, 9th, Divorced, Farming-fishing, Unmarried, White, Female,0,0,99, United-States, >50K
79, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,20, United-States, >50K
31, Private, Masters, Never-married, Transport-moving, Not-in-family, White, Male,4121,0,50, United-States, <=50K
27, State-gov, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,1902,54, United-States, >50K
40, Self-emp-inc, Some-college, Divorced, Exec-managerial, Other-relative, White, Male,10294,0,40, United-States, >50K
42, Local-gov, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
50, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, United-States, >50K
19, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,24, Mexico, <=50K
24, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, China, <=50K
54, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
44, Federal-gov, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Separated, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Male,2836,0,15, United-States, >50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, Masters, Divorced, Exec-managerial, Wife, White, Male,0,0,54, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
32, State-gov, Some-college, Separated, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,39, United-States, <=50K
40, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
31, Private, 9th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
36, Local-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
46, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, South, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, >50K
53, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
31, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
28, Private, Masters, Never-married, Prof-specialty, Own-child, White, Male,0,0,60, United-States, >50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,1740,20, United-States, <=50K
51, Self-emp-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,31, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
64, Self-emp-inc, HS-grad, Separated, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
44, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,8, United-States, <=50K
44, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
24, Private, 11th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,48, United-States, <=50K
50, Private, 7th-8th, Divorced, Craft-repair, Husband, White, Male,2901,0,40, United-States, >50K
30, Private, 5th-6th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1877,40, United-States, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
73, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, >50K
42, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,24, Mexico, <=50K
27, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
31, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,42, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,15024,0,50, United-States, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
54, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,42, United-States, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,4068,0,40, United-States, >50K
37, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,5013,0,40, United-States, <=50K
36, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
60, Self-emp-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
45, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,1740,60, United-States, <=50K
38, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
