29, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,35, Philippines, <=50K
36, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,99999,0,70, United-States, >50K
43, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
32, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,35, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,29, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
37, Private, 1st-4th, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,40, United-States, <=50K
18, Private, Prof-school, Never-married, Other-service, Own-child, White, Female,0,0,30, Portugal, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,7687,0,48, United-States, >50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,99999,0,40, United-States, >50K
36, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
61, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
52, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,38, United-States, <=50K
21, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,48, Mexico, <=50K
38, Federal-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Japan, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
42, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
47, Private, 7th-8th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,45, United-States, >50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
38, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,1473,37, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Germany, <=50K
58, Private, Assoc-voc, Widowed, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,4079,0,40, United-States, >50K
33, Federal-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
19, Private, 9th, Never-married, Adm-clerical, Wife, White, Male,0,0,40, Mexico, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,1975,40, United-States, >50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,48, United-States, <=50K
19, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,25, United-States, <=50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
32, Private, Assoc-voc, Never-married, Farming-fishing, Unmarried, White, Female,0,0,45, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Germany, >50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,45, United-States, <=50K
29, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
67, Federal-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,3505,0,40, United-States, >50K
43, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, 9th, Widowed, Sales, Wife, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Some-college, Separated, Exec-managerial, Wife, White, Female,0,1848,40, United-States, >50K
22, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Divorced, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, <=50K
32, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Divorced, Other-service, Wife, White, Female,0,0,45, United-States, <=50K
51, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Guatemala, <=50K
56, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
63, Private, Some-college, Separated, Adm-clerical, Unmarried, White, Female,0,0,16, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,25, United-States, <=50K
25, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,1604,45, United-States, <=50K
35, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, Germany, <=50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, >50K
41, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Separated, Adm-clerical, Wife, White, Female,0,0,25, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
35, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, India, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,43, United-States, <=50K
69, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,20, United-States, <=50K
50, Federal-gov, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Poland, <=50K
53, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
50, Private, Masters, Separated, Adm-clerical, Not-in-family, Other, Female,0,0,30, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Divorced, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
47, State-gov, 1st-4th, Separated, Handlers-cleaners, Wife, Other, Female,0,0,8, Jamaica, <=50K
53, Local-gov, Masters, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Divorced, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
29, Private, 5th-6th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, 11th, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1874,40, United-States, <=50K
26, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
34, Private, Assoc-acdm, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,12, United-States, <=50K
27, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,50, South, <=50K
26, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, Mexico, >50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,1724,40, United-States, <=50K
41, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Widowed, Other-service, Not-in-family, White, Female,0,0,40, Germany, <=50K
71, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,30, United-States, >50K
57, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Wife, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
23, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1876,50, United-States, >50K
50, Private, Assoc-acdm, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, >50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,41, United-States, <=50K
37, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
49, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,2202,0,65, United-States, <=50K
32, Private, 9th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
41, Federal-gov, Bachelors, Separated, Adm-clerical, Wife, White, Female,0,0,20, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,25, Mexico, >50K
25, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
57, Self-emp-not-inc, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Farming-fishing, Own-child, White, Male,0,0,25, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1900,40, United-States, >50K
46, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,44, United-States, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
45, Private, 9th, Divorced, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Germany, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,7116,0,45, United-States, <=50K
26, Private, 5th-6th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Cuba, <=50K
42, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
