42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,1977,60, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,1598,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,12, United-States, <=50K
44, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,50, United-States, >50K
34, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, United-States, <=50K
51, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Female,7687,0,40, United-States, >50K
36, Private, 7th-8th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, Masters, Separated, Craft-repair, Not-in-family, White, Female,0,0,12, Cuba, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,50, United-States, >50K
66, Self-emp-inc, Masters, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,99, United-States, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,35, United-States, <=50K
30, State-gov, Assoc-voc, Married-civ-spouse, Sales, Wife, Black, Male,0,0,36, United-States, >50K
46, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
19, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,35, United-States, <=50K
37, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,60, Vietnam, >50K
31, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,60, Dominican-Republic, >50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
35, Private, HS-grad, Separated, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
69, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,13202,0,10, United-States, >50K
51, State-gov, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, >50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
23, Local-gov, Bachelors, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, Mexico, >50K
45, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
18, Local-gov, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, <=50K
22, Private, 11th, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, >50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,30, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Widowed, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
31, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,5936,0,40, United-States, >50K
57, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,83, United-States, >50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
35, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,10520,0,40, United-States, >50K
36, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,2994,0,45, United-States, <=50K
47, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
68, Local-gov, Some-college, Married-spouse-absent, Sales, Husband, White, Male,0,1977,40, United-States, >50K
27, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,14538,0,45, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
23, Local-gov, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,30, United-States, <=50K
28, Local-gov, Some-college, Divorced, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
48, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Widowed, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
18, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, United-States, <=50K
20, Local-gov, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
56, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,45, United-States, <=50K
49, Self-emp-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, >50K
47, Local-gov, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,79, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Widowed, Sales, Unmarried, White, Female,2605,0,40, United-States, >50K
40, Private, Bachelors, Separated, Craft-repair, Own-child, White, Female,0,0,30, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,15024,0,60, United-States, >50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,45, United-States, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, >50K
30, State-gov, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
55, Local-gov, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,25, United-States, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, <=50K
25, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,7687,0,40, Mexico, <=50K
27, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
35, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
28, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, Mexico, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
68, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Male,486,0,21, United-States, <=50K
53, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
35, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,45, United-States, >50K
37, Private, Some-college, Married-spouse-absent, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
52, State-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,20, United-States, <=50K
55, Private, Some-college, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,36, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
61, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,7549,0,10, United-States, <=50K
53, Private, Some-college, Separated, Other-service, Not-in-family, White, Female,0,0,40, Mexico, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Other-relative, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,45, United-States, <=50K
31, State-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, State-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,38, Hungary, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
45, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
33, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, Puerto-Rico, >50K
45, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
53, Self-emp-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,35, Cuba, <=50K
61, Private, HS-grad, Divorced, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Wife, White, Male,0,0,15, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,40, United-States, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,20051,0,50, United-States, <=50K
61, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
41, Private, HS-grad, Never-married, Other-service, Wife, White, Female,0,0,38, Mexico, <=50K
41, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,73, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
20, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Sales, Own-child, Other, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, El-Salvador, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
46, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
59, Private, Some-college, Divorced, Other-service, Unmarried, Black, Male,0,0,38, United-States, <=50K
23, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,50, United-States, <=50K
31, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Mexico, <=50K
43, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, <=50K
48, Private, 10th, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,35, Peru, <=50K
46, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, Jamaica, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
19, State-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,15, United-States, <=50K
26, Private, Some-college, Never-married, Craft-repair, Wife, Black, Female,0,0,40, United-States, <=50K
25, State-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, >50K
