62, Private, Bachelors, Divorced, Adm-clerical, Wife, Black, Female,0,0,45, United-States, <=50K
24, Local-gov, Assoc-acdm, Never-married, Exec-managerial, Other-relative, White, Male,0,0,50, United-States, >50K
45, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
40, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,7298,0,50, United-States, >50K
22, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, United-States, <=50K
25, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, Assoc-acdm, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, United-States, >50K
44, Private, 10th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
48, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Male,0,0,54, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,25, United-States, <=50K
39, Private, 10th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Germany, <=50K
42, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,64, United-States, <=50K
41, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,36, United-States, <=50K
48, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,10, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
30, Private, 9th, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,35, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, <=50K
53, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
24, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,50, United-States, >50K
24, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
48, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private, 12th, Never-married, Craft-repair, Not-in-family, White, Male,0,1546,40, United-States, <=50K
44, Federal-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
31, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Assoc-voc, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, 10th, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,54, United-States, >50K
31, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
59, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,20, United-States, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, 7th-8th, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
40, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,30, United-States, >50K
38, Private, Masters, Never-married, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
31, Federal-gov, HS-grad, Married-spouse-absent, Other-service, Unmarried, White, Male,0,0,45, United-States, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, 12th, Divorced, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,45, United-States, <=50K
55, Private, 9th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,45, United-States, <=50K
33, Federal-gov, 5th-6th, Never-married, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
42, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
68, Private, 9th, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,30, United-States, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,5, United-States, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,10, United-States, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,4953,0,50, United-States, >50K
37, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,3103,0,40, United-States, >50K
89, Private, Assoc-voc, Widowed, Other-service, Not-in-family, White, Female,0,0,12, Haiti, <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, 9th, Married-spouse-absent, Other-service, Husband, White, Male,0,0,40, United-States, >50K
54, Self-emp-not-inc, 10th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Assoc-voc, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
56, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,42, United-States, <=50K
36, Private, Masters, Never-married, Tech-support, Wife, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
24, Private, 9th, Never-married, Prof-specialty, Unmarried, White, Male,0,0,24, United-States, <=50K
19, State-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,54, United-States, <=50K
27, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
48, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, United-States, >50K
58, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,40, India, >50K
22, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Separated, Exec-managerial, Wife, White, Female,0,0,30, United-States, >50K
30, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
25, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,32, United-States, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
39, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, China, >50K
35, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, Black, Male,0,0,50, Hong, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
47, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Mexico, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,2379,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, >50K
55, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,34, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
58, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,8, United-States, <=50K
46, Self-emp-not-inc, 7th-8th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, >50K
28, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
36, Private, 11th, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
50, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,52, United-States, >50K
58, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
19, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Local-gov, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
26, Private, Assoc-voc, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
49, Private, Assoc-acdm, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
23, Private, Assoc-voc, Married-spouse-absent, Other-service, Own-child, White, Male,0,0,38, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,36, United-States, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,10520,0,40, United-States, >50K
58, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
20, Private, 12th, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,14029,0,50, United-States, >50K
53, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,45, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
