60, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
39, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,5158,0,40, United-States, <=50K
28, Private, 11th, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
37, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, Cuba, >50K
62, Private, Bachelors, Widowed, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
32, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States, <=50K
45, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Guatemala, >50K
28, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, Doctorate, Never-married, Other-service, Wife, White, Male,0,0,10, Haiti, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1839,40, United-States, >50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, >50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
51, Private, 12th, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Germany, >50K
19, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Vietnam, <=50K
37, Private, Bachelors, Divorced, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
39, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, Masters, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, 12th, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,70, Philippines, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, >50K
28, Private, 12th, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,1887,60, Cambodia, >50K
49, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,50, United-States, <=50K
34, Self-emp-inc, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, <=50K
29, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
38, State-gov, Some-college, Divorced, Farming-fishing, Unmarried, White, Male,0,0,35, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, Thailand, >50K
34, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Taiwan, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,45, Nicaragua, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,35, Iran, <=50K
49, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Unmarried, Black, Male,0,0,40, United-States, <=50K
67, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
30, Private, Doctorate, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,20, Cambodia, <=50K
19, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,27, Canada, <=50K
43, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,0,20, Columbia, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Philippines, <=50K
23, Federal-gov, Bachelors, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,8, Dominican-Republic, <=50K
39, Private, Doctorate, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
28, Private, Assoc-voc, Never-married, Machine-op-inspct, Other-relative, Other, Female,0,0,40, Hong, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,12, Mexico, <=50K
51, Private, 9th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, United-States, >50K
19, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
35, Private, Bachelors, Widowed, Prof-specialty, Husband, White, Male,0,1860,60, Hong, <=50K
56, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
50, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
50, Private, HS-grad, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
47, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,38, United-States, <=50K
53, Private, HS-grad, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
49, Private, 1st-4th, Divorced, Adm-clerical, Husband, Black, Female,0,0,30, Philippines, <=50K
40, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,30, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,60, United-States, >50K
27, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
38, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,30, United-States, >50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,30, United-States, <=50K
49, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, >50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,60, United-States, >50K
41, Private, Bachelors, Never-married, Sales, Unmarried, Black, Female,0,0,45, Haiti, <=50K
57, Self-emp-not-inc, Bachelors, Divorced, Other-service, Husband, Other, Male,0,0,35, United-States, <=50K
65, Local-gov, HS-grad, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,40, Cuba, <=50K
57, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
45, Self-emp-inc, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
42, Local-gov, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,20, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Cuba, <=50K
37, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,7687,0,46, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,38, India, <=50K
65, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,3365,0,20, United-States, <=50K
41, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Adm-clerical, Husband, Other, Female,0,0,35, United-States, <=50K
40, Private, Some-college, Separated, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, State-gov, Assoc-voc, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, 7th-8th, Widowed, Sales, Husband, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
62, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40, United-States, <=50K
42, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,4064,0,40, United-States, <=50K
70, Private, Some-college, Divorced, Tech-support, Husband, White, Male,0,0,40, Italy, <=50K
53, Without-pay, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, India, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Other, Male,0,0,15, Philippines, <=50K
59, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
43, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,99999,0,70, United-States, >50K
23, Private, 11th, Never-married, Sales, Husband, Other, Female,0,0,20, United-States, <=50K
48, State-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Other, Female,7298,0,50, United-States, >50K
41, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Cuba, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3135,0,60, United-States, >50K
74, Private, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
44, Private, 11th, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,30, South, >50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,20, Trinadad&Tobago, >50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,1984,30, Canada, >50K
41, Private, Some-college, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40, Yugoslavia, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,15, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
74, Self-emp-not-inc, Some-college, Married-civ-spouse, Priv-house-serv, Husband, Black, Male,3103,0,11, United-States, <=50K
90, Private, Bachelors, Widowed, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Trinadad&Tobago, >50K
37, Self-emp-not-inc, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,74, United-States, <=50K
66, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,52, Cuba, <=50K
55, Self-emp-inc, 5th-6th, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
44, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, <=50K
19, Federal-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Masters, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,48, Mexico, >50K
41, Private, Assoc-acdm, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
37, Private, Assoc-acdm, Never-married, Craft-repair, Unmarried, White, Female,0,0,45, Nicaragua, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Ireland, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
51, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
90, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Transport-moving, Wife, Black, Male,3103,0,20, United-States, <=50K
49, State-gov, 5th-6th, Married-civ-spouse, Adm-clerical, Husband, White, Female,13694,0,40, United-States, >50K
30, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
40, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
62, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, China, <=50K
39, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, Cuba, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,42628,0,50, United-States, <=50K
34, State-gov, Assoc-voc, Widowed, Sales, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
18, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,36, Dominican-Republic, <=50K
29, Private, Some-college, Divorced, Other-service, Husband, Black, Female,0,0,20, United-States, <=50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, >50K
57, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,99999,0,70, Cambodia, >50K
63, Federal-gov, HS-grad, Widowed, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
27, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
46, Private, Doctorate, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,48, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Some-college, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
