41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,1902,60, Dominican-Republic, >50K
35, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,50, Hungary, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Jamaica, <=50K
75, Private, HS-grad, Widowed, Exec-managerial, Unmarried, Other, Male,0,0,35, Jamaica, <=50K
18, Private, 12th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,23, Cuba, <=50K
40, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, England, <=50K
19, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Italy, <=50K
26, Private, Assoc-voc, Married-spouse-absent, Prof-specialty, Unmarried, White, Male,0,0,30, Mexico, <=50K
50, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,50, South, >50K
31, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, Japan, >50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,50, Poland, >50K
25, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,35, Mexico, <=50K
35, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, Greece, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, France, <=50K
57, Private, Masters, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,4705,0,40, Cuba, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, England, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,20, South, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
46, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
44, Private, Some-college, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Thailand, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
44, Private, Bachelors, Married-civ-spouse, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
34, Private, Masters, Widowed, Exec-managerial, Husband, Black, Female,0,0,40, Hong, <=50K
60, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, Black, Female,0,0,40, Scotland, <=50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
21, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,25, Italy, <=50K
47, Local-gov, Masters, Divorced, Other-service, Husband, Black, Male,0,0,35, Hong, <=50K
35, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Peru, <=50K
61, Private, 12th, Married-civ-spouse, Craft-repair, Husband, Other, Female,10520,0,40, Peru, >50K
36, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Hungary, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Hong, <=50K
38, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, Italy, <=50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, >50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Vietnam, <=50K
32, Private, 11th, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
26, Local-gov, 12th, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
26, Private, Bachelors, Divorced, Other-service, Own-child, Black, Male,0,0,35, Vietnam, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,50, El-Salvador, <=50K
32, Private, Some-college, Never-married, Tech-support, Unmarried, Other, Female,0,0,50, China, <=50K
34, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, >50K
23, Private, Preschool, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, Ireland, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Poland, >50K
34, Local-gov, Masters, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, >50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,50, China, <=50K
27, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, Other, Female,0,0,45, Jamaica, <=50K
21, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,30, Jamaica, <=50K
33, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,87, Germany, <=50K
25, Private, Masters, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Hong, >50K
24, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,50, South, <=50K
34, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,40, Ireland, >50K
37, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Thailand, <=50K
35, Private, Some-college, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,30, Hong, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,1977,50, Cambodia, <=50K
33, Private, Assoc-acdm, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,30, Poland, <=50K
36, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, Taiwan, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, >50K
24, Federal-gov, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,45, Taiwan, <=50K
25, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,45, Mexico, <=50K
53, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Black, Female,0,0,35, Yugoslavia, <=50K
19, Private, 11th, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,25, Taiwan, <=50K
67, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,8, Mexico, <=50K
35, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,40, Columbia, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,46, Italy, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,60, Jamaica, >50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,7687,0,45, Cuba, >50K
24, Private, Bachelors, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
56, Private, Bachelors, Divorced, Sales, Unmarried, Other, Male,0,0,40, United-States, <=50K
25, State-gov, Assoc-acdm, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Thailand, <=50K
35, Private, Assoc-voc, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,7298,0,40, El-Salvador, >50K
30, Local-gov, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
23, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, South, <=50K
42, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, Nicaragua, >50K
68, Private, Some-college, Widowed, Adm-clerical, Husband, White, Male,0,0,15, China, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Female,0,0,38, Guatemala, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,50, China, >50K
36, Private, Some-college, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,40, China, <=50K
31, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,50, Japan, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Unmarried, Other, Male,0,0,40, Mexico, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Thailand, <=50K
39, Private, Some-college, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, Portugal, <=50K
50, Local-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
58, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, China, >50K
33, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
17, Private, 11th, Never-married, Tech-support, Own-child, White, Female,0,0,12, Jamaica, <=50K
18, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Guatemala, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Philippines, <=50K
26, Local-gov, Some-college, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,20, Portugal, <=50K
45, Private, 11th, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,20, Cuba, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,40, France, <=50K
28, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,53, Hong, <=50K
53, Self-emp-not-inc, HS-grad, Married-spouse-absent, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
31, Private, Bachelors, Never-married, Sales, Wife, Black, Male,0,1618,16, South, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,20, Honduras, <=50K
31, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
61, State-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,0,0,40, Italy, >50K
22, Private, HS-grad, Never-married, Other-service, Wife, Black, Female,0,0,10, Greece, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,48, Greece, >50K
58, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Japan, >50K
54, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Taiwan, <=50K
26, Private, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Canada, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,54, Cuba, >50K
44, Private, Some-college, Widowed, Other-service, Husband, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,50, Ecuador, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, South, <=50K
36, Private, Some-college, Married-spouse-absent, Adm-clerical, Own-child, Other, Male,0,0,40, Canada, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,50, Ecuador, >50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,65, Japan, >50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Puerto-Rico, <=50K
23, Local-gov, Bachelors, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, South, <=50K
52, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,30, China, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Greece, <=50K
55, Private, Masters, Married-spouse-absent, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Laos, >50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,15024,0,50, Puerto-Rico, >50K
44, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,37, Yugoslavia, >50K
25, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,35, England, <=50K
47, Private, Masters, Married-civ-spouse, Priv-house-serv, Not-in-family, Black, Female,0,1949,40, Ireland, >50K
39, Federal-gov, 10th, Married-civ-spouse, Tech-support, Wife, Asian-Pac-Islander, Male,0,0,36, Jamaica, >50K
45, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Greece, >50K
40, Self-emp-inc, 10th, Divorced, Transport-moving, Husband, White, Female,5178,0,40, Portugal, >50K
35, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Other, Male,0,0,40, Ecuador, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,60, Haiti, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,1902,40, Japan, >50K
33, Private, Assoc-voc, Separated, Tech-support, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
20, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Nicaragua, <=50K
58, Private, 10th, Widowed, Prof-specialty, Husband, Other, Male,0,0,40, South, <=50K
59, Private, 9th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,38, Italy, <=50K
17, Private, 10th, Never-married, Craft-repair, Own-child, Other, Male,0,0,20, Trinadad&Tobago, <=50K
22, State-gov, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
36, Private, Some-college, Divorced, Transport-moving, Unmarried, Black, Male,0,0,40, Trinadad&Tobago, >50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Separated, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Assoc-acdm, Divorced, Sales, Unmarried, Black, Male,0,0,25, Mexico, <=50K
55, Federal-gov, Prof-school, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,30, Trinadad&Tobago, <=50K
33, Private, Masters, Never-married, Adm-clerical, Husband, White, Female,0,0,40, India, <=50K
36, Private, Some-college, Never-married, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,25, United-States, >50K
30, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Cambodia, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Wife, Black, Female,0,0,23, Italy, <=50K
59, Local-gov, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, Italy, <=50K
55, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,0,0,40, Trinadad&Tobago, >50K
89, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Iran, <=50K
25, Private, Masters, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,7570,0,40, Haiti, <=50K
26, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,7298,0,40, Hungary, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,8, Greece, <=50K
25, Private, Bachelors, Married-spouse-absent, Exec-managerial, Husband, Other, Male,0,0,50, Japan, <=50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, Jamaica, >50K
56, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Peru, >50K
33, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,50, Haiti, >50K
29, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,35, Yugoslavia, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Not-in-family, Other, Male,0,0,40, Scotland, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,1977,40, Germany, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,50, England, <=50K
48, Local-gov, Masters, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
51, Local-gov, Prof-school, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,15024,0,54, Vietnam, >50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
36, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Nicaragua, <=50K
44, Private, HS-grad, Divorced, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Other, Female,0,0,40, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,75, Columbia, >50K
39, Private, 12th, Widowed, Adm-clerical, Own-child, Other, Female,0,0,24, El-Salvador, <=50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Ecuador, <=50K
48, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,65, Jamaica, >50K
23, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, Laos, <=50K
57, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,60, France, >50K
28, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
35, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, South, <=50K
70, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,50, El-Salvador, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Other-relative, Other, Male,0,0,40, Laos, >50K
