42, Self-emp-inc, HS-grad, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Male,0,1977,60, United-States, >50K
54, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
51, Self-emp-inc, Prof-school, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,99, United-States, >50K
35, Private, Masters, Never-married, Farming-fishing, Wife, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,99, United-States, >50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
42, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
60, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, >50K
18, Federal-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States, <=50K
37, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Male,0,1887,40, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
61, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
45, Self-emp-inc, HS-grad, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, >50K
35, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Mexico, <=50K
33, Private, 9th, Never-married, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, 10th, Married-civ-spouse, Craft-repair, Other-relative, White, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,54, United-States, <=50K
18, Private, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,50, United-States, <=50K
40, Self-emp-not-inc, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Local-gov, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,35, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,60, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,35, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,15024,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,71, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
54, Local-gov, Bachelors, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
36, Federal-gov, 5th-6th, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, Some-college, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,54, United-States, >50K
17, Local-gov, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
31, Private, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1887,40, Yugoslavia, >50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Local-gov, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Self-emp-inc, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,48, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
42, Private, Some-college, Divorced, Sales, Husband, White, Male,0,0,83, United-States, >50K
39, Private, 5th-6th, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,30, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,45, United-States, <=50K
43, Federal-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
26, State-gov, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,35, United-States, <=50K
28, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private, Bachelors, Widowed, Transport-moving, Husband, White, Male,0,0,40, Vietnam, <=50K
63, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,15024,0,60, United-States, <=50K
25, Private, HS-grad, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,0,38, England, <=50K
46, Private, Bachelors, Separated, Sales, Husband, White, Male,0,0,48, United-States, <=50K
31, Local-gov, Masters, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
62, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
27, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,60, United-States, >50K
38, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
33, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,73, United-States, <=50K
53, Local-gov, Masters, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,1887,40, United-States, >50K
40, Local-gov, Bachelors, Widowed, Other-service, Husband, White, Male,0,0,50, United-States, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,0,0,30, United-States, <=50K
43, Local-gov, Some-college, Divorced, Exec-managerial, Husband, White, Female,0,0,30, United-States, <=50K
34, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, Mexico, <=50K
42, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,37, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,40, Puerto-Rico, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Honduras, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,35, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,5178,0,40, United-States, >50K
31, Federal-gov, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Female,3943,0,40, United-States, >50K
26, Private, Assoc-acdm, Never-married, Prof-specialty, Wife, White, Male,0,1742,25, United-States, >50K
46, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,50, Mexico, <=50K
55, Private, Some-college, Widowed, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
35, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
64, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, 9th, Divorced, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,1950,0,50, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,1897,40, United-States, >50K
37, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
39, Local-gov, Some-college, Widowed, Adm-clerical, Other-relative, White, Male,0,0,40, Poland, >50K
42, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,20, Scotland, <=50K
50, Private, Some-college, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,0,0,40, United-States, >50K
45, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,15024,0,70, United-States, >50K
24, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States, >50K
82, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Female,0,0,35, United-States, >50K
34, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,24, United-States, <=50K
26, Private, Prof-school, Separated, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, >50K
39, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,60, Hong, <=50K
21, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, >50K
67, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,42, United-States, >50K
26, Self-emp-not-inc, HS-grad, Divorced, Tech-support, Own-child, White, Male,0,0,40, Mexico, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,1902,60, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,64, United-States, <=50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, 11th, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Protective-serv, Own-child, Black, Female,0,0,40, United-States, <=50K
48, Private, 5th-6th, Separated, Exec-managerial, Husband, White, Male,0,0,42, United-States, <=50K
43, Private, 1st-4th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
42, Local-gov, HS-grad, Widowed, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
65, State-gov, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1980,40, United-States, >50K
50, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,8, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, India, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
43, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1919,50, United-States, >50K
53, Self-emp-inc, Masters, Never-married, Exec-managerial, Husband, White, Female,7687,0,60, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Vietnam, <=50K
26, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
