26, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7298,0,50, Honduras, >50K
38, Private, Masters, Separated, Tech-support, Own-child, White, Female,0,0,40, Portugal, >50K
41, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
43, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
53, Private, Bachelors, Married-spouse-absent, Transport-moving, Husband, Other, Male,0,0,50, England, >50K
35, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Ireland, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Laos, >50K
31, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,40, Jamaica, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Scotland, >50K
20, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Jamaica, <=50K
23, Private, Assoc-voc, Divorced, Sales, Husband, White, Female,0,0,60, Italy, <=50K
64, State-gov, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
67, Federal-gov, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,20, Italy, <=50K
69, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,7298,0,20, United-States, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Germany, <=50K
39, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,43, Greece, <=50K
44, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Honduras, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Laos, <=50K
25, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7687,0,54, United-States, >50K
21, Private, 11th, Never-married, Tech-support, Own-child, Other, Male,0,0,20, Iran, <=50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,70, United-States, >50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,60, Portugal, >50K
24, Self-emp-not-inc, 11th, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,29, Nicaragua, <=50K
24, Private, Bachelors, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, Other, Female,4549,0,25, Hong, <=50K
22, Private, Masters, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,25, Portugal, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
68, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,3103,0,35, Cambodia, >50K
26, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Japan, <=50K
59, Self-emp-not-inc, HS-grad, Widowed, Sales, Unmarried, Other, Female,0,0,40, Cuba, <=50K
25, Private, Bachelors, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, Hungary, <=50K
33, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1977,40, Hungary, >50K
48, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,7566,0,40, United-States, <=50K
27, State-gov, Bachelors, Never-married, Other-service, Own-child, White, Male,0,1985,40, Hungary, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Canada, <=50K
46, State-gov, HS-grad, Widowed, Tech-support, Husband, Black, Male,0,0,40, India, <=50K
49, Local-gov, Assoc-voc, Separated, Craft-repair, Husband, White, Male,0,0,40, Honduras, <=50K
29, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60, Greece, >50K
41, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Wife, Black, Female,15024,0,33, Cambodia, >50K
29, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,35, South, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,15, Taiwan, <=50K
30, Private, Some-college, Separated, Sales, Not-in-family, Black, Male,0,0,35, United-States, <=50K
40, Private, 11th, Separated, Sales, Unmarried, Other, Male,0,0,40, Poland, <=50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, Iran, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Philippines, <=50K
22, Private, Assoc-voc, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
48, Private, Assoc-acdm, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Male,3891,0,6, Dominican-Republic, >50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Male,4416,0,40, Greece, >50K
39, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,1670,45, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Thailand, >50K
31, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,60, United-States, <=50K
40, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,80, China, >50K
45, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Germany, >50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,20, Ireland, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, Hong, <=50K
43, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,29, Hungary, <=50K
42, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,1067,40, United-States, >50K
43, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,20, Ireland, >50K
61, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Iran, >50K
22, Private, Bachelors, Separated, Exec-managerial, Unmarried, White, Female,0,0,35, United-States, <=50K
59, State-gov, Masters, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1898,40, Nicaragua, >50K
59, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Haiti, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Female,0,0,40, Laos, <=50K
19, Private, Some-college, Never-married, Farming-fishing, Own-child, Black, Male,0,0,20, Philippines, <=50K
55, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, China, <=50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,38, Cambodia, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,1903,50, United-States, >50K
29, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,50, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,90, United-States, >50K
75, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
50, Local-gov, Bachelors, Divorced, Sales, Not-in-family, Black, Male,0,0,45, Mexico, <=50K
48, Private, 9th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, Vietnam, >50K
31, State-gov, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,25, Peru, <=50K
52, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Laos, <=50K
28, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,50, England, <=50K
20, State-gov, Prof-school, Never-married, Prof-specialty, Not-in-family, White, Female,0,1887,32, Laos, <=50K
25, Private, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Taiwan, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Poland, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,39, Italy, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,40, Thailand, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Peru, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Male,4092,0,35, United-States, <=50K
32, Self-emp-inc, Bachelors, Divorced, Sales, Not-in-family, Other, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,24, United-States, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
33, Federal-gov, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Female,0,0,45, Jamaica, <=50K
33, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,2259,40, United-States, <=50K
44, Federal-gov, 7th-8th, Separated, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
42, Private, HS-grad, Separated, Other-service, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
55, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, Dominican-Republic, <=50K
18, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,8, Trinadad&Tobago, <=50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Haiti, <=50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,20, Guatemala, <=50K
32, Federal-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Germany, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,10, Poland, <=50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Portugal, >50K
38, Private, Some-college, Divorced, Sales, Wife, Asian-Pac-Islander, Male,5178,0,35, Scotland, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, <=50K
51, State-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,2225,40, Scotland, <=50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Cuba, <=50K
37, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, <=50K
32, Private, Assoc-acdm, Divorced, Adm-clerical, Husband, Black, Male,0,0,60, Thailand, <=50K
21, Private, Some-college, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,25, France, <=50K
37, Private, Masters, Married-civ-spouse, Transport-moving, Own-child, Other, Male,0,0,20, Yugoslavia, <=50K
23, Private, Some-college, Married-civ-spouse, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
27, Private, Some-college, Divorced, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,51, El-Salvador, <=50K
63, Private, HS-grad, Widowed, Priv-house-serv, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,25, Cuba, <=50K
33, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,0,1977,45, Nicaragua, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,60, Outlying-US(Guam-USVI-etc), >50K
28, Private, Bachelors, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,29, Puerto-Rico, <=50K
50, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,48, Thailand, >50K
41, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,1669,40, United-States, <=50K
54, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Philippines, >50K
48, Private, Prof-school, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,50, Honduras, >50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Other, Male,0,0,15, Jamaica, <=50K
69, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,35, Honduras, >50K
38, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, El-Salvador, <=50K
65, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7556,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,2055,40, Columbia, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Japan, >50K
51, Private, 7th-8th, Divorced, Sales, Unmarried, Other, Male,0,0,54, Guatemala, <=50K
45, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
25, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,1886,40, Japan, <=50K
29, Local-gov, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,50, United-States, >50K
26, Private, Some-college, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Female,3473,0,50, Peru, <=50K
20, Private, 9th, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, Black, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,37, Italy, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,50, Yugoslavia, >50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Widowed, Craft-repair, Unmarried, Black, Male,0,0,40, China, <=50K
59, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, Canada, <=50K
29, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, Yugoslavia, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,12, India, <=50K
23, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,20, Yugoslavia, <=50K
35, Private, Assoc-acdm, Separated, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,50, Columbia, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,48, Portugal, >50K
27, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,24, Peru, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Mexico, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7687,0,40, United-States, >50K
53, Private, 10th, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,25, United-States, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,45, Hong, <=50K
21, State-gov, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, United-States, <=50K
50, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Iran, >50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, Greece, <=50K
50, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Jamaica, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,46, Jamaica, <=50K
63, Private, HS-grad, Widowed, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
