28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Poland, <=50K
60, Private, Masters, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Masters, Never-married, Exec-managerial, Unmarried, White, Male,0,0,50, United-States, <=50K
39, State-gov, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,15, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,35, United-States, <=50K
43, Without-pay, Assoc-voc, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,38, United-States, >50K
29, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,54, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,46, United-States, <=50K
44, Private, HS-grad, Separated, Craft-repair, Other-relative, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,15024,0,40, United-States, >50K
18, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
46, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, India, >50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,35, Vietnam, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,45, United-States, >50K
51, Local-gov, Some-college, Divorced, Sales, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,45, United-States, <=50K
62, Private, 12th, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Protective-serv, Other-relative, White, Male,0,0,40, United-States, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Italy, >50K
45, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
62, Private, 10th, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
68, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,20950,0,60, United-States, >50K
43, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Philippines, <=50K
26, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
24, Local-gov, Bachelors, Never-married, Protective-serv, Own-child, White, Male,0,0,50, China, <=50K
59, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
47, Self-emp-inc, HS-grad, Separated, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,52, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,60, United-States, <=50K
65, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,45, United-States, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, 7th-8th, Never-married, Tech-support, Not-in-family, White, Female,0,0,38, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1884,54, United-States, >50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,60, United-States, <=50K
59, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Other-service, Husband, Black, Female,0,0,40, United-States, <=50K
50, Private, Masters, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, >50K
24, Self-emp-inc, Some-college, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, Mexico, <=50K
30, Self-emp-inc, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,45, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,54, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,30, Nicaragua, <=50K
37, State-gov, Some-college, Separated, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,30, United-States, <=50K
27, Private, HS-grad, Divorced, Craft-repair, Wife, Black, Male,0,0,46, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private, 5th-6th, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,30, United-States, <=50K
18, Self-emp-inc, 11th, Divorced, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
38, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,3442,0,26, United-States, <=50K
29, Private, Some-college, Never-married, Craft-repair, Wife, White, Male,0,0,15, Puerto-Rico, <=50K
40, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,60, United-States, >50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,80, United-States, <=50K
61, State-gov, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, 10th, Widowed, Sales, Not-in-family, White, Male,0,0,40, Hong, <=50K
38, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
52, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,1902,70, Thailand, >50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,35, United-States, <=50K
55, Private, Some-college, Separated, Sales, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
25, Private, 11th, Never-married, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Guatemala, <=50K
44, Local-gov, Masters, Widowed, Exec-managerial, Husband, White, Female,0,2415,40, United-States, >50K
33, Self-emp-not-inc, Masters, Divorced, Transport-moving, Unmarried, White, Male,7687,0,60, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,12972,0,40, United-States, >50K
49, Local-gov, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,38, United-States, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Iran, <=50K
33, Federal-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1921,40, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
33, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, United-States, >50K
45, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
37, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
58, Local-gov, 5th-6th, Widowed, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
37, State-gov, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
43, Private, Masters, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
25, State-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,50, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,12, United-States, <=50K
25, State-gov, Some-college, Never-married, Transport-moving, Unmarried, White, Male,3103,0,60, Dominican-Republic, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,54, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
53, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, <=50K
41, Private, Assoc-acdm, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, Bachelors, Separated, Other-service, Unmarried, White, Male,0,0,35, Taiwan, <=50K
48, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,38, Germany, <=50K
21, Local-gov, 10th, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
35, Private, 12th, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,60, United-States, >50K
52, Private, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Married-spouse-absent, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, 7th-8th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
50, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Unmarried, White, Male,0,0,40, Philippines, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
33, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,37, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,15, United-States, <=50K
42, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,48, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, Vietnam, <=50K
35, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, >50K
56, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
55, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Japan, <=50K
28, Private, HS-grad, Divorced, Machine-op-inspct, Other-relative, White, Male,0,0,40, Cuba, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, United-States, >50K
39, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,54, United-States, >50K
30, Private, 11th, Never-married, Handlers-cleaners, Wife, Black, Female,0,0,40, United-States, <=50K
49, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,45, United-States, >50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
59, Self-emp-inc, HS-grad, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,70, United-States, >50K
52, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
44, Private, 11th, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-acdm, Divorced, Sales, Husband, White, Female,0,0,40, United-States, <=50K
70, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,25, Ecuador, <=50K
45, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K
24, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
54, Private, 5th-6th, Separated, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, 5th-6th, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Divorced, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, >50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, <=50K
57, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,60, United-States, <=50K
28, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1974,70, United-States, >50K
39, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
27, Private, Some-college, Never-married, Craft-repair, Other-relative, White, Female,0,0,16, United-States, <=50K
34, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
