34, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
38, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,24, United-States, <=50K
57, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,44, United-States, <=50K
59, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,30, United-States, >50K
38, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
21, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
63, Private, 5th-6th, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
54, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, England, <=50K
59, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Vietnam, <=50K
40, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, 7th-8th, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Thailand, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,30, United-States, <=50K
67, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,24, United-States, <=50K
38, Federal-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, 11th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
58, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, England, >50K
53, Private, 10th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Male,0,0,60, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
43, Self-emp-not-inc, Masters, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, El-Salvador, <=50K
76, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,15, United-States, >50K
30, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,25, United-States, <=50K
24, Self-emp-not-inc, 10th, Never-married, Other-service, Unmarried, Black, Male,0,0,35, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, >50K
28, Private, Some-college, Never-married, Farming-fishing, Unmarried, Black, Female,0,0,35, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,32, United-States, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
47, Local-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,35, United-States, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,80, United-States, <=50K
44, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
59, State-gov, Bachelors, Widowed, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
39, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,24, Mexico, <=50K
33, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
31, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,12, United-States, <=50K
19, Private, Masters, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States, >50K
44, Local-gov, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,35, United-States, <=50K
54, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, Ecuador, >50K
36, Private, Bachelors, Never-married, Protective-serv, Own-child, White, Female,0,0,40, Mexico, <=50K
55, Private, Masters, Divorced, Sales, Husband, White, Male,0,0,50, United-States, <=50K
45, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,2001,50, United-States, >50K
33, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
30, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,27, United-States, >50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
33, Self-emp-inc, 11th, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
64, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,8, United-States, <=50K
30, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,35, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,80, United-States, >50K
44, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,9056,0,48, United-States, <=50K
17, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
32, Private, Doctorate, Never-married, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Widowed, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
28, Private, Masters, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
48, Private, Doctorate, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Female,0,0,20, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
49, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
36, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
34, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
40, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,25, United-States, <=50K
38, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
59, Private, 5th-6th, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,38, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,54, United-States, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,70, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
28, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
54, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,1902,50, United-States, <=50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
43, Private, Bachelors, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, 10th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,24, United-States, <=50K
46, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,4968,0,38, United-States, >50K
40, Private, 9th, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
62, Local-gov, 9th, Married-civ-spouse, Sales, Unmarried, White, Female,0,1887,32, United-States, <=50K
60, Local-gov, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Other-service, Husband, Black, Female,0,0,30, United-States, >50K
51, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
64, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,2048,43, United-States, >50K
27, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
63, Local-gov, Bachelors, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
42, Private, Some-college, Divorced, Adm-clerical, Husband, White, Male,7874,0,45, United-States, >50K
53, Self-emp-not-inc, Masters, Widowed, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Guatemala, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Own-child, White, Male,0,1977,44, United-States, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, >50K
39, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,3396,0,35, United-States, <=50K
26, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
56, Self-emp-inc, 9th, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,35, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,2690,0,40, United-States, <=50K
47, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,38, United-States, >50K
33, Private, 7th-8th, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,16, United-States, <=50K
52, Federal-gov, Prof-school, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,52, United-States, <=50K
34, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
31, Federal-gov, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
40, Private, Masters, Never-married, Craft-repair, Husband, White, Male,0,1984,40, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
58, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
62, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1890,60, United-States, >50K
