48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
21, Private, Some-college, Divorced, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Separated, Tech-support, Not-in-family, Black, Female,0,0,40, England, <=50K
25, Private, Bachelors, Separated, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
54, Private, Masters, Widowed, Tech-support, Not-in-family, Other, Female,2338,0,36, United-States, <=50K
28, Federal-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,5013,0,40, United-States, <=50K
41, Self-emp-not-inc, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Adm-clerical, Wife, White, Male,0,0,25, Thailand, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
39, Local-gov, Assoc-voc, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Haiti, >50K
17, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,12, United-States, <=50K
60, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, <=50K
27, Federal-gov, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
33, Federal-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,65, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
54, Local-gov, Some-college, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Divorced, Transport-moving, Unmarried, White, Female,0,0,38, United-States, <=50K
37, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
46, State-gov, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,35, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Germany, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,49, United-States, >50K
27, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
34, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1859,40, United-States, >50K
34, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
72, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,2554,0,14, United-States, <=50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, England, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
63, Private, Masters, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,12, United-States, <=50K
25, Private, Bachelors, Separated, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, Assoc-voc, Widowed, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,4, United-States, <=50K
35, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2596,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Honduras, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Federal-gov, 12th, Never-married, Sales, Not-in-family, White, Male,0,0,16, Nicaragua, <=50K
61, State-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,30, Trinadad&Tobago, <=50K
23, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
24, State-gov, 11th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,18, Mexico, <=50K
36, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
60, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
27, Private, Assoc-acdm, Never-married, Sales, Husband, Black, Male,0,0,35, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,15, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,99999,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States, <=50K
19, Private, 11th, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
34, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,74, United-States, >50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K
57, Private, 5th-6th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,6959,0,40, United-States, <=50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
39, Local-gov, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, Black, Female,0,0,50, United-States, >50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
20, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,2300,0,25, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
42, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, >50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
63, Federal-gov, 10th, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,18, United-States, <=50K
52, Self-emp-not-inc, Some-college, Widowed, Protective-serv, Husband, White, Male,0,0,40, Germany, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
31, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
44, Private, Masters, Separated, Sales, Wife, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,5361,0,50, United-States, >50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Divorced, Sales, Wife, Black, Female,0,0,40, United-States, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
32, Self-emp-inc, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,70, United-States, <=50K
38, Private, Some-college, Divorced, Farming-fishing, Own-child, White, Male,0,0,70, United-States, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, White, Male,0,1902,35, United-States, >50K
35, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, United-States, <=50K
52, Federal-gov, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,15, United-States, <=50K
30, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, Japan, <=50K
29, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, Some-college, Divorced, Exec-managerial, Unmarried, Black, Male,0,0,45, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,30, United-States, <=50K
75, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, Puerto-Rico, <=50K
21, State-gov, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
31, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
55, Local-gov, HS-grad, Separated, Craft-repair, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
24, Private, Assoc-voc, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Federal-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, France, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
36, State-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,38, United-States, <=50K
30, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
33, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
64, State-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, Cuba, >50K
37, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,35, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,45, China, <=50K
53, Private, HS-grad, Divorced, Craft-repair, Wife, Black, Female,0,0,40, Philippines, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
25, Private, Some-college, Never-married, Farming-fishing, Wife, Black, Female,0,0,38, United-States, <=50K
64, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K
28, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,38, United-States, >50K
41, Private, HS-grad, Never-married, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
52, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Sales, Wife, White, Male,7687,0,20, United-States, >50K
37, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,99999,0,65, United-States, >50K
23, Private, Masters, Never-married, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
42, Self-emp-inc, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
32, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
34, State-gov, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Other-relative, White, Male,0,0,58, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,44, United-States, <=50K
39, Local-gov, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
37, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1887,45, Cambodia, >50K
24, State-gov, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, Thailand, >50K
57, Local-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Puerto-Rico, >50K
