55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cuba, >50K
29, Federal-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Yugoslavia, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Female,15024,0,40, Nicaragua, >50K
63, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Iran, <=50K
43, Private, Assoc-acdm, Divorced, Craft-repair, Husband, White, Male,0,0,48, Peru, <=50K
17, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Poland, <=50K
35, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,50, Puerto-Rico, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,50, Iran, <=50K
34, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
41, Private, HS-grad, Never-married, Sales, Husband, Black, Female,14252,0,40, Thailand, <=50K
44, Private, Masters, Divorced, Handlers-cleaners, Not-in-family, Other, Male,10520,0,50, Greece, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Germany, <=50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,44, England, >50K
60, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,44, Nicaragua, <=50K
21, Private, Bachelors, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Female,0,0,30, Nicaragua, <=50K
44, Private, HS-grad, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
37, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Honduras, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,65, Thailand, >50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
24, Private, 10th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Laos, <=50K
45, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,48, Canada, >50K
25, Private, Some-college, Never-married, Other-service, Other-relative, Black, Female,0,0,35, Nicaragua, <=50K
48, Federal-gov, Some-college, Divorced, Prof-specialty, Wife, Black, Female,0,0,54, Haiti, >50K
38, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,35, Greece, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, Vietnam, <=50K
51, State-gov, Bachelors, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Honduras, <=50K
20, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Hungary, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Canada, <=50K
43, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,48, Hungary, <=50K
35, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
53, Self-emp-inc, Masters, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, India, <=50K
61, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,4386,0,60, Iran, >50K
27, Private, Some-college, Never-married, Sales, Unmarried, Other, Female,0,0,52, Philippines, <=50K
22, Private, Some-college, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,25, Ireland, <=50K
28, Private, Some-college, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
40, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,7298,0,40, Hungary, >50K
26, Self-emp-inc, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,65, Yugoslavia, >50K
33, Private, HS-grad, Separated, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
32, Private, 7th-8th, Never-married, Tech-support, Not-in-family, Other, Female,0,0,50, Poland, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,70, Vietnam, >50K
25, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, Haiti, >50K
43, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,45, Thailand, <=50K
52, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Thailand, >50K
29, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, >50K
49, Federal-gov, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, White, Female,0,0,54, Jamaica, <=50K
42, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
46, Private, Prof-school, Widowed, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,45, England, <=50K
43, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,60, Cambodia, >50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Thailand, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,45, Dominican-Republic, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Cuba, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, Taiwan, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, France, >50K
53, Private, Masters, Married-civ-spouse, Sales, Wife, Black, Male,0,0,40, China, >50K
48, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,65, Vietnam, >50K
32, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1732,40, Italy, <=50K
59, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, South, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, France, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, >50K
35, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Vietnam, >50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,40, Hungary, >50K
51, Self-emp-not-inc, HS-grad, Separated, Sales, Unmarried, Other, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
54, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Peru, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Sales, Own-child, Other, Female,0,0,16, Trinadad&Tobago, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Greece, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
60, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Trinadad&Tobago, >50K
90, Private, Some-college, Widowed, Sales, Not-in-family, Black, Female,0,0,35, El-Salvador, <=50K
51, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
26, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,30, Vietnam, <=50K
34, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, >50K
28, Private, HS-grad, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Hungary, <=50K
42, State-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
60, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1909,45, China, >50K
36, State-gov, Some-college, Never-married, Sales, Husband, Other, Male,0,0,40, Taiwan, >50K
20, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, <=50K
57, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,1977,40, England, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,15024,0,50, Mexico, >50K
75, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,16, Portugal, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
30, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,7298,0,49, Ecuador, >50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cambodia, >50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, India, >50K
66, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,25, Puerto-Rico, <=50K
38, Local-gov, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, France, >50K
38, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,50, South, <=50K
41, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,48, Outlying-US(Guam-USVI-etc), <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, Mexico, <=50K
41, Federal-gov, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,45, Peru, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, India, >50K
32, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,4258,0,40, Laos, <=50K
27, Private, Some-college, Never-married, Other-service, Own-child, White, Male,722,0,48, China, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,65, Hong, >50K
51, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1902,40, Yugoslavia, >50K
56, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
51, Private, HS-grad, Widowed, Other-service, Unmarried, Other, Female,0,0,40, Dominican-Republic, <=50K
62, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,50, Cuba, >50K
19, Private, 10th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, India, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Nicaragua, >50K
55, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,1735,54, Taiwan, >50K
39, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, Nicaragua, >50K
21, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,15, El-Salvador, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Female,0,0,38, South, <=50K
66, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
50, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,43, Ecuador, <=50K
36, Federal-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,1750,45, France, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, >50K
30, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Trinadad&Tobago, >50K
33, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Male,0,0,50, South, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,7298,0,36, South, >50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
21, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,60, Japan, <=50K
62, Private, Some-college, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, Poland, <=50K
40, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Poland, >50K
23, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,24, Japan, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,0,0,36, Germany, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, >50K
58, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, Honduras, <=50K
51, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,35, France, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
38, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,32, Vietnam, <=50K
41, Private, 10th, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
65, State-gov, Preschool, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,2351,72, Poland, >50K
59, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,38, Ireland, <=50K
27, Private, Some-college, Divorced, Other-service, Unmarried, Other, Female,0,0,40, Hungary, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, Poland, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Haiti, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,38, Honduras, >50K
46, Private, Assoc-voc, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,45, Haiti, <=50K
38, Private, HS-grad, Separated, Tech-support, Not-in-family, Black, Male,0,0,40, Italy, <=50K
54, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,40, Jamaica, >50K
24, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, Scotland, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Yugoslavia, >50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, France, >50K
32, State-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,35, Puerto-Rico, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,42, Ecuador, >50K
66, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Hungary, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, El-Salvador, <=50K
46, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, El-Salvador, >50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, Jamaica, >50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Jamaica, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Vietnam, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,35, Yugoslavia, <=50K
34, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Jamaica, >50K
24, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Greece, <=50K
44, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Taiwan, >50K
29, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, India, <=50K
33, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,2854,0,43, Puerto-Rico, >50K
23, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, Other, Male,0,0,50, England, >50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,45, Portugal, >50K
28, Private, Assoc-voc, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, Puerto-Rico, <=50K
52, Private, Some-college, Widowed, Other-service, Unmarried, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
69, State-gov, Bachelors, Widowed, Other-service, Unmarried, White, Female,0,0,40, Yugoslavia, <=50K
47, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1672,59, Ecuador, >50K
41, Private, 10th, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
60, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,48, Japan, >50K
43, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, England, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Italy, <=50K
