49, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,1977,42, United-States, >50K
36, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,2411,0,40, United-States, <=50K
30, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
19, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Male,0,0,18, United-States, <=50K
25, Private, Masters, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
29, Private, 10th, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,20, United-States, <=50K
29, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,15, United-States, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, Black, Male,0,0,30, United-States, <=50K
45, Private, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, 5th-6th, Widowed, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,16, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, United-States, >50K
47, Local-gov, Prof-school, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
60, Private, Some-college, Widowed, Exec-managerial, Husband, White, Male,0,0,45, Dominican-Republic, >50K
25, Private, 5th-6th, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,3144,0,50, United-States, <=50K
43, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1992,60, United-States, >50K
43, Private, Assoc-voc, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
40, Local-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Divorced, Farming-fishing, Wife, White, Female,0,0,20, United-States, >50K
51, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,20, Philippines, <=50K
36, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Male,3051,0,40, United-States, >50K
50, Federal-gov, HS-grad, Divorced, Protective-serv, Husband, Black, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Tech-support, Unmarried, White, Male,0,0,45, United-States, <=50K
24, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
39, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,15024,0,45, United-States, <=50K
31, Private, 10th, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,25, United-States, <=50K
49, Private, 7th-8th, Never-married, Adm-clerical, Own-child, White, Female,0,0,24, United-States, <=50K
30, Private, 10th, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Black, Male,0,0,20, United-States, <=50K
39, Self-emp-inc, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Federal-gov, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,45, United-States, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, 1st-4th, Never-married, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Federal-gov, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,20, United-States, >50K
53, Local-gov, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,19, United-States, <=50K
50, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
74, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,6, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, United-States, >50K
54, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
33, Self-emp-inc, Masters, Never-married, Prof-specialty, Husband, Black, Male,0,0,50, United-States, <=50K
47, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,48, United-States, >50K
28, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,3, United-States, <=50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,36, United-States, >50K
62, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,1977,50, United-States, <=50K
25, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,45, Puerto-Rico, >50K
30, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, <=50K
68, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, 10th, Never-married, Transport-moving, Unmarried, White, Female,7698,0,40, United-States, >50K
43, Local-gov, HS-grad, Divorced, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,15, United-States, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,4589,0,40, United-States, <=50K
28, State-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
60, Self-emp-inc, Masters, Separated, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,45, United-States, >50K
59, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,30, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Federal-gov, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,20, United-States, <=50K
55, Private, 9th, Separated, Adm-clerical, Own-child, White, Female,0,0,27, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,13, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,45, United-States, >50K
49, Private, HS-grad, Widowed, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
31, Private, 9th, Divorced, Craft-repair, Husband, White, Female,0,0,20, United-States, <=50K
42, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,20, United-States, <=50K
76, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, 7th-8th, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
18, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,40, Mexico, <=50K
39, Self-emp-not-inc, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, United-States, >50K
30, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
33, Private, 7th-8th, Divorced, Adm-clerical, Unmarried, White, Male,0,0,50, United-States, <=50K
23, Private, 9th, Never-married, Exec-managerial, Other-relative, White, Male,0,0,20, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,99999,0,32, United-States, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,10, United-States, <=50K
68, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,26402,0,40, United-States, <=50K
33, Self-emp-inc, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,50, United-States, <=50K
26, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Widowed, Sales, Wife, White, Male,0,0,40, United-States, <=50K
44, Private, Assoc-acdm, Married-spouse-absent, Handlers-cleaners, Husband, White, Male,0,1902,40, United-States, <=50K
39, Private, Some-college, Widowed, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
19, Private, 11th, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,9808,0,60, United-States, >50K
30, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,0,30, United-States, <=50K
36, Local-gov, 12th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,43, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
30, Private, 12th, Divorced, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,54, United-States, >50K
44, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
56, Local-gov, HS-grad, Divorced, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
25, State-gov, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Armed-Forces, Husband, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,7687,0,50, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,24, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, United-States, <=50K
45, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,25, United-States, <=50K
30, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,50, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,40, Mexico, <=50K
32, Self-emp-not-inc, Some-college, Widowed, Other-service, Other-relative, White, Female,0,0,15, Iran, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,69, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,25, United-States, <=50K
36, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,12, United-States, <=50K
27, Federal-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,52, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,14, United-States, <=50K
21, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,20, United-States, <=50K
46, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,25, Mexico, <=50K
