26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
67, Self-emp-not-inc, Some-college, Married-spouse-absent, Craft-repair, Wife, White, Female,0,0,20, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Greece, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7687,0,40, Mexico, >50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
58, Private, Masters, Separated, Craft-repair, Not-in-family, Black, Male,3103,0,40, Cuba, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,56, United-States, >50K
18, Private, Masters, Never-married, Tech-support, Not-in-family, White, Female,0,0,20, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,5178,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, United-States, >50K
36, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Divorced, Tech-support, Not-in-family, White, Female,0,0,29, United-States, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,20, El-Salvador, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Greece, <=50K
48, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
75, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,20, Guatemala, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Poland, <=50K
51, Private, 7th-8th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,45, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Germany, >50K
36, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
28, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Guatemala, <=50K
52, Local-gov, 7th-8th, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
64, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Cuba, >50K
39, Private, Some-college, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Haiti, <=50K
50, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,4392,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,20, United-States, >50K
37, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
25, Private, HS-grad, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,29, United-States, >50K
52, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,70, United-States, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,4530,0,40, Outlying-US(Guam-USVI-etc), >50K
25, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Japan, <=50K
38, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Transport-moving, Husband, Black, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Separated, Transport-moving, Not-in-family, White, Female,0,0,40, Peru, <=50K
27, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,54, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
59, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Canada, >50K
30, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,32, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Japan, <=50K
23, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,29, United-States, <=50K
54, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1979,50, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Poland, >50K
34, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Honduras, <=50K
33, Private, Masters, Separated, Sales, Husband, Other, Male,0,0,50, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Cuba, <=50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
60, State-gov, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,40, Scotland, <=50K
41, State-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,60, South, >50K
34, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,45, United-States, <=50K
61, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Scotland, >50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Male,99999,0,40, United-States, <=50K
42, State-gov, 11th, Separated, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
32, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,45, United-States, <=50K
53, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Ireland, >50K
21, Private, HS-grad, Never-married, Farming-fishing, Other-relative, White, Male,0,0,45, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,99999,0,65, United-States, >50K
25, Private, Prof-school, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Separated, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
39, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, >50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,2128,60, Thailand, <=50K
65, Self-emp-not-inc, Bachelors, Widowed, Other-service, Wife, White, Female,0,0,25, Japan, <=50K
43, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, >50K
23, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Male,0,0,40, Vietnam, <=50K
47, Private, Assoc-voc, Married-spouse-absent, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,3360,0,50, United-States, >50K
36, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, Masters, Married-spouse-absent, Prof-specialty, Not-in-family, Black, Female,14083,0,50, United-States, >50K
28, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, France, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Canada, >50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Honduras, <=50K
22, Private, Bachelors, Never-married, Other-service, Own-child, Other, Female,0,0,40, United-States, <=50K
51, Self-emp-inc, Assoc-acdm, Never-married, Other-service, Husband, Other, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, United-States, >50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,29, Columbia, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Widowed, Handlers-cleaners, Own-child, Black, Female,0,0,40, France, <=50K
47, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, >50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,29, United-States, <=50K
45, Private, Bachelors, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, Peru, <=50K
18, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, Dominican-Republic, <=50K
38, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,50, United-States, >50K
40, Self-emp-not-inc, HS-grad, Separated, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Mexico, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
21, Private, HS-grad, Married-spouse-absent, Prof-specialty, Own-child, White, Female,0,0,40, Haiti, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,29, Vietnam, <=50K
41, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
28, Private, 5th-6th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Germany, <=50K
25, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,2187,0,60, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Assoc-acdm, Separated, Prof-specialty, Not-in-family, White, Female,15024,0,60, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, United-States, <=50K
60, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
27, Local-gov, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,32, Taiwan, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Puerto-Rico, >50K
51, Federal-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
42, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,5178,0,40, Guatemala, >50K
25, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Peru, >50K
17, Private, Doctorate, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
47, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
52, State-gov, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
26, Private, 9th, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,38, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,36, United-States, <=50K
43, Private, Masters, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Canada, <=50K
48, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
38, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,32, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
44, Private, Assoc-voc, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, El-Salvador, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,20, Jamaica, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, Mexico, >50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, England, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, Portugal, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2097,40, United-States, <=50K
27, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,32, Iran, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,40, Peru, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1878,40, Puerto-Rico, >50K
21, Self-emp-inc, 11th, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,50, United-States, <=50K
