40, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,32, Nicaragua, <=50K
55, Local-gov, Masters, Separated, Craft-repair, Unmarried, White, Female,0,0,30, United-States, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,54, United-States, <=50K
57, Private, Doctorate, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
33, Self-emp-not-inc, Masters, Never-married, Sales, Not-in-family, White, Female,0,1489,40, United-States, <=50K
26, State-gov, Bachelors, Never-married, Other-service, Unmarried, White, Male,0,0,20, Mexico, <=50K
39, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
28, State-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,48, Holand-Netherlands, <=50K
61, Federal-gov, 9th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Priv-house-serv, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,35, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,60, United-States, >50K
36, State-gov, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Male,0,0,44, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,37, India, <=50K
39, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, >50K
26, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Masters, Divorced, Sales, Not-in-family, White, Female,3422,0,40, United-States, <=50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,81, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
22, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1887,40, England, >50K
55, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,1887,40, United-States, <=50K
22, Private, 11th, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
25, Private, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,2852,0,40, United-States, <=50K
25, Private, Assoc-voc, Never-married, Other-service, Wife, White, Female,0,0,25, Mexico, <=50K
41, Private, Assoc-voc, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, Thailand, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,35, United-States, <=50K
24, Private, Some-college, Divorced, Craft-repair, Wife, White, Female,0,0,35, United-States, <=50K
57, Self-emp-not-inc, HS-grad, Widowed, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Sales, Husband, Asian-Pac-Islander, Female,0,1315,40, United-States, <=50K
42, Private, 11th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Germany, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
31, Private, Assoc-acdm, Divorced, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,38, United-States, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Priv-house-serv, Wife, Asian-Pac-Islander, Male,5178,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
20, Private, Bachelors, Never-married, Sales, Other-relative, White, Male,0,0,20, United-States, <=50K
48, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
51, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Female,0,0,36, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
58, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Canada, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,1358,40, United-States, <=50K
59, Private, 11th, Widowed, Tech-support, Wife, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,45, United-States, <=50K
44, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Tech-support, Unmarried, White, Male,0,0,40, United-States, >50K
32, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,84, United-States, >50K
41, Self-emp-inc, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
18, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Female,0,0,38, United-States, <=50K
28, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,3661,0,25, United-States, >50K
29, Self-emp-not-inc, Prof-school, Never-married, Sales, Not-in-family, White, Male,0,0,54, United-States, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, Ecuador, <=50K
62, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, United-States, >50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Mexico, <=50K
19, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Columbia, <=50K
47, Local-gov, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,36, United-States, <=50K
40, Private, Doctorate, Separated, Prof-specialty, Not-in-family, White, Male,8122,0,60, United-States, >50K
25, Local-gov, Bachelors, Never-married, Sales, Not-in-family, Other, Male,0,0,50, United-States, >50K
29, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Philippines, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, >50K
20, Local-gov, Doctorate, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
72, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,12, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,25, United-States, <=50K
42, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,54, United-States, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,38, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, Jamaica, <=50K
35, Federal-gov, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
74, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
21, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
42, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,38, United-States, >50K
39, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Own-child, White, Male,4597,0,70, Mexico, <=50K
23, Private, HS-grad, Never-married, Priv-house-serv, Own-child, White, Male,0,0,45, United-States, <=50K
67, Private, Prof-school, Widowed, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,3122,40, United-States, >50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,12, United-States, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,25, Mexico, <=50K
47, Self-emp-inc, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,4584,0,24, Ireland, <=50K
70, Private, Assoc-acdm, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
46, Federal-gov, HS-grad, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,50, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,34, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,50, Mexico, <=50K
37, Self-emp-not-inc, Some-college, Never-married, Tech-support, Wife, White, Female,5117,0,32, Poland, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Italy, >50K
41, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
44, State-gov, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
50, Private, Masters, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
56, Local-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Separated, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Separated, Prof-specialty, Other-relative, White, Female,0,0,32, Mexico, <=50K
58, Self-emp-inc, 7th-8th, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,50, United-States, <=50K
39, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,35, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,10, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
20, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Male,0,0,30, Thailand, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,40, Mexico, <=50K
42, Private, 12th, Divorced, Sales, Not-in-family, Black, Male,0,0,54, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,2585,0,40, United-States, <=50K
47, Self-emp-inc, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,1977,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,60, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
42, Federal-gov, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
65, Private, 9th, Separated, Sales, Not-in-family, White, Male,0,0,75, Vietnam, <=50K
27, Private, 11th, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,50, United-States, <=50K
36, Self-emp-inc, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,80, United-States, <=50K
