35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,77, France, >50K
65, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
30, Private, 11th, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,36, Cambodia, <=50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,15024,0,60, Outlying-US(Guam-USVI-etc), >50K
32, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, Hungary, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,52, Scotland, <=50K
24, Private, Masters, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Hungary, <=50K
41, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Ireland, <=50K
51, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Other, Female,0,0,40, Greece, <=50K
59, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Columbia, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,3367,0,79, Greece, >50K
32, Private, Masters, Never-married, Farming-fishing, Wife, White, Female,11145,0,48, England, >50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7687,0,50, Ecuador, >50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Philippines, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, China, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, Amer-Indian-Eskimo, Male,0,1902,40, India, >50K
18, Federal-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Male,0,0,24, Ireland, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,35, Guatemala, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Cambodia, >50K
35, Private, Some-college, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,1575,40, Germany, <=50K
60, Private, HS-grad, Separated, Prof-specialty, Wife, Black, Female,0,0,40, Canada, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,20, France, <=50K
29, Federal-gov, Bachelors, Never-married, Protective-serv, Wife, Amer-Indian-Eskimo, Male,0,0,30, Mexico, >50K
27, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
49, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Male,0,2348,40, Peru, >50K
50, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Female,15024,0,40, Laos, >50K
54, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, >50K
43, State-gov, HS-grad, Separated, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,12, Vietnam, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Female,0,0,40, El-Salvador, <=50K
58, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Guatemala, <=50K
29, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
50, Private, Assoc-voc, Widowed, Other-service, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, India, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, Hungary, >50K
41, Private, Some-college, Married-civ-spouse, Protective-serv, Wife, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
39, Private, HS-grad, Never-married, Sales, Unmarried, Other, Female,0,0,35, Poland, <=50K
34, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Portugal, <=50K
36, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Italy, <=50K
31, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,54, Iran, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Nicaragua, >50K
65, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,99999,0,35, Yugoslavia, >50K
45, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, Hungary, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,4506,0,75, South, >50K
45, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Cuba, <=50K
47, Local-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Haiti, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, Haiti, >50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, India, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,386,0,40, Cuba, <=50K
72, Self-emp-not-inc, Bachelors, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,17, Iran, <=50K
45, Local-gov, HS-grad, Widowed, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,20, Honduras, <=50K
36, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1977,80, Canada, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Assoc-voc, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Mexico, >50K
37, Local-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, South, <=50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, >50K
42, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
38, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Thailand, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,1887,70, Cuba, >50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, Hong, <=50K
57, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
31, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,12, Puerto-Rico, <=50K
26, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
39, Private, Assoc-acdm, Widowed, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,54, India, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Italy, <=50K
41, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, Japan, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,65, El-Salvador, <=50K
34, State-gov, Assoc-voc, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,50, Poland, <=50K
47, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Ecuador, >50K
44, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,80, England, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hong, <=50K
35, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,5178,0,40, Haiti, <=50K
33, Private, Assoc-voc, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Puerto-Rico, <=50K
47, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Vietnam, >50K
56, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,54, Canada, <=50K
58, Local-gov, Bachelors, Widowed, Sales, Not-in-family, Other, Female,0,0,40, Portugal, <=50K
27, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,35, Trinadad&Tobago, <=50K
56, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, South, >50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,2217,0,35, Hong, <=50K
45, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, >50K
31, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,38, Greece, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,9170,0,40, Japan, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,1666,40, Ireland, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,4, Portugal, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,40, Italy, >50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
57, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Vietnam, >50K
27, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,1887,38, Vietnam, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, Germany, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,2559,0,40, Guatemala, >50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, India, >50K
37, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
71, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,10578,0,50, Canada, >50K
42, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,3941,0,40, Thailand, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,33, Philippines, <=50K
37, Federal-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Hungary, <=50K
43, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Nicaragua, <=50K
30, Private, Masters, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,30, El-Salvador, <=50K
45, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, Guatemala, >50K
36, Private, 11th, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,4, England, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,35, Ecuador, <=50K
38, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,14247,0,38, Cuba, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1902,50, Taiwan, >50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
43, Private, Bachelors, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,75, Peru, <=50K
48, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, Japan, >50K
20, Private, 10th, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,54, Peru, <=50K
25, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, South, >50K
33, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,45, Ireland, <=50K
32, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,48, Ireland, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Cambodia, <=50K
47, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Nicaragua, <=50K
40, Self-emp-inc, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Female,0,1976,60, Canada, >50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Philippines, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, Philippines, <=50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1887,40, Ireland, <=50K
41, State-gov, Bachelors, Separated, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, >50K
22, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Canada, >50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Taiwan, <=50K
46, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, Haiti, <=50K
49, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,20, India, <=50K
30, Private, Some-college, Never-married, Tech-support, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Canada, <=50K
52, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, Nicaragua, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Germany, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
17, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,7, Taiwan, <=50K
46, Private, Some-college, Married-spouse-absent, Transport-moving, Wife, White, Male,0,1661,40, Cambodia, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,37, Ireland, <=50K
35, Private, Some-college, Separated, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Portugal, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7298,0,50, Peru, >50K
45, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Germany, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Other-relative, Black, Female,0,0,25, United-States, <=50K
48, Private, Assoc-voc, Divorced, Prof-specialty, Unmarried, Black, Female,0,1740,40, Mexico, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Wife, White, Male,0,0,40, Hungary, <=50K
45, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Mexico, >50K
62, Private, HS-grad, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
23, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K
64, Self-emp-not-inc, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,38, Iran, <=50K
34, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,60, England, <=50K
72, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,1092,0,5, Germany, >50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Ireland, >50K
28, State-gov, 11th, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Guatemala, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,7298,0,40, Greece, >50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Taiwan, <=50K
25, Local-gov, Assoc-voc, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Poland, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Philippines, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Male,0,0,40, Hungary, <=50K
55, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,70, Laos, <=50K
20, Private, 11th, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Italy, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,49, Vietnam, <=50K
44, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
20, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Columbia, <=50K
54, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,50, Thailand, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Italy, >50K
23, Private, HS-grad, Never-married, Other-service, Other-relative, Amer-Indian-Eskimo, Male,0,0,24, Columbia, <=50K
61, Private, 5th-6th, Widowed, Transport-moving, Not-in-family, Black, Female,0,0,40, Hong, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, India, <=50K
63, Private, HS-grad, Widowed, Sales, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
26, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Thailand, <=50K
39, Private, Masters, Separated, Transport-moving, Wife, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Canada, <=50K
