19, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,50, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,42, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,22, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
39, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,40, Philippines, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, 1st-4th, Never-married, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,65, United-States, <=50K
25, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
59, Local-gov, 7th-8th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, United-States, <=50K
57, Private, Masters, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,34, United-States, <=50K
34, Private, 11th, Separated, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
36, State-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, 12th, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Separated, Prof-specialty, Husband, White, Male,15024,0,50, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,15, United-States, <=50K
59, Private, 7th-8th, Divorced, Machine-op-inspct, Husband, Black, Male,0,0,48, United-States, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, United-States, >50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Own-child, Black, Male,0,0,34, United-States, <=50K
25, Private, 11th, Never-married, Craft-repair, Husband, White, Female,0,0,30, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,45, Iran, <=50K
41, Private, 5th-6th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2257,45, United-States, >50K
36, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,52, United-States, <=50K
37, Private, Assoc-voc, Widowed, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Divorced, Sales, Husband, Black, Male,0,0,50, United-States, >50K
33, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,7687,0,54, Puerto-Rico, >50K
27, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, <=50K
42, Local-gov, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, >50K
38, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Black, Male,0,0,50, United-States, <=50K
40, Private, Masters, Divorced, Other-service, Unmarried, White, Male,0,0,32, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,1976,60, United-States, >50K
33, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
28, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, United-States, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,36, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,3, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, 9th, Never-married, Sales, Husband, White, Female,0,0,30, United-States, <=50K
64, Private, 7th-8th, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
69, Self-emp-inc, 1st-4th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,6509,0,40, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
61, State-gov, HS-grad, Separated, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Separated, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
63, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,1978,40, United-States, >50K
41, State-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
18, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Widowed, Prof-specialty, Husband, White, Female,0,0,15, United-States, <=50K
27, Private, HS-grad, Never-married, Other-service, Wife, Black, Female,0,0,35, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,54, United-States, >50K
37, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Mexico, <=50K
19, Private, Some-college, Never-married, Other-service, Husband, White, Female,0,0,16, United-States, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,5149,0,45, United-States, >50K
44, Self-emp-inc, Bachelors, Divorced, Farming-fishing, Husband, White, Male,6979,0,60, United-States, <=50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,48, United-States, >50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,90, United-States, <=50K
64, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, >50K
57, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, United-States, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,54, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,27, United-States, <=50K
19, Private, Some-college, Never-married, Priv-house-serv, Own-child, White, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
64, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,15, United-States, <=50K
64, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
58, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
64, State-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,16, United-States, <=50K
23, Private, 11th, Never-married, Other-service, Wife, White, Female,7687,0,30, United-States, <=50K
63, Self-emp-not-inc, 7th-8th, Separated, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
31, State-gov, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,54, United-States, <=50K
29, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
63, Private, 1st-4th, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Assoc-acdm, Never-married, Farming-fishing, Other-relative, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Divorced, Sales, Husband, White, Female,0,0,30, United-States, <=50K
30, Private, Assoc-voc, Never-married, Sales, Unmarried, White, Male,0,0,45, United-States, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, El-Salvador, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
65, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,45, United-States, <=50K
46, State-gov, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Federal-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
32, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States, >50K
21, Private, Some-college, Never-married, Tech-support, Unmarried, White, Male,0,0,30, United-States, <=50K
57, State-gov, 9th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Male,4546,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
50, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,47, South, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
20, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
23, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, United-States, <=50K
32, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Bachelors, Separated, Prof-specialty, Husband, White, Male,0,0,77, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, <=50K
33, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
31, Local-gov, HS-grad, Divorced, Protective-serv, Not-in-family, White, Male,0,0,50, United-States, <=50K
48, Private, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,52, United-States, <=50K
56, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,7298,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,22, United-States, <=50K
29, Private, 11th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
21, Local-gov, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,3547,0,40, United-States, >50K
27, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
33, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,50, Italy, >50K
20, Private, 12th, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,50, Mexico, <=50K
64, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
43, Private, 7th-8th, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Never-married, Other-service, Husband, White, Male,0,0,50, United-States, >50K
54, Private, Bachelors, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,54, United-States, >50K
60, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1729,50, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,10542,0,50, United-States, >50K
23, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,60, United-States, <=50K
53, Local-gov, 5th-6th, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,7687,0,40, United-States, >50K
61, Private, HS-grad, Separated, Sales, Not-in-family, Black, Male,0,1902,40, United-States, >50K
22, Private, Bachelors, Separated, Sales, Wife, White, Male,3905,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, Mexico, <=50K
26, Private, Some-college, Married-civ-spouse, Other-service, Other-relative, Black, Male,0,0,40, United-States, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,60, United-States, >50K
42, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
27, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1902,45, United-States, >50K
