62, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Cuba, >50K
43, Private, HS-grad, Never-married, Adm-clerical, Wife, Black, Female,0,0,35, Ireland, <=50K
38, Local-gov, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, Italy, <=50K
34, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,1914,45, Trinadad&Tobago, >50K
26, Private, HS-grad, Never-married, Sales, Husband, Other, Male,0,0,50, Iran, <=50K
27, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,1887,60, Haiti, >50K
54, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,0,0,40, Hungary, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1919,40, Japan, >50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Jamaica, >50K
27, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Peru, <=50K
56, Private, Bachelors, Widowed, Other-service, Not-in-family, Black, Female,0,0,20, Haiti, <=50K
30, Private, Some-college, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,35, United-States, <=50K
51, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Yugoslavia, <=50K
24, Self-emp-not-inc, Some-college, Never-married, Tech-support, Other-relative, Other, Female,0,0,40, Scotland, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Female,0,0,40, Germany, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,11713,0,50, England, >50K
49, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,50, Honduras, <=50K
53, Local-gov, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,35, Vietnam, >50K
29, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
23, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,20, Peru, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Unmarried, Other, Female,0,0,50, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Columbia, <=50K
48, Private, 11th, Widowed, Craft-repair, Not-in-family, Other, Female,0,0,40, Ecuador, >50K
52, Self-emp-not-inc, Bachelors, Widowed, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,21159,0,60, Ecuador, >50K
24, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, Jamaica, >50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Female,0,0,50, Laos, <=50K
52, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,54, France, >50K
26, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,15, Jamaica, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, South, <=50K
39, Private, 7th-8th, Divorced, Adm-clerical, Husband, White, Female,0,0,38, El-Salvador, <=50K
32, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Laos, >50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Honduras, <=50K
17, Private, 12th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,18, Mexico, >50K
37, Private, Bachelors, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,48, Columbia, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Iran, >50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,60, Scotland, <=50K
25, Private, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
69, Private, Some-college, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Jamaica, <=50K
35, Private, HS-grad, Divorced, Craft-repair, Husband, Other, Male,0,0,40, Hong, >50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,35, Hungary, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,20, Japan, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Scotland, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Portugal, <=50K
21, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Scotland, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Trinadad&Tobago, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, England, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Guatemala, <=50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
44, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, >50K
51, Self-emp-not-inc, Assoc-acdm, Divorced, Prof-specialty, Husband, Other, Female,0,0,40, Dominican-Republic, >50K
27, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, Canada, <=50K
36, Self-emp-not-inc, Assoc-acdm, Widowed, Craft-repair, Husband, White, Male,0,1949,50, Trinadad&Tobago, <=50K
33, Private, Masters, Separated, Other-service, Unmarried, Black, Female,0,0,40, Canada, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Peru, <=50K
21, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, Iran, <=50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,7298,0,40, Hong, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,50, Portugal, >50K
30, Self-emp-not-inc, Assoc-voc, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
39, Private, 11th, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,40, Philippines, <=50K
38, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,7298,0,30, Puerto-Rico, <=50K
22, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,35, China, <=50K
25, Private, 12th, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Haiti, >50K
18, Private, 11th, Never-married, Sales, Own-child, Other, Female,0,0,12, Hong, <=50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,60, Taiwan, >50K
18, Local-gov, 11th, Never-married, Craft-repair, Own-child, White, Female,0,0,25, El-Salvador, <=50K
36, Private, HS-grad, Separated, Prof-specialty, Husband, Black, Female,0,0,40, Ecuador, >50K
25, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,37, Scotland, <=50K
35, Federal-gov, HS-grad, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,50, Hungary, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,21, Peru, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, India, <=50K
36, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Wife, Other, Male,0,0,40, Jamaica, <=50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,25, England, <=50K
65, Private, Bachelors, Widowed, Prof-specialty, Husband, White, Female,0,0,65, Thailand, >50K
39, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,45, Hong, <=50K
53, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
18, Private, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,15, Trinadad&Tobago, <=50K
53, Private, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,0,40, India, <=50K
42, Local-gov, Assoc-acdm, Married-civ-spouse, Sales, Wife, White, Female,5076,0,40, Portugal, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Other, Female,0,0,15, Columbia, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, El-Salvador, >50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Nicaragua, <=50K
50, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
65, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,17, Hong, <=50K
38, Private, Some-college, Never-married, Exec-managerial, Husband, Black, Male,0,0,54, Canada, <=50K
33, Private, Assoc-acdm, Never-married, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Female,0,1902,40, Guatemala, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Cambodia, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Female,0,0,15, Peru, <=50K
57, State-gov, Prof-school, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Ireland, <=50K
31, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Not-in-family, White, Male,3121,0,40, Nicaragua, >50K
34, Local-gov, Some-college, Divorced, Exec-managerial, Husband, White, Male,3325,0,40, Hungary, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, Cambodia, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,54, Honduras, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,80, South, >50K
52, Self-emp-not-inc, Assoc-acdm, Divorced, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
62, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, Scotland, <=50K
26, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,30, El-Salvador, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Mexico, <=50K
38, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,45, South, <=50K
60, Local-gov, Some-college, Divorced, Other-service, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Husband, Black, Female,0,0,40, El-Salvador, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,60, Haiti, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,50, Trinadad&Tobago, <=50K
32, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1902,45, Trinadad&Tobago, <=50K
60, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Portugal, >50K
36, Private, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,40, Hungary, <=50K
49, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,47, Scotland, >50K
45, State-gov, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, 9th, Divorced, Machine-op-inspct, Other-relative, Other, Female,0,0,40, Scotland, <=50K
25, Private, HS-grad, Divorced, Transport-moving, Husband, White, Female,0,0,48, China, <=50K
67, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7298,0,24, Cuba, >50K
51, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Nicaragua, <=50K
32, State-gov, Bachelors, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, England, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Female,0,0,35, Portugal, <=50K
48, Private, HS-grad, Never-married, Transport-moving, Husband, Black, Male,0,0,54, Poland, <=50K
37, Self-emp-not-inc, Assoc-voc, Never-married, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,40, South, <=50K
48, Self-emp-not-inc, Bachelors, Divorced, Tech-support, Husband, White, Male,0,0,45, India, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,40, France, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
19, Private, HS-grad, Never-married, Sales, Other-relative, Asian-Pac-Islander, Female,0,0,47, Mexico, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
45, Private, Masters, Widowed, Transport-moving, Husband, White, Male,0,0,50, Ireland, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Mexico, >50K
27, Private, Prof-school, Married-civ-spouse, Tech-support, Own-child, Other, Male,0,0,40, El-Salvador, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,35, China, <=50K
33, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Italy, <=50K
44, Private, Some-college, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,50, Yugoslavia, >50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,46, France, <=50K
22, Private, Assoc-voc, Never-married, Other-service, Husband, White, Female,0,0,40, Greece, <=50K
59, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Italy, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
25, Private, Masters, Never-married, Tech-support, Husband, Asian-Pac-Islander, Female,2228,0,40, Poland, <=50K
36, Private, Bachelors, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,45, Cuba, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Thailand, >50K
30, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Not-in-family, White, Male,7298,0,40, Iran, >50K
35, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,1954,45, France, <=50K
32, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
43, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,0,0,50, Dominican-Republic, <=50K
30, Self-emp-inc, Doctorate, Never-married, Machine-op-inspct, Other-relative, Other, Male,0,0,42, Greece, >50K
40, Private, 10th, Widowed, Exec-managerial, Husband, White, Male,0,0,40, Hong, >50K
35, Private, HS-grad, Divorced, Other-service, Husband, Black, Female,0,0,40, Taiwan, <=50K
39, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,50, Hungary, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
25, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Poland, >50K
32, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Guatemala, <=50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Yugoslavia, >50K
35, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Ecuador, <=50K
30, Federal-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
57, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,1902,40, Guatemala, >50K
47, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,47, El-Salvador, <=50K
40, State-gov, Prof-school, Married-spouse-absent, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Ireland, <=50K
35, Private, Assoc-voc, Divorced, Craft-repair, Husband, Black, Male,0,0,50, Cuba, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
48, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Other, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
41, Private, Bachelors, Never-married, Other-service, Husband, Black, Male,0,0,40, Portugal, <=50K
55, Self-emp-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, England, >50K
25, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,35, China, <=50K
31, Private, Masters, Separated, Sales, Own-child, Asian-Pac-Islander, Female,0,0,35, England, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Guatemala, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Japan, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
62, Private, 7th-8th, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,54628,0,20, Jamaica, >50K
45, Private, HS-grad, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,37, England, <=50K
79, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,20, Peru, >50K
28, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
