21, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,30, Hungary, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
23, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
45, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
58, Private, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,75, United-States, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,15, Ecuador, >50K
34, Self-emp-inc, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Widowed, Other-service, Not-in-family, Other, Female,0,0,40, South, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Ireland, <=50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
48, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Assoc-acdm, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1485,48, Philippines, <=50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1845,48, Hong, >50K
28, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,32, Iran, <=50K
42, Private, Prof-school, Divorced, Exec-managerial, Husband, Other, Male,0,2415,70, United-States, >50K
46, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Farming-fishing, Unmarried, White, Female,0,0,60, Mexico, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,75, United-States, >50K
36, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Haiti, <=50K
63, Private, Bachelors, Separated, Protective-serv, Husband, White, Female,0,0,32, United-States, <=50K
46, Private, 5th-6th, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,38, Vietnam, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
57, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, India, >50K
49, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,46, United-States, <=50K
46, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
38, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
45, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Divorced, Sales, Not-in-family, Black, Male,0,0,45, Haiti, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Ecuador, >50K
31, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
53, Local-gov, Bachelors, Widowed, Tech-support, Not-in-family, White, Female,0,0,40, Mexico, <=50K
47, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,35, United-States, >50K
36, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, 7th-8th, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
49, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
32, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Holand-Netherlands, <=50K
50, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,30, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,45, Yugoslavia, <=50K
52, Private, HS-grad, Divorced, Other-service, Wife, Asian-Pac-Islander, Female,0,0,38, United-States, <=50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
35, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,5209,0,65, Mexico, <=50K
43, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, >50K
39, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
27, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Haiti, <=50K
47, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,60, United-States, <=50K
46, Private, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,40, Japan, <=50K
39, Private, Some-college, Never-married, Sales, Husband, White, Male,7298,0,50, United-States, >50K
40, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, South, <=50K
61, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
22, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,44, Hong, <=50K
17, Private, 10th, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Ireland, <=50K
34, Self-emp-not-inc, 12th, Never-married, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,35, Ireland, <=50K
26, Private, Preschool, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
25, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,12, Iran, <=50K
75, Self-emp-not-inc, Bachelors, Widowed, Other-service, Not-in-family, White, Male,0,0,8, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, >50K
41, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Poland, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
21, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
45, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
50, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,60, United-States, >50K
73, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,10, Greece, >50K
34, Private, Masters, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, South, <=50K
33, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Italy, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,32, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,16, Scotland, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,1736,45, United-States, <=50K
43, Federal-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
42, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Thailand, >50K
53, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
56, Private, Masters, Divorced, Sales, Not-in-family, White, Female,0,0,40, South, <=50K
24, Private, 5th-6th, Never-married, Other-service, Own-child, White, Female,0,1701,35, United-States, <=50K
50, Private, 7th-8th, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-spouse-absent, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
55, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,40, United-States, <=50K
39, Local-gov, 9th, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
20, Private, Bachelors, Never-married, Adm-clerical, Other-relative, White, Male,0,0,37, United-States, <=50K
56, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,50, United-States, <=50K
30, State-gov, Assoc-acdm, Never-married, Other-service, Husband, White, Male,0,0,30, El-Salvador, <=50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,1693,40, Philippines, >50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, >50K
39, Private, HS-grad, Separated, Sales, Husband, White, Male,0,0,40, Iran, <=50K
59, Private, 9th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States, <=50K
24, Private, Assoc-voc, Divorced, Exec-managerial, Own-child, Black, Male,0,0,50, Japan, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
29, Private, 10th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Taiwan, >50K
44, Private, Doctorate, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,18, Puerto-Rico, >50K
36, Private, Bachelors, Never-married, Sales, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
52, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
34, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
32, Private, 1st-4th, Married-civ-spouse, Other-service, Wife, Other, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,20, United-States, <=50K
42, Local-gov, Assoc-voc, Married-civ-spouse, Other-service, Unmarried, Other, Male,0,0,40, United-States, <=50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,38, United-States, <=50K
57, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Self-emp-inc, HS-grad, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,80, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, >50K
39, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
40, Federal-gov, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
60, Private, Bachelors, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,1647,50, United-States, <=50K
17, Private, 10th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
55, Local-gov, 9th, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
34, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,40, Mexico, <=50K
28, Private, Masters, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, >50K
29, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Honduras, <=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,59, United-States, >50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Peru, <=50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Cuba, <=50K
29, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States, <=50K
31, State-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,20, United-States, >50K
36, Self-emp-inc, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,36, United-States, <=50K
