21, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,25, Greece, <=50K
23, Private, HS-grad, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,30, Cuba, <=50K
53, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,15024,0,37, United-States, >50K
50, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,70, United-States, <=50K
41, Private, Doctorate, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, Haiti, <=50K
25, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, >50K
40, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Columbia, >50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1671,40, El-Salvador, <=50K
29, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, <=50K
25, Federal-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Holand-Netherlands, <=50K
46, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,54, Peru, >50K
58, Local-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,35, Nicaragua, <=50K
31, Private, Bachelors, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, France, <=50K
47, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,44, United-States, <=50K
45, Federal-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
44, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, Wife, White, Female,0,0,35, United-States, <=50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, India, <=50K
45, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,1485,40, United-States, <=50K
36, Private, Prof-school, Never-married, Exec-managerial, Other-relative, White, Male,0,0,45, Ireland, <=50K
40, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,35, Italy, <=50K
34, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,45, India, <=50K
41, Private, 9th, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,15, United-States, <=50K
38, Private, HS-grad, Divorced, Sales, Husband, Other, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Widowed, Other-service, Unmarried, Black, Female,0,0,27, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Hungary, <=50K
51, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
41, Private, Assoc-voc, Divorced, Farming-fishing, Husband, White, Female,0,0,54, United-States, <=50K
35, Private, Some-college, Separated, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Guatemala, >50K
29, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, England, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
27, Self-emp-inc, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Thailand, >50K
63, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,45, United-States, <=50K
66, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,26876,0,3, Laos, >50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Haiti, >50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,65, United-States, <=50K
31, Private, 12th, Never-married, Transport-moving, Husband, Other, Female,0,0,40, Taiwan, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Laos, >50K
29, Private, Some-college, Separated, Sales, Own-child, Other, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,4883,0,40, Ecuador, <=50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
32, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
31, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,4400,0,50, United-States, >50K
59, Self-emp-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Laos, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
28, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Masters, Never-married, Sales, Unmarried, Black, Male,0,0,40, El-Salvador, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Iran, <=50K
23, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,32, Thailand, <=50K
52, Federal-gov, 9th, Divorced, Other-service, Unmarried, Black, Female,0,0,36, Portugal, <=50K
55, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Hong, <=50K
58, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
45, Private, Some-college, Separated, Exec-managerial, Unmarried, Black, Female,0,0,40, Poland, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, England, <=50K
45, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, State-gov, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,4, United-States, <=50K
71, Private, HS-grad, Divorced, Tech-support, Unmarried, Other, Female,0,0,35, United-States, <=50K
58, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
34, Private, 10th, Never-married, Exec-managerial, Not-in-family, White, Female,4221,0,35, Peru, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Female,7298,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,66, United-States, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Thailand, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,16, Haiti, <=50K
63, Private, Some-college, Widowed, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Other, Female,4330,0,40, United-States, >50K
30, Private, 9th, Never-married, Exec-managerial, Husband, Black, Male,0,0,40, Japan, >50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,1586,56, United-States, >50K
48, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
33, Local-gov, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, White, Male,3240,0,50, Hong, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, Puerto-Rico, >50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,50, United-States, <=50K
42, Private, Doctorate, Never-married, Exec-managerial, Husband, Other, Male,0,0,60, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,65, Mexico, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Poland, <=50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
47, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
32, Federal-gov, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,0,0,50, United-States, <=50K
27, Private, Preschool, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,38, Dominican-Republic, <=50K
38, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Mexico, <=50K
68, Federal-gov, 11th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,10, United-States, >50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,30, Dominican-Republic, <=50K
24, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, South, <=50K
45, State-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Cuba, >50K
55, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,1524,0,20, United-States, <=50K
58, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
22, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,15, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,3105,0,40, United-States, <=50K
51, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,70, United-States, >50K
58, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,25, United-States, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
38, Federal-gov, HS-grad, Widowed, Other-service, Not-in-family, Black, Male,0,0,30, United-States, <=50K
55, Local-gov, HS-grad, Widowed, Prof-specialty, Wife, White, Female,0,0,30, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Mexico, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Hungary, >50K
66, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Female,3137,0,40, United-States, <=50K
46, State-gov, HS-grad, Divorced, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, India, <=50K
39, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,99, Cuba, <=50K
49, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,60, Ireland, <=50K
34, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, El-Salvador, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,35, Peru, <=50K
29, Private, 11th, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,30, United-States, <=50K
24, Private, Some-college, Divorced, Farming-fishing, Wife, Other, Female,0,0,38, Hungary, <=50K
21, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,50, Puerto-Rico, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,5013,0,54, Canada, <=50K
23, Private, HS-grad, Never-married, Farming-fishing, Own-child, Black, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,60, Yugoslavia, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, Peru, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Peru, <=50K
56, Private, 1st-4th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
60, Private, Bachelors, Separated, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,26, Outlying-US(Guam-USVI-etc), <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1977,40, United-States, >50K
27, Private, 10th, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
37, Private, Some-college, Divorced, Sales, Own-child, Other, Female,0,0,40, United-States, <=50K
48, State-gov, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
35, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,35, United-States, <=50K
41, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, >50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,4386,0,40, Japan, <=50K
46, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Greece, <=50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,25, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, China, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
42, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, Philippines, <=50K
29, Private, Some-college, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
62, Federal-gov, Assoc-acdm, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,35, Vietnam, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,4386,0,30, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, China, <=50K
36, Self-emp-inc, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Male,4277,0,45, France, <=50K
41, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Other, Male,0,0,40, South, <=50K
24, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Haiti, >50K
31, Self-emp-inc, 7th-8th, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,60, Peru, <=50K
49, Private, HS-grad, Divorced, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
