19, Private, Masters, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, Dominican-Republic, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Greece, <=50K
40, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, Philippines, <=50K
22, Local-gov, HS-grad, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Ecuador, <=50K
24, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,54, Cambodia, <=50K
54, Self-emp-not-inc, 9th, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Ecuador, >50K
23, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,48, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, Cuba, <=50K
27, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Scotland, <=50K
45, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Male,3455,0,20, Trinadad&Tobago, >50K
29, Private, Bachelors, Never-married, Farming-fishing, Unmarried, White, Male,0,0,35, El-Salvador, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Black, Male,0,0,10, Peru, <=50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,49, United-States, <=50K
59, Federal-gov, Masters, Married-spouse-absent, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
47, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,514,40, Iran, <=50K
45, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,48, Cambodia, >50K
21, Private, 12th, Never-married, Craft-repair, Own-child, Black, Male,0,0,20, Jamaica, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Peru, >50K
21, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
50, Self-emp-inc, Masters, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,50, United-States, <=50K
41, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Male,0,0,40, Peru, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Never-married, Craft-repair, Unmarried, Other, Male,0,0,40, Dominican-Republic, <=50K
27, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,30, Thailand, <=50K
44, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
19, Private, Masters, Never-married, Other-service, Own-child, Other, Male,0,0,16, Portugal, <=50K
30, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,48, El-Salvador, <=50K
44, Local-gov, HS-grad, Widowed, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,5013,0,40, Mexico, >50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Jamaica, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Ecuador, >50K
24, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, Thailand, <=50K
40, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, Poland, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,12, France, <=50K
50, State-gov, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,35, Philippines, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, Ecuador, <=50K
37, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,48, Philippines, <=50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Cuba, >50K
25, State-gov, HS-grad, Never-married, Farming-fishing, Own-child, Other, Male,0,0,45, United-States, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Own-child, Other, Male,0,0,32, Hong, <=50K
62, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Ecuador, >50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
30, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,48, Taiwan, <=50K
32, Private, 11th, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
31, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,40, Poland, <=50K
29, Private, 9th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, France, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
39, Local-gov, Some-college, Separated, Exec-managerial, Not-in-family, White, Male,0,0,60, England, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
56, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Wife, Black, Male,0,0,40, Columbia, <=50K
19, Private, HS-grad, Never-married, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
19, Private, Bachelors, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,16, Poland, <=50K
33, Private, 11th, Divorced, Other-service, Unmarried, White, Male,0,0,16, South, <=50K
42, Private, Prof-school, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,40, England, >50K
51, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,49, India, <=50K
58, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Wife, White, Male,0,0,40, Nicaragua, <=50K
24, Private, 11th, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,34, Mexico, <=50K
29, Private, 11th, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,16, Cuba, <=50K
34, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, >50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Poland, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, China, >50K
54, Private, Bachelors, Married-civ-spouse, Farming-fishing, Wife, Black, Female,0,0,54, Mexico, <=50K
39, Private, Some-college, Widowed, Sales, Not-in-family, White, Male,0,1671,40, Vietnam, <=50K
46, Private, Bachelors, Divorced, Protective-serv, Unmarried, White, Male,0,0,40, China, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,11, Hungary, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States, <=50K
35, Self-emp-not-inc, Masters, Separated, Craft-repair, Husband, White, Male,0,0,40, Vietnam, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,30, Taiwan, >50K
57, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,5178,0,40, Cambodia, >50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,61, Italy, <=50K
44, Local-gov, HS-grad, Divorced, Craft-repair, Unmarried, Other, Male,0,0,45, Ecuador, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Canada, >50K
21, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,18, Haiti, <=50K
39, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,99999,0,50, Laos, >50K
36, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,7298,0,60, Ireland, >50K
34, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,50, Vietnam, <=50K
40, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,45, Ecuador, <=50K
60, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Nicaragua, >50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Separated, Exec-managerial, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,40, Jamaica, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
46, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,46, Taiwan, <=50K
56, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,15022,0,54, Germany, >50K
41, Private, Bachelors, Separated, Farming-fishing, Husband, White, Male,0,0,54, Ecuador, >50K
25, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,45, El-Salvador, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,25, United-States, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,45, France, <=50K
32, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,25, South, <=50K
35, Private, 7th-8th, Never-married, Other-service, Unmarried, Other, Female,0,0,26, Trinadad&Tobago, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,2540,0,45, Honduras, <=50K
19, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,1602,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7298,0,50, United-States, >50K
33, Local-gov, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,1589,40, Scotland, <=50K
43, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, South, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,4, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Yugoslavia, >50K
36, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,48, Vietnam, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,30, France, <=50K
49, Private, 5th-6th, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Japan, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Hungary, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Philippines, <=50K
33, Private, Bachelors, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,15020,0,42, Outlying-US(Guam-USVI-etc), >50K
42, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,4, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,1668,40, Nicaragua, <=50K
55, Self-emp-not-inc, 9th, Married-civ-spouse, Sales, Wife, White, Female,0,0,50, Honduras, >50K
23, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Other, Male,0,0,40, Portugal, >50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,2599,0,20, Hong, >50K
30, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,7298,0,25, Jamaica, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,25, Portugal, <=50K
40, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,15024,0,40, Yugoslavia, >50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, South, >50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Guatemala, <=50K
50, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Female,0,1848,35, Iran, <=50K
42, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,14271,0,74, Canada, >50K
52, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,2154,35, Greece, >50K
47, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, South, <=50K
52, Federal-gov, HS-grad, Separated, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,33, Japan, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,54, Hong, <=50K
38, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Male,0,0,40, United-States, <=50K
39, Local-gov, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1886,50, United-States, >50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,2378,0,40, Greece, <=50K
41, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,40, Poland, <=50K
18, Local-gov, Some-college, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Laos, <=50K
33, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Male,0,1602,50, United-States, <=50K
40, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Iran, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Other, Male,0,0,40, England, <=50K
27, Private, Some-college, Never-married, Other-service, Wife, Asian-Pac-Islander, Male,0,0,12, Peru, <=50K
19, State-gov, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,20, United-States, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Peru, <=50K
50, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,60, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Ecuador, <=50K
33, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,48, Peru, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Wife, White, Male,4650,0,51, Philippines, <=50K
29, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, >50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Columbia, <=50K
52, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, England, >50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Greece, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, Hungary, <=50K
45, Private, 7th-8th, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
43, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, Puerto-Rico, <=50K
58, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Taiwan, >50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,2175,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,40, Germany, <=50K
38, Private, Some-college, Never-married, Transport-moving, Own-child, Black, Male,0,0,48, Germany, <=50K
72, Local-gov, 10th, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,12, Italy, <=50K
70, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,15, Greece, <=50K
45, Private, Doctorate, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,25, Mexico, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,40, Honduras, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, Trinadad&Tobago, <=50K
36, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, Iran, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Germany, <=50K
57, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Puerto-Rico, >50K
59, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,1902,32, Germany, >50K
