47, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,35, Portugal, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
44, Private, Assoc-acdm, Divorced, Sales, Not-in-family, Black, Female,0,0,45, United-States, <=50K
41, Local-gov, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Never-married, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
60, Private, Masters, Widowed, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Mexico, <=50K
51, Private, Some-college, Widowed, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,32, United-States, <=50K
48, Self-emp-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
39, Local-gov, 11th, Married-civ-spouse, Other-service, Wife, White, Male,0,0,15, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, 5th-6th, Divorced, Adm-clerical, Wife, Black, Male,0,0,40, United-States, <=50K
62, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
28, Private, Assoc-acdm, Divorced, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Male,3555,0,40, United-States, <=50K
65, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
64, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,20, United-States, >50K
27, Private, Some-college, Separated, Sales, Not-in-family, Other, Female,0,0,15, United-States, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
18, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
32, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
70, Private, HS-grad, Separated, Prof-specialty, Unmarried, White, Female,2022,0,25, United-States, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,25, China, <=50K
44, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Male,8706,0,45, United-States, >50K
32, Local-gov, HS-grad, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Mexico, <=50K
25, Private, 11th, Never-married, Other-service, Unmarried, White, Female,0,0,40, India, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
26, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
52, Local-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
38, Local-gov, 9th, Never-married, Sales, Unmarried, White, Female,0,0,42, United-States, <=50K
33, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
23, Private, Prof-school, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
23, Private, 1st-4th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
39, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
52, Local-gov, Masters, Never-married, Tech-support, Not-in-family, White, Female,4288,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
19, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,4, United-States, <=50K
38, Private, Some-college, Separated, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
40, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,48, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Mexico, >50K
43, Private, Masters, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,45, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
26, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Male,2967,0,40, United-States, <=50K
36, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,38, United-States, <=50K
37, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,40, Columbia, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
28, State-gov, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
47, Private, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,45, Nicaragua, >50K
34, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
62, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Italy, <=50K
25, Private, Masters, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
63, Self-emp-not-inc, 9th, Never-married, Sales, Not-in-family, White, Female,0,0,12, United-States, <=50K
44, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,45, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
23, State-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,25, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,50, United-States, <=50K
36, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
44, Local-gov, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Private, 7th-8th, Never-married, Exec-managerial, Unmarried, White, Female,0,0,30, United-States, <=50K
49, Federal-gov, HS-grad, Separated, Protective-serv, Unmarried, White, Male,0,0,35, United-States, <=50K
42, Federal-gov, Some-college, Separated, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
63, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
24, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
42, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
21, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Prof-school, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, >50K
50, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
21, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1823,40, Germany, >50K
33, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,46, United-States, <=50K
51, Private, 9th, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Cuba, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,6279,0,50, United-States, <=50K
44, Private, Bachelors, Divorced, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, Mexico, <=50K
25, Local-gov, 12th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
34, Local-gov, Some-college, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
59, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Private, 9th, Separated, Other-service, Own-child, White, Male,0,0,40, China, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
77, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,7, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28, State-gov, 9th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,39, United-States, <=50K
39, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,60, United-States, >50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
60, Private, 7th-8th, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, 11th, Never-married, Sales, Own-child, White, Male,1176,0,20, United-States, <=50K
40, Federal-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1887,60, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,43, United-States, <=50K
44, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
30, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
25, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,5376,0,84, United-States, >50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
36, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1902,40, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, Canada, <=50K
42, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Local-gov, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, United-States, <=50K
32, Private, Bachelors, Never-married, Sales, Unmarried, Black, Male,0,0,53, United-States, <=50K
59, Private, Some-college, Widowed, Other-service, Unmarried, White, Female,0,0,38, United-States, <=50K
42, Local-gov, Bachelors, Never-married, Sales, Wife, White, Female,0,0,40, United-States, <=50K
63, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
36, State-gov, HS-grad, Never-married, Prof-specialty, Wife, Black, Female,0,0,4, United-States, <=50K
41, Private, Some-college, Never-married, Exec-managerial, Wife, White, Male,0,0,60, Yugoslavia, <=50K
27, Federal-gov, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,60, United-States, <=50K
34, State-gov, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, Haiti, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
27, Private, Some-college, Divorced, Craft-repair, Wife, Asian-Pac-Islander, Female,0,0,25, El-Salvador, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Own-child, Black, Female,0,0,45, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,45, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
42, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
26, Private, 11th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Mexico, <=50K
33, Private, 1st-4th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,54, United-States, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,60, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
