66, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
28, Private, 9th, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,24, United-States, <=50K
68, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,70, United-States, <=50K
50, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Japan, <=50K
29, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,25, United-States, <=50K
32, Local-gov, Masters, Never-married, Adm-clerical, Own-child, White, Female,0,0,36, United-States, >50K
58, Self-emp-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,70, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,2029,45, United-States, <=50K
58, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,60, United-States, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Other-relative, Black, Female,0,0,25, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,30, United-States, <=50K
42, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
25, Private, 12th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
28, Private, Some-college, Separated, Exec-managerial, Own-child, Black, Male,0,0,60, United-States, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,25, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,46, England, <=50K
44, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,55, Peru, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
55, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,38, United-States, <=50K
47, Local-gov, 11th, Married-civ-spouse, Sales, Not-in-family, White, Male,15024,0,54, United-States, >50K
30, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, White, Male,0,0,40, Philippines, <=50K
28, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, >50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,20, United-States, <=50K
50, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Ireland, >50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1864,35, United-States, >50K
41, Private, Some-college, Divorced, Farming-fishing, Unmarried, Black, Female,0,0,60, Mexico, <=50K
43, Local-gov, Bachelors, Separated, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
47, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,54, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
46, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
50, Federal-gov, HS-grad, Separated, Machine-op-inspct, Husband, White, Male,0,0,25, United-States, >50K
35, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Wife, White, Male,0,0,25, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, >50K
42, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, United-States, <=50K
59, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,54, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,1720,40, United-States, <=50K
33, Private, Assoc-acdm, Separated, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
33, Private, Bachelors, Divorced, Other-service, Unmarried, White, Female,0,0,36, United-States, <=50K
37, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,15024,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,41, United-States, <=50K
27, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Taiwan, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Doctorate, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, >50K
63, Self-emp-inc, Some-college, Divorced, Exec-managerial, Wife, White, Male,0,0,70, United-States, >50K
40, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, >50K
67, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,17178,0,40, United-States, >50K
41, Private, Masters, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, Mexico, <=50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, El-Salvador, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,25, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,2236,40, United-States, >50K
26, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1326,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
43, Private, HS-grad, Separated, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, <=50K
66, Local-gov, Bachelors, Separated, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,1724,40, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, United-States, >50K
25, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Honduras, <=50K
45, Private, HS-grad, Separated, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
60, Federal-gov, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, >50K
49, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Wife, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Columbia, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
49, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, China, >50K
36, Private, HS-grad, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, Taiwan, <=50K
39, Private, HS-grad, Separated, Machine-op-inspct, Husband, White, Male,0,0,40, France, <=50K
47, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
59, State-gov, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
48, Self-emp-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Protective-serv, Unmarried, White, Female,3241,0,20, United-States, <=50K
22, Private, 9th, Never-married, Tech-support, Unmarried, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,54, United-States, >50K
26, Private, Assoc-acdm, Divorced, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,13598,0,40, United-States, >50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States, <=50K
41, Private, Some-college, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
65, Private, HS-grad, Married-spouse-absent, Sales, Husband, White, Male,0,0,24, United-States, >50K
47, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
38, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States, <=50K
45, Private, 10th, Married-spouse-absent, Exec-managerial, Wife, White, Female,7687,0,35, United-States, >50K
42, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Some-college, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,35, United-States, <=50K
47, Federal-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, >50K
53, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
17, State-gov, 11th, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
26, Private, 9th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Vietnam, <=50K
24, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,40, United-States, >50K
39, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,60, United-States, >50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Haiti, <=50K
60, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,2415,50, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, United-States, <=50K
53, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,99999,0,60, United-States, >50K
36, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, >50K
23, State-gov, Prof-school, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,5, United-States, <=50K
20, Private, 7th-8th, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
49, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,38, Columbia, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,1835,75, United-States, <=50K
23, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Masters, Never-married, Sales, Husband, Other, Male,0,1902,40, United-States, >50K
46, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Black, Male,0,0,24, Dominican-Republic, <=50K
56, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
38, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, 12th, Divorced, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Separated, Transport-moving, Not-in-family, White, Female,0,0,60, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
