36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Germany, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,20, Jamaica, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Wife, Other, Female,0,0,1, United-States, <=50K
33, Private, Bachelors, Never-married, Craft-repair, Husband, White, Female,0,0,45, El-Salvador, <=50K
50, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,24, Vietnam, <=50K
39, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, France, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Ireland, <=50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, India, >50K
40, Private, Bachelors, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
24, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, Mexico, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, Other, Male,0,0,40, United-States, >50K
51, Private, 10th, Widowed, Craft-repair, Unmarried, White, Male,0,0,40, Poland, <=50K
20, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Mexico, <=50K
33, Local-gov, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,70, United-States, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7298,0,40, Cuba, >50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,30, India, <=50K
49, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,70, United-States, <=50K
28, Private, Doctorate, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
33, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,35, Peru, <=50K
39, Private, Assoc-acdm, Divorced, Protective-serv, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, Taiwan, >50K
54, Private, Some-college, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,42, United-States, <=50K
37, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,54, United-States, <=50K
43, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,60, United-States, >50K
20, Self-emp-not-inc, Assoc-voc, Never-married, Exec-managerial, Own-child, Other, Female,0,0,45, United-States, <=50K
51, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
58, Private, Some-college, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,15, Dominican-Republic, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,10, United-States, <=50K
46, Private, 7th-8th, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,25, Taiwan, <=50K
23, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, Columbia, <=50K
52, Local-gov, 5th-6th, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Columbia, <=50K
48, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Separated, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
67, Private, 7th-8th, Married-spouse-absent, Prof-specialty, Not-in-family, Black, Female,0,2256,30, Cuba, <=50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Yugoslavia, >50K
42, Private, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,30, Germany, <=50K
40, Self-emp-not-inc, Masters, Never-married, Adm-clerical, Husband, White, Female,15024,0,35, Scotland, >50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,5178,0,40, United-States, >50K
57, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, 5th-6th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
30, Private, 12th, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,15, United-States, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,24, Philippines, <=50K
42, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,35, Mexico, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2388,60, United-States, >50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,15024,0,60, United-States, >50K
25, Self-emp-inc, Some-college, Separated, Farming-fishing, Not-in-family, White, Male,0,0,96, Puerto-Rico, <=50K
41, Private, Bachelors, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
42, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Widowed, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,4381,0,40, Cambodia, <=50K
27, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,9078,0,45, Columbia, >50K
28, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Jamaica, >50K
27, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,7298,0,54, Germany, >50K
44, State-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
46, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,54, Cuba, <=50K
29, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,3103,0,47, United-States, <=50K
38, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, South, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
33, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,1699,15, Honduras, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,45, Taiwan, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,4386,0,40, Yugoslavia, <=50K
19, Local-gov, Bachelors, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,2024,40, France, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
49, Local-gov, HS-grad, Widowed, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
65, Local-gov, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,15, Japan, <=50K
25, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,35, Haiti, <=50K
31, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, France, >50K
56, Local-gov, Bachelors, Widowed, Handlers-cleaners, Not-in-family, Other, Male,0,1740,22, United-States, <=50K
36, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Doctorate, Married-civ-spouse, Other-service, Husband, White, Male,3103,0,40, Taiwan, <=50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,63, Dominican-Republic, <=50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
18, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,15, Canada, <=50K
36, Private, Prof-school, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, United-States, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Japan, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,6999,0,40, Hungary, >50K
34, Private, 9th, Separated, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Private, Doctorate, Never-married, Machine-op-inspct, Unmarried, White, Female,5178,0,35, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, >50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,99, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,54, Portugal, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Male,0,0,27, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,60, United-States, >50K
43, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Husband, Other, Female,0,0,40, Peru, <=50K
51, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
60, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Puerto-Rico, >50K
20, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,20, Guatemala, <=50K
29, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Holand-Netherlands, <=50K
39, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,60, Vietnam, >50K
83, Private, Doctorate, Married-civ-spouse, Sales, Husband, Other, Male,18258,0,50, Ecuador, >50K
41, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, Ecuador, >50K
38, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,3, United-States, <=50K
46, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,1493,30, United-States, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,45, Jamaica, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Peru, <=50K
59, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,20, Ecuador, <=50K
48, Private, 7th-8th, Separated, Farming-fishing, Not-in-family, White, Female,0,0,50, United-States, <=50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, China, >50K
44, Private, 5th-6th, Widowed, Other-service, Unmarried, Other, Male,0,0,22, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Mexico, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, India, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,33, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
62, Private, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1705,40, Guatemala, <=50K
35, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,54, United-States, >50K
29, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
27, Private, 10th, Never-married, Other-service, Wife, White, Female,0,0,30, Italy, <=50K
19, Private, Masters, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,24, United-States, <=50K
55, State-gov, 7th-8th, Divorced, Sales, Husband, Black, Male,0,0,30, United-States, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,40, Poland, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, >50K
61, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Masters, Never-married, Sales, Not-in-family, White, Female,0,1979,40, United-States, <=50K
59, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,45, Portugal, <=50K
56, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,52, United-States, >50K
25, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Dominican-Republic, <=50K
27, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,2628,0,30, Iran, <=50K
65, Private, HS-grad, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, Germany, <=50K
50, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,1887,40, Puerto-Rico, >50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
44, Private, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
40, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,45, United-States, >50K
47, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,60, Haiti, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,15, Honduras, <=50K
45, Private, Bachelors, Divorced, Protective-serv, Unmarried, Black, Male,0,0,40, Philippines, <=50K
53, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,24, United-States, <=50K
36, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,60, Honduras, <=50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,1688,20, El-Salvador, <=50K
38, Private, Some-college, Divorced, Other-service, Unmarried, Other, Male,0,0,40, Jamaica, <=50K
50, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, France, <=50K
42, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,0,0,50, United-States, >50K
48, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,41, Dominican-Republic, <=50K
30, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Scotland, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,45, Japan, <=50K
65, Local-gov, HS-grad, Widowed, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,40, Holand-Netherlands, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
36, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,3103,0,6, United-States, >50K
