27, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
30, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Other, Male,0,0,54, United-States, <=50K
31, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, Other, Male,0,0,99, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
34, Self-emp-inc, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,80, United-States, <=50K
25, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, China, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,1870,33, United-States, <=50K
30, Private, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
25, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,35, United-States, <=50K
53, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
50, State-gov, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,45, United-States, <=50K
33, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
37, Self-emp-inc, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Mexico, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,40, Philippines, <=50K
37, Private, Some-college, Separated, Exec-managerial, Not-in-family, White, Female,0,0,48, United-States, <=50K
24, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, <=50K
38, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,1900,45, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,40, Philippines, <=50K
34, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,50, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, United-States, >50K
52, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
52, Self-emp-inc, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
57, Private, Assoc-voc, Separated, Adm-clerical, Unmarried, White, Female,0,0,48, Mexico, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,35, China, <=50K
43, Local-gov, Bachelors, Separated, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3103,0,50, Germany, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,30, United-States, <=50K
29, Private, 9th, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, United-States, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,4550,0,40, United-States, >50K
21, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Poland, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,55, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,80, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,80, Laos, >50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
60, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
41, Local-gov, Some-college, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
19, State-gov, 5th-6th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, United-States, <=50K
42, Federal-gov, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,45, United-States, >50K
27, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,35, United-States, <=50K
31, Federal-gov, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,0,35, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
47, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
41, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
44, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Japan, >50K
51, Federal-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, Columbia, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,4051,0,70, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
68, Private, Bachelors, Married-civ-spouse, Other-service, Wife, White, Female,15024,0,4, Vietnam, >50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
29, Private, 7th-8th, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, United-States, <=50K
42, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,41, Puerto-Rico, <=50K
45, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, El-Salvador, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
44, Federal-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,2108,50, United-States, >50K
43, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Local-gov, 11th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,8, United-States, <=50K
39, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,1887,45, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States, <=50K
56, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,25, United-States, >50K
22, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Columbia, <=50K
41, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Never-married, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,3103,0,40, United-States, <=50K
42, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
26, Local-gov, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,37, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States, >50K
34, Private, HS-grad, Never-married, Craft-repair, Other-relative, Black, Male,0,0,50, Dominican-Republic, <=50K
51, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,38, United-States, >50K
43, Private, Prof-school, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, >50K
30, Private, Assoc-acdm, Separated, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Mexico, <=50K
39, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
50, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, >50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, State-gov, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, South, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,45, United-States, <=50K
51, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Japan, >50K
36, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,48, United-States, <=50K
24, State-gov, Some-college, Never-married, Other-service, Wife, White, Female,0,0,30, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Divorced, Craft-repair, Own-child, Other, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
33, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Cambodia, <=50K
62, Federal-gov, 7th-8th, Widowed, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
29, Self-emp-not-inc, Masters, Separated, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Portugal, <=50K
54, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,10, United-States, >50K
36, Private, 10th, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
64, Private, Assoc-acdm, Never-married, Tech-support, Unmarried, White, Female,0,0,30, United-States, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, United-States, >50K
34, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
36, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,99, United-States, >50K
63, Federal-gov, HS-grad, Separated, Craft-repair, Unmarried, White, Female,0,0,38, United-States, <=50K
51, Local-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, State-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Poland, >50K
35, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, United-States, >50K
48, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, Cuba, <=50K
21, Federal-gov, Bachelors, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
32, Private, Doctorate, Never-married, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1887,50, United-States, <=50K
41, Self-emp-inc, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Male,0,1899,40, United-States, <=50K
29, Self-emp-not-inc, 12th, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,59, South, <=50K
57, Private, 7th-8th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, State-gov, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
30, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
