54, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, >50K
57, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,45, England, >50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, >50K
50, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,14827,0,60, Thailand, >50K
18, Private, Assoc-voc, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,15, Puerto-Rico, <=50K
33, Private, Some-college, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,6369,0,40, Hungary, >50K
22, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Hungary, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Ireland, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, England, >50K
23, Private, 10th, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, Dominican-Republic, <=50K
30, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, South, <=50K
60, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Black, Female,99999,0,40, Jamaica, >50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
38, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Germany, <=50K
52, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
52, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,45, Laos, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, Dominican-Republic, <=50K
38, Private, 5th-6th, Never-married, Other-service, Unmarried, Other, Female,0,0,24, Yugoslavia, <=50K
37, Private, Bachelors, Never-married, Prof-specialty, Wife, Other, Female,0,1671,10, Germany, >50K
28, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,35, Nicaragua, >50K
65, Self-emp-not-inc, Prof-school, Married-civ-spouse, Adm-clerical, Wife, Black, Male,15024,0,4, Iran, >50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Canada, >50K
63, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,30, France, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Philippines, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Japan, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Peru, >50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, >50K
67, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,20, Outlying-US(Guam-USVI-etc), >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, France, >50K
39, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,2175,0,40, France, <=50K
48, Private, 9th, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
51, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, South, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Cambodia, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Hungary, >50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1670,40, Philippines, <=50K
53, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, >50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,60, Puerto-Rico, <=50K
38, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
28, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Yugoslavia, <=50K
23, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, Other, Female,10520,0,40, Mexico, <=50K
62, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Iran, <=50K
42, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Peru, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,40, Poland, <=50K
34, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,50, Puerto-Rico, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,0,0,50, Iran, <=50K
33, Private, Prof-school, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
40, Private, Bachelors, Never-married, Prof-specialty, Husband, Black, Female,13590,0,40, Thailand, <=50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Other, Male,7687,0,50, Greece, <=50K
34, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Germany, >50K
52, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,44, England, >50K
59, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Male,0,0,44, Nicaragua, <=50K
21, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Nicaragua, <=50K
44, Private, HS-grad, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
37, State-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Honduras, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,65, Thailand, >50K
58, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
24, Private, 10th, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Laos, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,48, Canada, >50K
24, Private, HS-grad, Married-spouse-absent, Other-service, Own-child, Black, Female,0,0,35, Nicaragua, <=50K
48, Federal-gov, Some-college, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,54, Haiti, >50K
37, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,35, Greece, <=50K
22, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,40, Vietnam, <=50K
50, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Other, Female,0,0,40, Honduras, <=50K
20, Private, 12th, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Hungary, <=50K
31, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Canada, <=50K
42, Self-emp-not-inc, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,48, Hong, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
52, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,40, India, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,2175,0,60, Iran, >50K
26, Private, Some-college, Never-married, Tech-support, Unmarried, Other, Female,0,0,50, Philippines, <=50K
22, Private, Some-college, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,25, Ireland, <=50K
27, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,3891,0,40, Hungary, >50K
26, Self-emp-inc, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,0,0,65, Yugoslavia, <=50K
32, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
31, Private, 1st-4th, Never-married, Tech-support, Not-in-family, Other, Female,0,0,50, Poland, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,70, Vietnam, <=50K
25, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Haiti, >50K
42, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Male,0,0,45, Thailand, <=50K
51, Private, Some-college, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,30, Thailand, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, >50K
48, Federal-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,54, Jamaica, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Greece, >50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
51, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,40, Portugal, >50K
45, Private, Some-college, Widowed, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,45, England, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,5178,0,60, Cambodia, >50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Thailand, <=50K
27, Private, Some-college, Separated, Craft-repair, Husband, White, Female,0,0,45, Dominican-Republic, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Cuba, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, Taiwan, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, France, >50K
52, Private, HS-grad, Married-civ-spouse, Sales, Wife, Black, Male,0,0,40, China, >50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,65, Vietnam, >50K
31, Private, 11th, Never-married, Craft-repair, Husband, White, Male,0,1710,40, Italy, <=50K
59, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, South, <=50K
18, Private, HS-grad, Never-married, Farming-fishing, Own-child, Other, Female,0,0,40, France, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Vietnam, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,40, Hungary, >50K
50, Self-emp-not-inc, HS-grad, Separated, Prof-specialty, Unmarried, Other, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Peru, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,16, Thailand, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Greece, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
59, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Trinadad&Tobago, >50K
90, Private, Some-college, Widowed, Sales, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
50, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
26, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,30, Vietnam, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, >50K
27, Private, HS-grad, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, Hungary, <=50K
41, State-gov, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
57, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1906,43, Columbia, >50K
35, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Husband, Black, Male,0,0,40, Taiwan, <=50K
20, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Greece, <=50K
55, Local-gov, Bachelors, Married-spouse-absent, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,1977,40, England, >50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,15024,0,50, Laos, >50K
73, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,16, Portugal, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
29, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Other, Male,3474,0,48, Ecuador, >50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cambodia, >50K
26, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, India, >50K
66, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,25, Puerto-Rico, <=50K
37, Private, Some-college, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
38, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,50, South, <=50K
41, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,48, Outlying-US(Guam-USVI-etc), <=50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,25, Laos, <=50K
41, Federal-gov, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,45, Peru, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, India, >50K
31, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,48, Canada, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,65, Honduras, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1902,40, Yugoslavia, <=50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
50, Private, Bachelors, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Dominican-Republic, <=50K
62, Self-emp-inc, Masters, Married-civ-spouse, Protective-serv, Husband, Black, Male,15024,0,50, Cuba, >50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, India, <=50K
37, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Nicaragua, >50K
53, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,1595,54, South, >50K
38, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, Nicaragua, >50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,15, El-Salvador, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,38, South, <=50K
64, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
49, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,44, Ecuador, <=50K
36, Local-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,1878,45, France, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, >50K
29, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Trinadad&Tobago, >50K
32, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,50, South, <=50K
36, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,4387,0,38, Scotland, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
21, Private, 5th-6th, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, Japan, <=50K
61, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,40, Poland, <=50K
39, Federal-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,35, Poland, <=50K
22, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,24, Japan, <=50K
26, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
32, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Female,0,0,36, Germany, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, >50K
57, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, Haiti, <=50K
51, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,35, France, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
37, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Female,0,0,32, Vietnam, <=50K
