67, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
56, Federal-gov, Masters, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Divorced, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
64, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,36, United-States, <=50K
25, Private, Bachelors, Never-married, Transport-moving, Wife, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
49, Local-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
43, Private, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,50, United-States, >50K
52, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Jamaica, >50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,30, China, <=50K
23, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,60, United-States, <=50K
32, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
31, Private, 9th, Divorced, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
30, Local-gov, Some-college, Never-married, Sales, Husband, White, Male,0,0,60, Mexico, >50K
45, Private, 11th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
61, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,7687,0,47, China, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,50, United-States, <=50K
26, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
33, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
46, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
43, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
54, Local-gov, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
46, Local-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
51, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
64, Private, 11th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,30, United-States, <=50K
27, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
61, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Local-gov, 7th-8th, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, >50K
61, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, United-States, >50K
30, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Local-gov, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
53, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, White, Female,12219,0,40, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, >50K
18, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
44, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,20, United-States, <=50K
43, Private, Some-college, Divorced, Adm-clerical, Other-relative, Black, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,20, United-States, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,60, United-States, >50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
34, Federal-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,70, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Italy, >50K
56, Private, Some-college, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
24, State-gov, 11th, Divorced, Sales, Husband, White, Male,0,0,35, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,20, Mexico, <=50K
41, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, >50K
60, Local-gov, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,38, United-States, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
40, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,83, United-States, <=50K
50, Private, Doctorate, Widowed, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,15, United-States, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
42, Self-emp-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
28, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,3158,0,40, Jamaica, <=50K
63, Private, HS-grad, Widowed, Transport-moving, Wife, White, Male,0,0,35, United-States, <=50K
19, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,20, United-States, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
58, Private, Some-college, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,20, United-States, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
58, Self-emp-inc, Masters, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Separated, Adm-clerical, Unmarried, Black, Female,2591,0,40, United-States, >50K
47, Private, Doctorate, Separated, Tech-support, Wife, White, Female,0,0,40, Germany, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,35, United-States, >50K
50, Local-gov, 9th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Italy, <=50K
42, Private, Doctorate, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Local-gov, Masters, Never-married, Adm-clerical, Wife, White, Male,15024,0,40, United-States, >50K
56, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
31, Local-gov, Assoc-voc, Divorced, Prof-specialty, Own-child, White, Male,0,0,45, United-States, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
57, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, >50K
23, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, >50K
30, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2415,44, United-States, >50K
52, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, 10th, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Holand-Netherlands, <=50K
57, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, England, <=50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Federal-gov, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
35, Local-gov, 12th, Married-civ-spouse, Sales, Husband, White, Male,0,0,62, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
35, Private, Assoc-acdm, Divorced, Other-service, Unmarried, White, Male,0,0,54, United-States, <=50K
35, Private, 7th-8th, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
39, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
20, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
55, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Italy, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Female,3053,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
19, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,80, United-States, >50K
42, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, 10th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, Philippines, >50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,3105,0,45, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
37, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, Scotland, <=50K
33, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, <=50K
44, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
45, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
33, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, 11th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
58, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
45, Local-gov, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
21, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,16, United-States, <=50K
57, Local-gov, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,75, United-States, >50K
40, Private, Assoc-acdm, Separated, Craft-repair, Not-in-family, White, Male,0,0,46, United-States, >50K
21, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, <=50K
