35, Private, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Dominican-Republic, <=50K
36, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,20, Columbia, <=50K
22, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, >50K
54, Self-emp-inc, 7th-8th, Separated, Other-service, Wife, White, Female,0,0,30, Scotland, <=50K
60, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hungary, >50K
36, Private, Doctorate, Divorced, Sales, Unmarried, White, Male,0,0,40, Cuba, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, Iran, <=50K
63, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, El-Salvador, >50K
59, Self-emp-not-inc, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Male,4386,0,40, United-States, >50K
54, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,45, Ecuador, <=50K
64, State-gov, Some-college, Widowed, Tech-support, Husband, White, Female,0,0,5, Columbia, >50K
45, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Hungary, <=50K
40, Private, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,35, Taiwan, <=50K
32, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,38, Italy, <=50K
48, State-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Canada, <=50K
47, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,1884,40, Italy, <=50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
37, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,40, Yugoslavia, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
50, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, South, <=50K
41, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Honduras, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,30, Canada, <=50K
23, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Italy, <=50K
42, Self-emp-not-inc, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Trinadad&Tobago, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,50, Germany, <=50K
63, State-gov, 10th, Married-spouse-absent, Craft-repair, Husband, Other, Male,0,0,10, Japan, <=50K
40, Private, Bachelors, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, Hong, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,30, Cambodia, <=50K
21, Local-gov, 12th, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Holand-Netherlands, <=50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,44, Japan, <=50K
59, Private, Some-college, Married-spouse-absent, Transport-moving, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Hungary, <=50K
26, Private, 11th, Separated, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,15, Laos, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,60, Vietnam, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Mexico, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, Hong, >50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, Haiti, >50K
29, Self-emp-inc, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Germany, <=50K
32, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,35, Guatemala, <=50K
46, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,50, Trinadad&Tobago, <=50K
19, Local-gov, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,20, France, <=50K
47, Private, HS-grad, Separated, Protective-serv, Wife, White, Male,0,0,44, Philippines, <=50K
47, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, Haiti, <=50K
48, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,80, China, >50K
44, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Vietnam, <=50K
68, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, Guatemala, >50K
46, Private, Some-college, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, China, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Hungary, <=50K
48, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Haiti, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,0,0,35, Columbia, >50K
44, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, China, <=50K
45, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Hong, <=50K
38, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,14, Ireland, <=50K
27, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, Trinadad&Tobago, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,45, Japan, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Vietnam, >50K
41, Local-gov, 10th, Never-married, Sales, Unmarried, Black, Female,0,0,38, Italy, <=50K
46, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Thailand, >50K
31, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Dominican-Republic, >50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
35, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,45, Nicaragua, <=50K
29, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
58, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Hungary, <=50K
30, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Scotland, <=50K
45, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, Outlying-US(Guam-USVI-etc), >50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Guatemala, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, Taiwan, >50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
21, Self-emp-not-inc, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,35, Ecuador, <=50K
56, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Greece, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Columbia, >50K
52, Private, Bachelors, Separated, Craft-repair, Not-in-family, White, Female,0,0,35, Holand-Netherlands, <=50K
70, Private, Some-college, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, Ecuador, <=50K
23, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, Philippines, <=50K
53, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,2675,0,40, Vietnam, <=50K
22, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, Peru, <=50K
37, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,4391,0,60, Yugoslavia, >50K
19, Private, Masters, Never-married, Other-service, Own-child, White, Female,0,0,15, Holand-Netherlands, <=50K
29, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Female,3126,0,40, United-States, <=50K
39, Local-gov, HS-grad, Never-married, Other-service, Wife, Black, Male,0,0,40, Mexico, <=50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Scotland, <=50K
34, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, Laos, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ecuador, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,65, Portugal, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Poland, <=50K
55, Local-gov, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Female,0,1498,40, Laos, <=50K
34, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Portugal, <=50K
42, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,38, Puerto-Rico, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,0,20, France, <=50K
43, Local-gov, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,45, Iran, >50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Columbia, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, Nicaragua, <=50K
47, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Other, Female,0,0,50, Peru, <=50K
46, Private, Masters, Widowed, Prof-specialty, Unmarried, White, Male,0,0,40, Trinadad&Tobago, <=50K
26, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
22, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Greece, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,38, Haiti, <=50K
18, Private, 11th, Never-married, Exec-managerial, Own-child, White, Male,0,0,15, Taiwan, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,37, El-Salvador, <=50K
47, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, Canada, >50K
37, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,24, Ireland, <=50K
27, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Jamaica, <=50K
25, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,50, England, <=50K
44, Self-emp-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Hungary, >50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, El-Salvador, >50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Portugal, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, Greece, <=50K
51, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, El-Salvador, <=50K
21, Private, 7th-8th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,1902,40, China, >50K
24, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
30, Private, Assoc-voc, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Hong, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, Laos, <=50K
38, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,20, Haiti, <=50K
30, Private, 12th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, Japan, <=50K
36, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Canada, >50K
34, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,38, Honduras, >50K
34, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Honduras, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
57, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Honduras, >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,40, South, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Cuba, >50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Cuba, <=50K
49, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
28, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,50, Yugoslavia, >50K
43, Private, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, South, >50K
21, Private, 12th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, Columbia, <=50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, >50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,1885,50, Yugoslavia, <=50K
38, Private, Bachelors, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
49, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,38, Taiwan, >50K
48, Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,54, Italy, <=50K
26, Private, 7th-8th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,45, India, <=50K
41, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Germany, <=50K
33, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Private, 7th-8th, Married-spouse-absent, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,1902,50, Cambodia, >50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Peru, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Hong, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, South, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Other-relative, Other, Female,0,0,35, Hungary, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, Italy, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, Columbia, <=50K
33, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Male,0,0,48, Guatemala, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,1740,35, England, <=50K
40, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, Portugal, <=50K
47, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,25, China, <=50K
39, Private, HS-grad, Married-spouse-absent, Transport-moving, Wife, Other, Male,0,0,40, Hungary, <=50K
30, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Ireland, >50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, >50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,50, Cambodia, <=50K
49, Private, Some-college, Married-spouse-absent, Sales, Husband, White, Male,8525,0,40, Cambodia, >50K
84, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Greece, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Canada, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, France, <=50K
27, Federal-gov, Bachelors, Never-married, Protective-serv, Unmarried, Asian-Pac-Islander, Female,0,0,35, Mexico, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
45, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Peru, >50K
28, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,38, Laos, <=50K
55, Private, Assoc-acdm, Widowed, Other-service, Unmarried, Black, Female,0,0,48, Dominican-Republic, <=50K
68, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,8, United-States, >50K
62, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, El-Salvador, <=50K
