34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, >50K
54, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Honduras, <=50K
50, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,7407,0,50, Italy, >50K
46, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Canada, <=50K
36, State-gov, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Haiti, >50K
33, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
30, Local-gov, Bachelors, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, India, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,0,35, United-States, >50K
26, Local-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
36, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,37, Guatemala, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,0,30, South, >50K
51, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Nicaragua, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
60, Private, Masters, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,3521,0,44, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Italy, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,35, Haiti, <=50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,50, France, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,25, Portugal, <=50K
38, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Portugal, <=50K
33, Private, Assoc-voc, Separated, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Divorced, Other-service, Own-child, White, Female,0,0,40, Ecuador, <=50K
49, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Portugal, >50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Wife, White, Male,5178,0,40, Puerto-Rico, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, France, <=50K
58, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,1887,40, Columbia, <=50K
39, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Male,5178,0,40, France, <=50K
51, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,20, Haiti, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, Iran, <=50K
29, Private, 12th, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1996,50, Taiwan, >50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,5, United-States, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,20, United-States, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,46, Guatemala, >50K
51, Private, Some-college, Never-married, Transport-moving, Unmarried, Black, Male,0,0,45, Greece, <=50K
37, Private, 7th-8th, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,2356,84, Laos, >50K
48, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,52, Haiti, <=50K
30, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Philippines, <=50K
36, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, Peru, <=50K
73, Private, Some-college, Widowed, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,12, Puerto-Rico, <=50K
27, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Hungary, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,36, Iran, <=50K
27, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, Italy, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,50, Guatemala, >50K
22, Local-gov, Masters, Married-civ-spouse, Other-service, Own-child, Other, Male,2175,0,40, Thailand, <=50K
23, Private, 11th, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,32, Greece, <=50K
53, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
34, Private, Bachelors, Divorced, Sales, Unmarried, Other, Male,0,0,40, Thailand, <=50K
76, Private, 7th-8th, Widowed, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,10, Columbia, <=50K
60, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,7298,0,50, England, <=50K
49, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,44, Iran, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Female,7298,0,40, Poland, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
29, Local-gov, 11th, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,1977,40, Laos, <=50K
35, Local-gov, Some-college, Divorced, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1887,40, Hong, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,15, El-Salvador, <=50K
35, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,30, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Canada, >50K
60, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Hungary, >50K
64, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, Thailand, <=50K
31, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,5, Hong, <=50K
28, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
55, Self-emp-not-inc, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Hungary, <=50K
21, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,30, South, <=50K
34, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,40, England, <=50K
37, State-gov, 9th, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Cambodia, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,45, Greece, >50K
25, Private, Some-college, Never-married, Transport-moving, Unmarried, Black, Male,0,0,60, Scotland, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, China, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Divorced, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,1764,40, Honduras, <=50K
25, Local-gov, 11th, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,38, United-States, <=50K
27, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, England, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,4163,0,40, Hong, <=50K
29, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,30, Dominican-Republic, <=50K
46, Private, Some-college, Divorced, Tech-support, Unmarried, Black, Female,0,0,40, Italy, <=50K
21, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, Iran, <=50K
35, Private, HS-grad, Never-married, Farming-fishing, Husband, Other, Male,0,0,70, United-States, >50K
37, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Puerto-Rico, <=50K
38, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,5178,0,54, United-States, >50K
27, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Trinadad&Tobago, <=50K
43, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Masters, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
47, Local-gov, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Honduras, >50K
35, Private, Bachelors, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, Honduras, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,35, Hong, >50K
29, Local-gov, Bachelors, Never-married, Prof-specialty, Wife, Black, Female,0,0,40, Iran, >50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,48, South, >50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,30, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,30, Peru, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, Outlying-US(Guam-USVI-etc), >50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Poland, >50K
34, Private, HS-grad, Separated, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,75, Hungary, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,7687,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,75, Hong, <=50K
49, Private, Some-college, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, Cuba, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,1847,0,50, Jamaica, >50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, >50K
42, Private, 9th, Married-spouse-absent, Exec-managerial, Unmarried, Black, Female,0,0,40, Germany, <=50K
51, Local-gov, 5th-6th, Married-spouse-absent, Prof-specialty, Wife, Black, Male,0,0,40, Poland, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
51, Private, 7th-8th, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
41, Private, 10th, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, England, >50K
60, Private, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
20, Private, Assoc-acdm, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,1902,60, Nicaragua, >50K
27, Private, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,48, Yugoslavia, <=50K
62, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
40, Self-emp-inc, Bachelors, Divorced, Sales, Wife, Black, Male,0,0,40, El-Salvador, >50K
44, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,20, Philippines, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private, Assoc-voc, Divorced, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,50, Jamaica, <=50K
19, Private, Some-college, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,10, Cambodia, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
40, Local-gov, Bachelors, Widowed, Prof-specialty, Husband, Other, Female,0,0,40, Dominican-Republic, >50K
23, Private, 10th, Never-married, Other-service, Unmarried, White, Male,0,0,20, China, <=50K
39, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,99, England, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,55, Portugal, >50K
36, Local-gov, Assoc-voc, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
20, Private, 11th, Never-married, Prof-specialty, Own-child, Other, Female,0,0,10, Ireland, <=50K
48, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Hong, <=50K
49, Private, Some-college, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Poland, >50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Italy, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,15, Nicaragua, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, India, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,4881,0,60, India, >50K
47, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,6941,0,60, Columbia, >50K
50, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,60, Guatemala, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Poland, <=50K
59, Private, 9th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,30, Iran, <=50K
27, Private, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,10, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,60, India, <=50K
59, Private, HS-grad, Widowed, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,20, Ireland, <=50K
25, Private, 7th-8th, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,25, United-States, <=50K
26, Private, 11th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,70, Cambodia, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,5015,0,40, India, >50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,60, Jamaica, >50K
34, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,918,0,30, Honduras, <=50K
44, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
20, Private, Prof-school, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States, <=50K
39, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,30, China, <=50K
30, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Black, Male,0,0,15, Jamaica, <=50K
43, Private, Doctorate, Married-civ-spouse, Sales, Unmarried, White, Male,0,1853,44, Portugal, >50K
42, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, China, <=50K
54, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
51, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Ecuador, <=50K
39, Private, Prof-school, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Mexico, >50K
