43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,1977,60, Dominican-Republic, >50K
29, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, France, <=50K
49, Self-emp-not-inc, HS-grad, Divorced, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Hungary, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Mexico, >50K
43, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,4486,0,40, Scotland, >50K
30, Private, 12th, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Iran, <=50K
48, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Cuba, <=50K
55, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
28, Self-emp-not-inc, Some-college, Separated, Exec-managerial, Own-child, White, Female,0,1977,40, United-States, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Vietnam, <=50K
65, State-gov, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,4831,0,40, Scotland, >50K
50, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Peru, <=50K
43, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Cambodia, >50K
22, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Guatemala, <=50K
28, Private, 11th, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, Poland, <=50K
30, Private, 11th, Never-married, Farming-fishing, Wife, Black, Male,0,0,36, Hong, <=50K
69, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,20, Peru, >50K
33, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
56, Self-emp-inc, Masters, Separated, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,25, Canada, <=50K
42, Local-gov, 11th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, El-Salvador, >50K
60, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, England, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Germany, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Unmarried, Other, Male,0,0,50, France, <=50K
25, Self-emp-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
23, Federal-gov, Bachelors, Married-spouse-absent, Prof-specialty, Own-child, Other, Female,0,0,36, France, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, Canada, >50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Columbia, >50K
25, Private, Some-college, Separated, Prof-specialty, Not-in-family, Black, Female,0,0,40, Poland, <=50K
61, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, China, <=50K
46, State-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Hungary, >50K
51, Private, 10th, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, Thailand, <=50K
18, Private, 11th, Never-married, Tech-support, Own-child, White, Male,0,0,40, China, <=50K
36, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,50, Poland, >50K
22, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,30, Ireland, <=50K
30, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,1902,40, Philippines, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Guatemala, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,40, Philippines, <=50K
73, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Canada, <=50K
51, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Philippines, >50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,45, Scotland, <=50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,7298,0,40, United-States, >50K
50, Private, HS-grad, Divorced, Protective-serv, Unmarried, Other, Female,0,0,70, Greece, <=50K
27, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,40, El-Salvador, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
28, Private, HS-grad, Married-spouse-absent, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, Scotland, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Greece, >50K
55, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
29, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Puerto-Rico, <=50K
20, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Iran, <=50K
56, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,37, Hungary, >50K
57, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Philippines, >50K
29, State-gov, 7th-8th, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,10, Guatemala, <=50K
17, Private, 12th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,20, Italy, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,25, Ireland, <=50K
71, Self-emp-not-inc, Bachelors, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Japan, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,15, Laos, <=50K
41, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,20, Hungary, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, Poland, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,45, Philippines, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1887,45, Canada, >50K
46, Local-gov, Some-college, Divorced, Exec-managerial, Unmarried, Other, Female,3752,0,54, Italy, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, France, <=50K
41, Private, HS-grad, Widowed, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
34, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1887,60, Laos, <=50K
50, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Other, Male,0,0,50, Portugal, <=50K
28, Private, 11th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,30, Guatemala, <=50K
24, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,44, Poland, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,10, Outlying-US(Guam-USVI-etc), <=50K
33, Private, Some-college, Married-spouse-absent, Sales, Wife, Black, Female,0,0,40, Ecuador, <=50K
29, Self-emp-inc, 11th, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,1665,45, Outlying-US(Guam-USVI-etc), >50K
27, Private, Bachelors, Never-married, Farming-fishing, Husband, Black, Female,0,0,45, Thailand, <=50K
67, Private, Bachelors, Separated, Exec-managerial, Husband, Other, Male,0,0,40, Hungary, <=50K
61, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
44, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Taiwan, <=50K
48, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1887,45, England, >50K
29, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
25, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
37, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Canada, >50K
17, Private, 12th, Never-married, Sales, Own-child, Other, Female,0,0,10, Japan, >50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cambodia, >50K
27, Federal-gov, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,7687,0,30, Guatemala, <=50K
28, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, England, <=50K
22, Private, Assoc-voc, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,45, Portugal, <=50K
55, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,33, Canada, <=50K
52, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
19, Local-gov, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, Guatemala, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, China, <=50K
36, Private, Assoc-voc, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,45, Trinadad&Tobago, <=50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,6, China, <=50K
45, Self-emp-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,50, Trinadad&Tobago, >50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,1977,35, Guatemala, <=50K
36, State-gov, Some-college, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,45, Portugal, >50K
49, Private, Bachelors, Divorced, Protective-serv, Unmarried, Other, Male,0,0,40, Columbia, <=50K
44, Private, 11th, Widowed, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Nicaragua, <=50K
29, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,50, South, <=50K
43, Self-emp-not-inc, Bachelors, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,50, Guatemala, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, Cuba, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,45, Cuba, <=50K
33, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,35, Greece, <=50K
33, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,37, Hong, <=50K
43, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,48, Haiti, <=50K
62, Self-emp-not-inc, Some-college, Separated, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Japan, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Guatemala, >50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,40, China, <=50K
49, Private, Bachelors, Never-married, Farming-fishing, Unmarried, Other, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
34, Local-gov, Masters, Divorced, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Male,0,1977,40, Greece, <=50K
25, Local-gov, HS-grad, Married-spouse-absent, Farming-fishing, Own-child, Black, Male,0,0,50, Nicaragua, <=50K
48, Local-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,6721,0,45, Peru, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Male,0,0,20, Japan, >50K
45, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,60, Canada, <=50K
36, Federal-gov, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,24, Vietnam, <=50K
40, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Columbia, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, China, >50K
19, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, Hungary, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,7687,0,60, Ecuador, >50K
27, Local-gov, Some-college, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
47, Local-gov, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Haiti, >50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Nicaragua, >50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, France, >50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,5027,0,38, Cambodia, >50K
45, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Hong, <=50K
46, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7298,0,40, Trinadad&Tobago, >50K
56, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, El-Salvador, >50K
42, Private, Some-college, Divorced, Tech-support, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,99999,0,50, Portugal, >50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Greece, <=50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,54, Iran, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Germany, <=50K
26, Private, Some-college, Divorced, Tech-support, Not-in-family, Other, Female,0,0,40, Honduras, <=50K
46, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,1887,30, China, <=50K
62, Private, Masters, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, South, >50K
60, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,50, Yugoslavia, >50K
51, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, >50K
45, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Haiti, <=50K
44, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Canada, <=50K
37, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,38, Laos, <=50K
47, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,75, Dominican-Republic, >50K
44, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,2368,40, Peru, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, France, <=50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,1660,50, Greece, >50K
60, Private, Masters, Separated, Prof-specialty, Unmarried, Other, Female,0,0,25, China, <=50K
18, Private, Doctorate, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Canada, <=50K
41, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1887,40, France, >50K
39, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
26, Local-gov, Assoc-acdm, Never-married, Prof-specialty, Wife, White, Female,0,0,25, United-States, <=50K
45, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,50, Dominican-Republic, >50K
72, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,99999,0,50, Dominican-Republic, >50K
35, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, South, >50K
34, State-gov, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,25, China, >50K
31, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
57, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Puerto-Rico, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,35, Thailand, <=50K
51, Private, Bachelors, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,15, Nicaragua, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, India, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1887,50, Outlying-US(Guam-USVI-etc), >50K
46, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
39, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Haiti, >50K
28, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,4386,0,25, Taiwan, >50K
27, Private, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,1848,50, Columbia, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Mexico, >50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Haiti, >50K
19, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Guatemala, <=50K
