21, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
23, Local-gov, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,25, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Mexico, <=50K
22, Self-emp-inc, 9th, Never-married, Craft-repair, Own-child, White, Male,0,0,94, United-States, <=50K
53, Federal-gov, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,47, United-States, <=50K
18, Private, 11th, Never-married, Farming-fishing, Own-child, White, Male,0,0,12, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,3918,0,38, United-States, >50K
33, Private, 11th, Divorced, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
44, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, England, <=50K
43, Private, 9th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
42, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States, >50K
29, Private, 5th-6th, Divorced, Protective-serv, Husband, White, Male,0,0,38, Portugal, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,2609,0,45, United-States, >50K
35, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Honduras, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
27, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,35, United-States, >50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,15024,0,50, United-States, >50K
51, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, England, >50K
45, Private, 7th-8th, Separated, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,74, United-States, <=50K
38, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,99999,0,54, United-States, >50K
26, Local-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,10, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
52, Private, Some-college, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
60, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Female,7687,0,45, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
22, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Masters, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
49, Private, 9th, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,40, United-States, <=50K
35, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,24, Nicaragua, <=50K
59, Federal-gov, Masters, Widowed, Tech-support, Husband, White, Male,2640,0,15, United-States, <=50K
50, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,1732,50, United-States, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
43, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,30, Taiwan, >50K
52, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,25, United-States, <=50K
56, Self-emp-not-inc, Bachelors, Divorced, Sales, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
47, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,24, United-States, <=50K
54, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
35, Local-gov, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Mexico, <=50K
28, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1977,50, United-States, >50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
30, Local-gov, Some-college, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
30, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,12, United-States, <=50K
57, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
70, Local-gov, Masters, Widowed, Exec-managerial, Not-in-family, White, Male,7687,0,50, United-States, <=50K
27, Private, 7th-8th, Separated, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Local-gov, Assoc-acdm, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,7298,0,50, United-States, <=50K
38, Private, Some-college, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,48, United-States, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K
59, State-gov, 9th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Local-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2409,45, United-States, <=50K
40, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, State-gov, Bachelors, Married-civ-spouse, Tech-support, Own-child, Black, Male,0,0,40, United-States, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
60, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Greece, >50K
39, Self-emp-not-inc, 12th, Separated, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Local-gov, Masters, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
64, Self-emp-inc, 9th, Separated, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Philippines, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,16, United-States, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
61, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
57, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K
43, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
22, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Assoc-acdm, Never-married, Tech-support, Husband, White, Male,0,0,42, United-States, <=50K
26, Private, Assoc-voc, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Female,0,0,24, United-States, <=50K
52, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,52, United-States, >50K
37, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
23, Private, Bachelors, Separated, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
31, Federal-gov, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,54, United-States, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,66, United-States, >50K
58, State-gov, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, >50K
56, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, United-States, >50K
39, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,45, United-States, >50K
55, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
53, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Mexico, >50K
52, Local-gov, Masters, Married-civ-spouse, Other-service, Husband, White, Female,0,0,45, United-States, >50K
49, Private, Doctorate, Never-married, Other-service, Not-in-family, White, Female,0,0,48, United-States, <=50K
59, Self-emp-not-inc, Assoc-acdm, Divorced, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
45, Local-gov, Some-college, Widowed, Exec-managerial, Unmarried, Black, Female,0,0,55, United-States, >50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
56, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, South, <=50K
34, Self-emp-inc, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,70, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,20, United-States, <=50K
44, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,65, United-States, <=50K
52, State-gov, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, <=50K
41, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
46, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
45, Private, Assoc-voc, Divorced, Prof-specialty, Wife, White, Male,9839,0,48, United-States, <=50K
37, Self-emp-not-inc, Assoc-acdm, Separated, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
70, Private, HS-grad, Separated, Sales, Husband, White, Male,0,0,35, United-States, <=50K
28, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, >50K
