49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,1902,45, Ecuador, >50K
57, Self-emp-not-inc, Masters, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,75, Honduras, <=50K
28, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Private, Masters, Separated, Craft-repair, Husband, Other, Male,0,0,25, Nicaragua, >50K
25, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
45, State-gov, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, Jamaica, <=50K
65, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Female,99999,0,48, United-States, >50K
73, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, El-Salvador, <=50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, United-States, <=50K
62, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,35, Cuba, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,50, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, Mexico, >50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
26, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, India, <=50K
42, Private, HS-grad, Divorced, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
28, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
21, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,34, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Male,7298,0,45, Ireland, >50K
47, Private, Some-college, Separated, Sales, Unmarried, White, Male,0,0,40, Yugoslavia, <=50K
49, Private, Some-college, Separated, Sales, Not-in-family, Black, Female,0,0,45, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Tech-support, Wife, Black, Female,5209,0,40, Thailand, >50K
28, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,3158,0,40, England, <=50K
31, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,5, Dominican-Republic, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,12, Taiwan, <=50K
62, State-gov, Assoc-acdm, Divorced, Other-service, Not-in-family, Black, Female,0,0,20, Iran, <=50K
31, Private, Some-college, Separated, Other-service, Not-in-family, White, Male,0,0,40, Laos, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Scotland, <=50K
51, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,30, Hong, <=50K
24, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, Italy, >50K
58, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1752,40, Columbia, >50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,7298,0,60, Hong, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Taiwan, >50K
67, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, United-States, >50K
44, Local-gov, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60, Taiwan, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Taiwan, <=50K
27, Local-gov, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,70, Philippines, <=50K
63, Private, Some-college, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
25, Self-emp-inc, HS-grad, Never-married, Farming-fishing, Wife, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
19, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,20, United-States, <=50K
43, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, >50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,45, France, >50K
61, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Jamaica, <=50K
45, Self-emp-not-inc, Masters, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
49, Private, 9th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
49, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,99999,0,40, Yugoslavia, >50K
41, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, >50K
37, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,15024,0,50, Jamaica, >50K
39, Private, HS-grad, Divorced, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Scotland, <=50K
57, Self-emp-inc, Doctorate, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Nicaragua, <=50K
52, Private, 7th-8th, Separated, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, China, <=50K
34, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Yugoslavia, >50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,35, Canada, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,3182,0,45, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, France, >50K
36, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,60, Hungary, <=50K
57, Federal-gov, HS-grad, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
47, Private, Some-college, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, India, <=50K
29, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Hong, <=50K
55, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Separated, Adm-clerical, Unmarried, Other, Male,0,0,45, United-States, <=50K
28, Local-gov, Doctorate, Separated, Prof-specialty, Wife, Black, Male,0,0,40, Portugal, <=50K
36, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,45, El-Salvador, <=50K
34, Private, Some-college, Divorced, Sales, Unmarried, Black, Male,0,0,45, Iran, <=50K
39, Private, Masters, Divorced, Other-service, Unmarried, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
45, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Laos, <=50K
30, Private, Prof-school, Never-married, Handlers-cleaners, Not-in-family, Black, Male,99999,0,40, Hungary, >50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, Mexico, >50K
50, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Other, Female,3533,0,40, United-States, <=50K
37, State-gov, Assoc-acdm, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, >50K
63, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, France, >50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Honduras, >50K
28, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Vietnam, >50K
39, Federal-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
51, Self-emp-inc, Some-college, Divorced, Sales, Not-in-family, White, Male,4068,0,65, United-States, <=50K
63, Private, Bachelors, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
63, Self-emp-not-inc, HS-grad, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
40, Private, Prof-school, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,50, United-States, <=50K
72, Self-emp-inc, 5th-6th, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,20, Nicaragua, <=50K
29, Private, Bachelors, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
55, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,99999,0,40, China, >50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Iran, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,35, Scotland, <=50K
28, Federal-gov, HS-grad, Separated, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,40, Germany, <=50K
29, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Other-relative, White, Female,0,0,35, United-States, <=50K
43, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,4386,0,40, Philippines, >50K
42, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,5136,0,40, Italy, >50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Honduras, >50K
39, Private, Bachelors, Divorced, Other-service, Own-child, White, Female,0,0,45, Germany, <=50K
48, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cuba, >50K
34, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
37, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Other, Male,0,0,20, Yugoslavia, <=50K
54, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,15024,0,60, China, >50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Cuba, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,15024,0,40, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, >50K
25, Private, Bachelors, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,7298,0,40, Puerto-Rico, <=50K
19, Private, 12th, Never-married, Craft-repair, Own-child, Black, Female,0,0,45, Cambodia, <=50K
27, Private, Masters, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, >50K
33, Private, Prof-school, Never-married, Craft-repair, Unmarried, White, Female,0,0,50, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Taiwan, >50K
41, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,609,0,50, Ireland, <=50K
32, Private, HS-grad, Never-married, Adm-clerical, Husband, Black, Female,4706,0,40, China, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Female,0,0,70, Outlying-US(Guam-USVI-etc), <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Honduras, <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,50, Mexico, <=50K
35, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, 10th, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Male,0,0,30, United-States, <=50K
31, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, United-States, <=50K
57, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Scotland, <=50K
54, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,1977,40, El-Salvador, >50K
49, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
63, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,30, Thailand, <=50K
49, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, Thailand, >50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, El-Salvador, >50K
30, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,45, Greece, <=50K
25, Local-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Other, Female,4252,0,36, United-States, <=50K
39, Private, HS-grad, Separated, Other-service, Not-in-family, White, Male,0,0,40, Mexico, <=50K
47, Private, Assoc-voc, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,40, Guatemala, <=50K
43, Private, Masters, Divorced, Other-service, Not-in-family, Black, Female,0,0,53, Mexico, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Columbia, <=50K
63, Private, HS-grad, Widowed, Craft-repair, Husband, White, Male,3325,0,40, Peru, <=50K
54, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Mexico, >50K
41, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,60, Trinadad&Tobago, <=50K
24, Private, Doctorate, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
26, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Philippines, <=50K
32, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Columbia, <=50K
35, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Guatemala, <=50K
49, Federal-gov, 10th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,12, Germany, <=50K
42, Private, Masters, Married-civ-spouse, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Some-college, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, India, <=50K
46, Self-emp-not-inc, Some-college, Separated, Exec-managerial, Not-in-family, White, Male,0,0,72, Cuba, <=50K
21, Private, Masters, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,10, Trinadad&Tobago, <=50K
44, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Columbia, <=50K
55, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,35, Hong, <=50K
50, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,45, Iran, >50K
59, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Sales, Unmarried, Other, Female,0,0,80, United-States, <=50K
46, Local-gov, Some-college, Separated, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Dominican-Republic, >50K
37, Private, Masters, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
