46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,5886,0,50, United-States, >50K
50, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,70, United-States, <=50K
34, Private, HS-grad, Never-married, Priv-house-serv, Other-relative, Other, Male,0,0,40, United-States, <=50K
39, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
40, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,6949,0,65, United-States, >50K
30, Private, 12th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
18, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,70, United-States, >50K
50, Self-emp-not-inc, Masters, Married-civ-spouse, Protective-serv, Husband, White, Female,6752,0,63, United-States, >50K
38, State-gov, Masters, Never-married, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
35, Private, Assoc-acdm, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
36, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Philippines, <=50K
23, Private, Masters, Never-married, Sales, Own-child, White, Female,0,0,35, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
41, Private, Bachelors, Never-married, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
23, Private, 11th, Divorced, Prof-specialty, Husband, White, Male,0,0,37, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Female,0,0,40, United-States, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,45, United-States, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, Black, Male,0,0,40, United-States, <=50K
34, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Exec-managerial, Wife, White, Male,0,0,50, United-States, <=50K
18, Private, 11th, Never-married, Sales, Not-in-family, White, Male,0,0,24, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,60, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, >50K
41, Private, Doctorate, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
33, Self-emp-inc, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
48, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,65, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,35, United-States, >50K
40, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,66, United-States, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
34, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, State-gov, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Ireland, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
38, State-gov, 10th, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, United-States, >50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,65, United-States, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,40, Mexico, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, >50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,32, Honduras, <=50K
39, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,25, United-States, <=50K
27, Local-gov, Some-college, Divorced, Sales, Own-child, White, Female,0,0,40, United-States, >50K
54, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,80, United-States, >50K
34, Federal-gov, 11th, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
26, Private, Assoc-voc, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
38, Private, Prof-school, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Local-gov, 11th, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, 9th, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Vietnam, <=50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
29, Private, 11th, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
38, Self-emp-not-inc, 12th, Divorced, Prof-specialty, Husband, White, Male,0,0,40, Mexico, <=50K
44, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,46, United-States, >50K
23, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,36, United-States, <=50K
42, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
35, Self-emp-not-inc, HS-grad, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-spouse-absent, Adm-clerical, Husband, Black, Female,0,0,40, United-States, >50K
51, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Husband, Black, Male,7298,0,65, Peru, >50K
32, Private, Some-college, Never-married, Farming-fishing, Wife, Black, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
50, Private, Masters, Separated, Exec-managerial, Husband, White, Male,7298,0,65, United-States, >50K
33, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
50, Self-emp-inc, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, White, Male,7298,0,60, United-States, >50K
42, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,5178,0,40, United-States, >50K
27, Self-emp-not-inc, 11th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Assoc-voc, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
26, State-gov, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, 10th, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, Assoc-voc, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,35, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,74, United-States, >50K
27, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States, >50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
46, Private, Prof-school, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, >50K
47, Private, Masters, Never-married, Craft-repair, Husband, White, Female,0,0,54, Mexico, <=50K
25, Private, Assoc-acdm, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
44, Private, Bachelors, Separated, Craft-repair, Husband, White, Female,0,0,50, United-States, <=50K
51, Private, Masters, Married-spouse-absent, Prof-specialty, Husband, Other, Male,0,0,70, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male,0,0,40, Jamaica, <=50K
40, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
40, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
36, State-gov, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
28, Self-emp-inc, 1st-4th, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
43, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
46, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
51, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,70, United-States, <=50K
40, Private, Some-college, Widowed, Prof-specialty, Wife, Black, Female,5178,0,40, Mexico, >50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,60, United-States, >50K
32, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
28, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
28, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
32, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, >50K
34, Private, 11th, Never-married, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
51, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,7044,0,65, United-States, >50K
40, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
35, Private, Bachelors, Divorced, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Protective-serv, Other-relative, White, Male,0,0,60, United-States, <=50K
35, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
38, Self-emp-not-inc, Assoc-acdm, Divorced, Sales, Wife, Asian-Pac-Islander, Male,0,0,48, United-States, >50K
50, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Female,7298,0,65, United-States, >50K
34, Private, HS-grad, Separated, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
40, Private, Some-college, Divorced, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Divorced, Sales, Own-child, White, Male,0,0,40, Vietnam, >50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,40, El-Salvador, >50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
49, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,65, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,6826,0,60, United-States, >50K
40, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Private, Masters, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,50, United-States, >50K
48, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,7298,0,60, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Local-gov, 9th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,7298,0,60, United-States, >50K
31, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
37, Private, 9th, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,50, United-States, >50K
34, Private, Some-college, Never-married, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States, >50K
