35, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,50, United-States, >50K
44, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Puerto-Rico, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Hong, <=50K
40, Self-emp-inc, 5th-6th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,8322,0,40, Yugoslavia, >50K
41, State-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States, <=50K
40, Self-emp-not-inc, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Unmarried, Other, Male,0,0,25, United-States, <=50K
28, Private, 7th-8th, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
43, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,15023,0,35, United-States, <=50K
30, Private, 11th, Never-married, Craft-repair, Husband, White, Female,0,0,40, Cambodia, <=50K
44, Self-emp-not-inc, Some-college, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,50, South, <=50K
39, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Columbia, >50K
45, Private, 5th-6th, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,50, Guatemala, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,9840,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,25, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Germany, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,9455,0,40, Greece, >50K
27, Self-emp-not-inc, Bachelors, Never-married, Sales, Husband, White, Female,0,0,35, Scotland, <=50K
39, Federal-gov, Some-college, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,45, Honduras, <=50K
40, Private, Some-college, Never-married, Priv-house-serv, Own-child, White, Female,0,0,40, Peru, <=50K
41, Private, HS-grad, Separated, Other-service, Not-in-family, Black, Male,0,0,40, Japan, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,45, Laos, >50K
20, Private, 11th, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,23, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Male,7687,0,45, Trinadad&Tobago, >50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,11692,0,40, El-Salvador, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
39, Private, HS-grad, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Other, Male,0,0,45, China, >50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,13812,0,40, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,47, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
37, Private, 5th-6th, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Prof-school, Married-civ-spouse, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,54, United-States, <=50K
20, Private, 11th, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Female,0,0,24, Outlying-US(Guam-USVI-etc), <=50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,23, United-States, <=50K
43, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,45, South, <=50K
20, Private, Assoc-voc, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,24, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,50, United-States, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,35, United-States, <=50K
38, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Transport-moving, Own-child, Other, Female,0,0,40, United-States, >50K
41, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
34, Private, Bachelors, Separated, Priv-house-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Divorced, Sales, Not-in-family, Other, Male,7722,0,45, United-States, <=50K
31, Self-emp-not-inc, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Divorced, Tech-support, Unmarried, White, Male,0,0,40, Hong, <=50K
43, Private, Bachelors, Never-married, Craft-repair, Husband, Other, Male,0,0,48, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
36, Self-emp-not-inc, HS-grad, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Divorced, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
41, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
42, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
45, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,54, Ecuador, <=50K
27, Local-gov, HS-grad, Never-married, Other-service, Husband, Other, Female,0,0,40, Guatemala, >50K
43, Self-emp-inc, Some-college, Never-married, Other-service, Unmarried, White, Female,9179,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,32, United-States, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Philippines, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Other, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,8878,0,40, United-States, <=50K
44, Private, Bachelors, Never-married, Craft-repair, Unmarried, Black, Female,0,0,50, United-States, >50K
41, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Cambodia, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
45, Local-gov, HS-grad, Divorced, Prof-specialty, Husband, White, Female,8014,0,50, Columbia, >50K
37, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
39, Self-emp-not-inc, HS-grad, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
36, Private, Doctorate, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,50, Guatemala, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
20, Private, 11th, Never-married, Adm-clerical, Own-child, Other, Male,0,0,24, United-States, <=50K
25, Private, Some-college, Never-married, Tech-support, Husband, White, Male,0,0,30, Hong, <=50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Mexico, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
33, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, State-gov, Masters, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States, <=50K
19, Self-emp-not-inc, 11th, Never-married, Other-service, Own-child, White, Male,0,0,23, Guatemala, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
31, State-gov, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,8550,0,40, El-Salvador, <=50K
41, Federal-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,0,0,54, Vietnam, <=50K
39, Local-gov, 11th, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
17, Private, Masters, Never-married, Other-service, Own-child, White, Female,0,0,20, Peru, <=50K
27, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,30, Peru, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,23, United-States, <=50K
39, Without-pay, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Portugal, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, England, >50K
28, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Iran, >50K
39, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-spouse-absent, Prof-specialty, Husband, Black, Male,8068,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,35, Jamaica, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,14083,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Cuba, >50K
45, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, United-States, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, 11th, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Widowed, Other-service, Not-in-family, White, Male,0,0,38, United-States, <=50K
37, Private, Assoc-voc, Never-married, Other-service, Wife, White, Male,0,0,40, Guatemala, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Unmarried, Black, Male,0,0,50, Iran, <=50K
43, Self-emp-inc, Some-college, Never-married, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
42, Self-emp-inc, Bachelors, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Wife, White, Male,7687,0,45, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,8124,0,50, United-States, >50K
36, Private, 11th, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, State-gov, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Prof-specialty, Other-relative, White, Male,0,0,45, United-States, <=50K
44, Private, 9th, Never-married, Prof-specialty, Husband, White, Female,0,0,50, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,10563,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Other-service, Wife, Other, Female,0,0,40, United-States, <=50K
