44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,70, United-States, >50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,71, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
49, State-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Assoc-acdm, Separated, Other-service, Unmarried, White, Female,0,0,15, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Mexico, >50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
70, Self-emp-not-inc, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
31, Private, 1st-4th, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Federal-gov, Masters, Divorced, Other-service, Own-child, White, Female,0,0,45, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,30, United-States, <=50K
34, Private, Bachelors, Divorced, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
37, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,38, South, <=50K
35, Local-gov, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,15024,0,60, United-States, >50K
52, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
46, Private, HS-grad, Divorced, Sales, Wife, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Mexico, >50K
53, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,32, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,20, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,30, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,2006,40, United-States, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,2650,0,60, United-States, >50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,1536,40, United-States, <=50K
36, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
29, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States, <=50K
49, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
22, Local-gov, Assoc-acdm, Never-married, Other-service, Not-in-family, Black, Female,0,0,32, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
52, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
28, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,45, France, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
27, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
68, Self-emp-not-inc, HS-grad, Widowed, Protective-serv, Unmarried, White, Female,0,0,6, United-States, <=50K
40, Federal-gov, 11th, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, >50K
34, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,70, United-States, <=50K
22, Local-gov, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,20, United-States, >50K
58, Private, HS-grad, Divorced, Sales, Wife, White, Male,0,0,35, United-States, <=50K
48, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,4640,0,40, United-States, >50K
40, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,26422,0,65, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
51, Federal-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,50, United-States, >50K
52, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
37, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,30, South, <=50K
22, Private, Assoc-acdm, Divorced, Other-service, Own-child, White, Female,0,0,40, Mexico, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Wife, Black, Female,0,0,50, United-States, >50K
40, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
28, State-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States, <=50K
32, Private, HS-grad, Never-married, Tech-support, Own-child, Black, Female,0,0,43, United-States, >50K
43, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,2195,0,60, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,5885,0,50, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, Black, Female,3378,0,50, United-States, >50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, 10th, Never-married, Exec-managerial, Own-child, White, Male,0,0,65, United-States, >50K
55, Private, HS-grad, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
18, Private, 11th, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,10, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,42, United-States, <=50K
57, Private, Bachelors, Married-spouse-absent, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
59, Private, Bachelors, Divorced, Sales, Wife, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
76, Private, Bachelors, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,24, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
44, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
38, Private, HS-grad, Separated, Handlers-cleaners, Own-child, White, Female,0,0,40, China, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
17, State-gov, 12th, Never-married, Sales, Own-child, White, Female,0,0,5, United-States, <=50K
42, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,1879,40, United-States, <=50K
56, Private, Doctorate, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, >50K
50, Self-emp-not-inc, Doctorate, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,3103,0,40, United-States, <=50K
33, Private, Bachelors, Divorced, Sales, Husband, White, Male,0,0,50, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,54, United-States, <=50K
44, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,3, United-States, <=50K
28, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
57, Self-emp-not-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
46, Self-emp-not-inc, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
55, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
39, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,3107,0,15, United-States, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, >50K
44, Federal-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
39, Local-gov, Some-college, Separated, Exec-managerial, Unmarried, White, Male,0,0,20, United-States, <=50K
63, Local-gov, 7th-8th, Widowed, Protective-serv, Unmarried, White, Female,0,0,30, United-States, <=50K
42, Private, Some-college, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Widowed, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,50, United-States, >50K
39, Private, Masters, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Local-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
64, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Mexico, <=50K
39, Private, 7th-8th, Never-married, Prof-specialty, Not-in-family, White, Male,4398,0,44, United-States, <=50K
28, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,70, United-States, <=50K
18, Private, Masters, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
30, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,10, United-States, <=50K
31, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, 5th-6th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Assoc-acdm, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,15, United-States, <=50K
56, Private, HS-grad, Widowed, Sales, Unmarried, Black, Female,0,0,35, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, United-States, >50K
37, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,1724,48, United-States, <=50K
49, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
25, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,96, United-States, <=50K
41, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
