28, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, Greece, <=50K
28, Private, Assoc-acdm, Never-married, Sales, Unmarried, White, Female,2454,0,72, United-States, >50K
36, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
42, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
39, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
48, Private, Assoc-voc, Divorced, Craft-repair, Husband, White, Female,0,0,38, United-States, <=50K
25, Self-emp-not-inc, 11th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, State-gov, Bachelors, Separated, Sales, Other-relative, White, Male,0,0,65, United-States, <=50K
41, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States, <=50K
54, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
60, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,42, Philippines, <=50K
32, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
51, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
58, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1887,52, United-States, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Mexico, <=50K
39, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,10, United-States, <=50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
38, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
48, Private, Bachelors, Separated, Sales, Husband, White, Male,0,0,40, United-States, <=50K
69, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
25, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, Cuba, <=50K
23, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,60, United-States, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, State-gov, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, United-States, <=50K
45, Local-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,43, United-States, >50K
62, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,4393,0,40, United-States, >50K
36, Private, HS-grad, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, India, >50K
38, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,3103,0,40, United-States, >50K
53, Local-gov, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, >50K
25, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,6459,0,92, United-States, >50K
33, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
37, Private, Masters, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, Masters, Never-married, Adm-clerical, Wife, White, Male,0,0,30, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7298,0,60, United-States, >50K
54, Local-gov, Doctorate, Divorced, Exec-managerial, Wife, White, Female,0,2367,40, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, >50K
55, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Federal-gov, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,2289,65, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Japan, >50K
23, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1877,50, United-States, <=50K
41, Private, Masters, Never-married, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
61, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
35, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Philippines, <=50K
59, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,48, United-States, <=50K
36, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,52, United-States, <=50K
60, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
21, Private, Some-college, Never-married, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,15024,0,60, United-States, <=50K
58, Local-gov, Masters, Widowed, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Some-college, Never-married, Tech-support, Wife, White, Male,0,0,25, United-States, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
34, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Not-in-family, White, Female,0,0,54, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,4, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,99, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,36, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Separated, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
51, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,48, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
63, Private, 9th, Divorced, Exec-managerial, Unmarried, White, Female,0,0,30, United-States, <=50K
28, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,4086,0,50, United-States, <=50K
44, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Vietnam, >50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
64, Local-gov, 9th, Divorced, Other-service, Unmarried, White, Female,13555,0,35, United-States, <=50K
58, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
34, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,4532,0,40, England, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Assoc-voc, Never-married, Sales, Own-child, White, Female,0,0,21, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,54, United-States, <=50K
41, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, Puerto-Rico, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
44, Private, HS-grad, Divorced, Tech-support, Wife, White, Female,0,0,48, United-States, <=50K
58, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
57, Private, Assoc-acdm, Widowed, Adm-clerical, Not-in-family, White, Male,0,1977,40, United-States, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
66, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,30, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,3325,0,50, United-States, >50K
34, State-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
26, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
26, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3134,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Tech-support, Wife, White, Male,0,0,40, United-States, <=50K
25, Private, Doctorate, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,35, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
37, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,19518,0,25, United-States, <=50K
21, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Widowed, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,60, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,12, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, <=50K
45, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
42, Self-emp-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
38, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1899,40, United-States, >50K
18, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Jamaica, >50K
31, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
33, Private, 10th, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
33, Local-gov, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,54, United-States, <=50K
64, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1977,30, United-States, >50K
30, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Assoc-acdm, Divorced, Transport-moving, Unmarried, Black, Female,0,0,50, United-States, <=50K
27, Private, 11th, Never-married, Sales, Unmarried, White, Male,15024,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, United-States, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
21, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
24, Federal-gov, Bachelors, Widowed, Adm-clerical, Wife, White, Female,2453,0,50, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
58, Local-gov, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 12th, Never-married, Tech-support, Own-child, White, Female,0,0,20, United-States, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Mexico, <=50K
47, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,25, United-States, <=50K
44, Federal-gov, Some-college, Widowed, Protective-serv, Not-in-family, White, Female,0,0,31, United-States, >50K
59, Local-gov, Masters, Divorced, Exec-managerial, Husband, White, Male,7298,0,40, China, >50K
21, Private, 9th, Divorced, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
25, Private, 12th, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
52, Private, 9th, Separated, Tech-support, Not-in-family, White, Female,0,0,35, United-States, <=50K
20, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
