28, Private, Masters, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Hungary, <=50K
23, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Vietnam, <=50K
33, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Poland, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2311,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Never-married, Tech-support, Own-child, Black, Male,0,0,40, United-States, <=50K
38, State-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K
19, Self-emp-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,44, United-States, <=50K
49, Private, Some-college, Married-spouse-absent, Prof-specialty, Not-in-family, Black, Female,0,0,45, United-States, >50K
60, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
23, State-gov, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,25, United-States, <=50K
45, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,24804,0,60, Japan, <=50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,15024,0,50, Mexico, >50K
31, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,70, United-States, <=50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,70, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,60, South, >50K
36, Private, HS-grad, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
24, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
71, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,80, Hungary, <=50K
45, Private, Some-college, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Philippines, <=50K
45, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, Honduras, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
34, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,45, United-States, <=50K
47, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,54, United-States, <=50K
39, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,70, United-States, >50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
31, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,15, Haiti, <=50K
30, State-gov, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, State-gov, Some-college, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,45, Taiwan, <=50K
54, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, Mexico, <=50K
43, Private, Bachelors, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Divorced, Other-service, Wife, White, Female,0,0,20, Ireland, <=50K
42, Local-gov, Masters, Separated, Prof-specialty, Unmarried, White, Female,0,0,27, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,49, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,3879,0,40, United-States, <=50K
73, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, White, Male,4386,0,40, United-States, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,15024,0,40, South, >50K
49, Local-gov, Some-college, Widowed, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,1529,20, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
36, Federal-gov, 9th, Never-married, Exec-managerial, Own-child, White, Female,0,0,54, United-States, <=50K
32, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
61, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Poland, >50K
50, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Puerto-Rico, >50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, Black, Male,0,0,45, United-States, >50K
44, Local-gov, Some-college, Divorced, Adm-clerical, Husband, White, Female,0,1489,40, Nicaragua, <=50K
28, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,40, El-Salvador, <=50K
49, Private, Bachelors, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,54, Japan, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Guatemala, <=50K
19, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, Nicaragua, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,40, United-States, >50K
61, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,3, United-States, <=50K
27, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Columbia, <=50K
71, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, >50K
45, Self-emp-inc, Masters, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
36, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
22, Private, 10th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,30, Puerto-Rico, <=50K
50, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
60, Self-emp-inc, Doctorate, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, <=50K
39, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
40, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
23, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,25, United-States, <=50K
39, Self-emp-not-inc, 11th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, >50K
51, Federal-gov, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
18, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
56, Private, Masters, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, United-States, >50K
28, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,50, United-States, <=50K
47, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Honduras, >50K
26, Private, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, Mexico, <=50K
48, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,40, Taiwan, >50K
28, Local-gov, Bachelors, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
18, Private, 12th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,5, Portugal, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,49, Vietnam, >50K
39, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Jamaica, >50K
38, Private, 12th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
19, State-gov, 11th, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,15, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Male,0,0,50, Canada, <=50K
44, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,35, United-States, >50K
33, State-gov, Masters, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Dominican-Republic, >50K
66, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,29, United-States, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,30, United-States, <=50K
37, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,50, Canada, >50K
45, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, Peru, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,35, United-States, >50K
23, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, >50K
18, Private, 11th, Never-married, Tech-support, Own-child, Black, Female,0,0,20, United-States, <=50K
64, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Laos, <=50K
43, Private, Masters, Divorced, Other-service, Not-in-family, Black, Female,0,0,20, Honduras, <=50K
29, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, Italy, <=50K
31, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
88, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, Cuba, <=50K
45, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,98, United-States, >50K
49, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hungary, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7298,0,50, United-States, >50K
38, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, Honduras, <=50K
35, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
65, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,30, Ireland, <=50K
36, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,11610,0,45, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Ecuador, >50K
36, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,65, United-States, <=50K
31, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
70, Local-gov, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,35, Trinadad&Tobago, <=50K
60, Private, 9th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,25, United-States, <=50K
59, Local-gov, HS-grad, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
41, Private, 11th, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Mexico, <=50K
59, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Wife, White, Female,0,0,45, United-States, >50K
17, Private, 11th, Never-married, Farming-fishing, Own-child, White, Male,0,0,30, United-States, <=50K
39, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, Hungary, <=50K
47, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, Other, Female,0,1671,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Yugoslavia, <=50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Male,0,0,35, England, <=50K
53, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,75, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Columbia, >50K
53, Self-emp-not-inc, Some-college, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,99, Mexico, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4653,0,25, United-States, <=50K
42, Local-gov, 7th-8th, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, Trinadad&Tobago, <=50K
42, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, China, <=50K
