36, Private, HS-grad, Divorced, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,43, United-States, >50K
35, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,48, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-voc, Divorced, Transport-moving, Not-in-family, White, Male,0,0,54, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,48, United-States, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
44, State-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,54, United-States, <=50K
34, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,4584,0,40, United-States, >50K
35, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
63, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
42, Private, 5th-6th, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,45, United-States, >50K
42, Private, Masters, Never-married, Prof-specialty, Wife, White, Female,0,0,50, United-States, >50K
47, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
45, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,2915,0,35, Portugal, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,7, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
53, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
72, Private, Some-college, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,20, United-States, <=50K
39, Private, Prof-school, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,48, United-States, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,84, United-States, <=50K
27, Federal-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,35, United-States, <=50K
40, Local-gov, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, United-States, >50K
27, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
53, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
53, State-gov, HS-grad, Divorced, Priv-house-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
74, Private, Doctorate, Divorced, Transport-moving, Unmarried, White, Male,75182,0,60, United-States, <=50K
41, Without-pay, Doctorate, Never-married, Adm-clerical, Not-in-family, White, Male,99999,0,60, United-States, >50K
35, Private, 10th, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,30, United-States, <=50K
34, Private, Assoc-voc, Never-married, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
60, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,32, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,4279,0,50, United-States, >50K
43, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States, <=50K
31, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
31, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,44, United-States, <=50K
58, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,53, United-States, <=50K
26, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
55, Local-gov, 5th-6th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,30, United-States, <=50K
47, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
37, Private, Some-college, Never-married, Protective-serv, Unmarried, Black, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,24, United-States, <=50K
42, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, United-States, >50K
24, Local-gov, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,30, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
60, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Puerto-Rico, >50K
50, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
53, Federal-gov, 12th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
49, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,4707,0,40, United-States, >50K
31, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Japan, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, 12th, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private, 12th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,54, United-States, <=50K
25, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,2491,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,35, United-States, <=50K
50, Federal-gov, HS-grad, Separated, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
42, Federal-gov, Masters, Married-civ-spouse, Sales, Own-child, White, Male,0,0,50, United-States, >50K
61, Private, HS-grad, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Male,0,0,30, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
39, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,25, United-States, <=50K
31, State-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
48, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Mexico, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,54, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K
43, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
49, Private, Some-college, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
50, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5013,0,45, Germany, >50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, <=50K
61, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, 1st-4th, Divorced, Adm-clerical, Unmarried, White, Female,0,1572,40, United-States, <=50K
42, Private, HS-grad, Separated, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
39, Private, Bachelors, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
70, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, State-gov, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
25, Private, Prof-school, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,5, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
37, Private, Doctorate, Never-married, Protective-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,45, Italy, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,5178,0,40, United-States, <=50K
56, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Germany, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
42, Federal-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
48, Local-gov, Masters, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,15, United-States, >50K
58, Local-gov, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,74, United-States, <=50K
61, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1619,45, United-States, >50K
19, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, Honduras, <=50K
26, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,38, United-States, <=50K
25, Private, HS-grad, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,45, United-States, <=50K
27, Private, Assoc-voc, Divorced, Priv-house-serv, Not-in-family, Black, Male,0,1977,40, United-States, <=50K
47, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,25, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
54, Self-emp-inc, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,1977,40, Vietnam, >50K
33, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, 9th, Divorced, Tech-support, Wife, White, Male,0,0,37, United-States, <=50K
23, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
23, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, 12th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,32, Mexico, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,38, United-States, <=50K
40, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Thailand, <=50K
