26, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,8895,0,50, Dominican-Republic, >50K
29, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, Canada, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Peru, <=50K
24, Local-gov, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,40, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, Thailand, <=50K
61, Self-emp-inc, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Poland, <=50K
38, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Jamaica, <=50K
21, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, Other, Female,0,0,5, Taiwan, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,38, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,45, Taiwan, <=50K
28, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,38, India, >50K
54, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
41, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Poland, >50K
32, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Puerto-Rico, >50K
31, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Male,0,0,50, Yugoslavia, <=50K
31, State-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, France, <=50K
36, Federal-gov, Bachelors, Separated, Prof-specialty, Husband, White, Male,0,0,40, France, <=50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Scotland, <=50K
55, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,40, Scotland, >50K
42, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, Hong, >50K
32, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Yugoslavia, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, France, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Hungary, >50K
46, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,42, Guatemala, <=50K
55, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,4142,0,40, Thailand, >50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,7687,0,40, Peru, >50K
19, State-gov, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Honduras, <=50K
53, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
35, State-gov, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,40, Canada, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,54, Yugoslavia, <=50K
33, State-gov, 9th, Separated, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,35, Puerto-Rico, <=50K
39, Private, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
51, Private, 9th, Separated, Craft-repair, Husband, Black, Male,0,0,54, Haiti, >50K
28, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
39, Private, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,40, Poland, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
23, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Philippines, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, Hungary, <=50K
24, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Mexico, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
50, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Canada, >50K
23, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,20, Philippines, <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,60, England, <=50K
60, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
66, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,30, Italy, >50K
54, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7687,0,40, Puerto-Rico, >50K
43, Private, Masters, Divorced, Sales, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
47, Private, Some-college, Separated, Sales, Wife, Asian-Pac-Islander, Female,0,0,70, United-States, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,42, Peru, <=50K
67, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
31, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,47, Philippines, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,43, United-States, >50K
44, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Peru, <=50K
34, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Greece, <=50K
48, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,35, Vietnam, <=50K
55, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Ireland, >50K
33, Local-gov, Some-college, Divorced, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
34, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,35, Jamaica, <=50K
42, Private, Bachelors, Divorced, Prof-specialty, Wife, Other, Female,12582,0,50, Yugoslavia, >50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,25, Guatemala, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,20, Mexico, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,1977,50, Guatemala, >50K
46, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,37, El-Salvador, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Greece, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Cuba, >50K
38, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Male,0,0,50, Guatemala, <=50K
21, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Thailand, <=50K
36, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,48, Trinadad&Tobago, >50K
43, Local-gov, Some-college, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,12, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
51, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,4106,0,50, England, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,15, Nicaragua, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Mexico, <=50K
29, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0,0,35, Vietnam, >50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
41, Self-emp-not-inc, Some-college, Separated, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
22, State-gov, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, South, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, Thailand, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
44, Federal-gov, Masters, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, China, <=50K
65, Self-emp-not-inc, Masters, Widowed, Other-service, Not-in-family, Other, Male,0,0,40, Portugal, <=50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,80, Italy, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Poland, <=50K
49, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Scotland, >50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,48, United-States, <=50K
18, State-gov, Some-college, Married-civ-spouse, Tech-support, Own-child, Other, Female,0,0,20, South, <=50K
55, Private, Some-college, Divorced, Other-service, Unmarried, Other, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7687,0,45, Taiwan, >50K
37, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,7307,0,50, Portugal, >50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, Hungary, <=50K
50, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,10, United-States, >50K
25, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Mexico, <=50K
56, Self-emp-not-inc, HS-grad, Married-spouse-absent, Sales, Unmarried, White, Female,0,0,38, Honduras, <=50K
48, Self-emp-not-inc, Prof-school, Divorced, Prof-specialty, Not-in-family, Other, Male,99999,0,50, Cambodia, >50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,45, South, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Vietnam, <=50K
62, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,60, Iran, <=50K
38, Private, HS-grad, Separated, Farming-fishing, Unmarried, Asian-Pac-Islander, Female,0,0,24, Outlying-US(Guam-USVI-etc), <=50K
33, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,4739,0,40, United-States, <=50K
24, Private, 11th, Never-married, Sales, Own-child, Other, Male,0,0,31, Mexico, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,57, South, <=50K
28, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Portugal, <=50K
55, Private, 9th, Divorced, Prof-specialty, Not-in-family, Other, Male,0,0,50, United-States, <=50K
25, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Other, Female,0,0,35, Vietnam, <=50K
54, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Poland, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Hong, <=50K
34, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,2148,0,30, Italy, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
35, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,30, England, <=50K
35, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
31, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, Mexico, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
44, Self-emp-not-inc, Masters, Separated, Prof-specialty, Not-in-family, White, Male,0,0,25, Ireland, <=50K
75, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,30, Canada, <=50K
58, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
59, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1740,50, Ireland, <=50K
75, Self-emp-not-inc, Bachelors, Separated, Adm-clerical, Not-in-family, Other, Male,0,0,20, Puerto-Rico, <=50K
27, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, El-Salvador, <=50K
37, Private, Masters, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
46, Private, Prof-school, Separated, Exec-managerial, Husband, Black, Female,0,1740,45, Hong, >50K
55, Local-gov, 5th-6th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Iran, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
47, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,1604,40, Honduras, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,25, Iran, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,35, Ecuador, <=50K
39, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
58, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,48, Canada, >50K
51, Self-emp-inc, Bachelors, Separated, Exec-managerial, Husband, White, Male,0,0,40, France, >50K
30, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Japan, <=50K
46, Self-emp-inc, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,54, Trinadad&Tobago, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, India, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,51, Canada, >50K
43, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,15024,0,35, Portugal, >50K
38, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, El-Salvador, <=50K
35, Private, 12th, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,50, Peru, >50K
31, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, China, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,38, Germany, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,8, South, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,60, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Iran, >50K
27, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,35, Puerto-Rico, <=50K
63, Private, HS-grad, Widowed, Prof-specialty, Own-child, Other, Male,0,0,20, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
48, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Ireland, <=50K
33, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,36, Ireland, >50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Female,2174,0,70, Japan, <=50K
29, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Male,0,0,38, Puerto-Rico, <=50K
50, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, China, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,15024,0,45, Ireland, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,1887,40, Guatemala, >50K
27, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, Scotland, <=50K
25, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,48, Puerto-Rico, <=50K
44, Private, Bachelors, Divorced, Sales, Not-in-family, Other, Female,0,0,60, El-Salvador, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Other, Female,0,0,40, Scotland, >50K
