26, Private, Bachelors, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,7687,0,50, Dominican-Republic, >50K
24, Federal-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
58, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, India, <=50K
55, Private, Masters, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, Germany, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,7687,0,40, Yugoslavia, >50K
43, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1902,40, Taiwan, >50K
44, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Honduras, <=50K
39, Self-emp-not-inc, Assoc-voc, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,60, Germany, <=50K
64, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, >50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,50, Ireland, <=50K
35, Private, Some-college, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,54, England, <=50K
30, Private, HS-grad, Separated, Adm-clerical, Own-child, White, Female,0,0,40, Columbia, <=50K
47, Private, 12th, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Thailand, <=50K
68, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Philippines, <=50K
41, Private, Some-college, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Female,0,0,35, Jamaica, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,1754,45, Puerto-Rico, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,1590,40, Poland, <=50K
44, Self-emp-not-inc, HS-grad, Married-spouse-absent, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
25, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Ireland, >50K
49, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,44, Germany, <=50K
34, Private, HS-grad, Separated, Craft-repair, Unmarried, White, Female,0,1764,30, Italy, <=50K
22, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,0,0,35, Germany, <=50K
34, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, India, >50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,1740,30, Thailand, <=50K
56, Private, Assoc-voc, Married-spouse-absent, Prof-specialty, Not-in-family, Black, Female,0,0,18, Haiti, <=50K
25, Private, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, India, >50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Female,0,0,20, Yugoslavia, <=50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, China, <=50K
19, Private, Some-college, Never-married, Farming-fishing, Own-child, Other, Male,0,0,27, Portugal, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Germany, <=50K
20, Private, 10th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,35, Puerto-Rico, <=50K
42, Private, Masters, Married-spouse-absent, Adm-clerical, Wife, Black, Male,0,0,30, Taiwan, <=50K
44, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Japan, <=50K
31, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,30, Dominican-Republic, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,5145,0,50, Haiti, >50K
25, Private, 11th, Never-married, Sales, Own-child, White, Female,0,1600,35, Cambodia, <=50K
62, Self-emp-not-inc, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
33, State-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Italy, <=50K
68, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,48, Cambodia, >50K
43, Local-gov, 5th-6th, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Japan, >50K
62, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
54, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,60, Germany, >50K
40, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,27, India, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,40, Ecuador, >50K
51, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Germany, <=50K
51, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,50, Guatemala, <=50K
33, Local-gov, HS-grad, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
38, Federal-gov, HS-grad, Divorced, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,0,0,70, Cambodia, <=50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Hungary, <=50K
38, Self-emp-not-inc, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, Black, Female,0,0,50, Yugoslavia, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, >50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7687,0,45, Peru, >50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,1887,40, Japan, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Mexico, <=50K
46, Private, Some-college, Separated, Other-service, Wife, White, Male,0,0,25, Cuba, <=50K
44, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, Greece, >50K
27, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,20, Laos, <=50K
53, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,30, Vietnam, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,40, Mexico, <=50K
22, Private, HS-grad, Married-civ-spouse, Protective-serv, Own-child, White, Female,2175,0,40, Vietnam, <=50K
22, Private, Some-college, Never-married, Farming-fishing, Other-relative, White, Female,0,0,40, Japan, >50K
19, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,40, Peru, <=50K
53, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7298,0,52, Outlying-US(Guam-USVI-etc), >50K
56, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
40, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, Italy, >50K
38, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,20, Peru, >50K
18, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,20, Thailand, <=50K
36, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, Columbia, <=50K
35, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, >50K
36, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
49, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
39, Private, Assoc-acdm, Never-married, Sales, Husband, Black, Male,0,0,40, Peru, <=50K
34, Private, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, Columbia, <=50K
26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,80, United-States, <=50K
25, Private, 11th, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, <=50K
44, State-gov, Bachelors, Married-spouse-absent, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, >50K
43, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, France, <=50K
33, Federal-gov, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Greece, <=50K
57, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Puerto-Rico, <=50K
24, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
39, Self-emp-not-inc, Doctorate, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,99, El-Salvador, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Taiwan, >50K
66, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Male,0,0,35, Guatemala, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Japan, >50K
32, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, Ecuador, >50K
45, State-gov, Some-college, Separated, Prof-specialty, Not-in-family, Other, Female,0,0,30, Hong, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, Scotland, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
34, Local-gov, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, >50K
46, Private, 7th-8th, Separated, Adm-clerical, Own-child, Black, Female,0,0,25, Puerto-Rico, <=50K
20, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, France, <=50K
34, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,75, Haiti, <=50K
42, Local-gov, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,2174,0,18, England, >50K
25, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
39, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,6030,0,40, Portugal, <=50K
37, Private, Some-college, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, Thailand, <=50K
50, Local-gov, HS-grad, Married-spouse-absent, Sales, Husband, White, Female,3338,0,40, Haiti, <=50K
36, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Columbia, >50K
38, Self-emp-not-inc, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,54, Laos, <=50K
75, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,17, Ecuador, >50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Haiti, >50K
19, Private, Some-college, Never-married, Tech-support, Own-child, Black, Male,0,0,35, Honduras, <=50K
41, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1977,70, Thailand, >50K
45, Private, Some-college, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,54, India, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Black, Female,0,0,40, Guatemala, <=50K
32, Private, Masters, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,99, Poland, <=50K
66, Federal-gov, Assoc-voc, Widowed, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,1, United-States, <=50K
35, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
47, Private, 5th-6th, Married-civ-spouse, Priv-house-serv, Husband, Black, Male,0,0,40, Ecuador, <=50K
59, Local-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Scotland, <=50K
31, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,65, United-States, >50K
32, Private, HS-grad, Never-married, Other-service, Wife, Asian-Pac-Islander, Female,0,0,14, El-Salvador, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,12,0,15, El-Salvador, <=50K
35, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
23, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,35, Mexico, <=50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
25, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,60, Peru, <=50K
31, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,4904,0,50, India, <=50K
62, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Honduras, <=50K
26, Self-emp-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
32, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Vietnam, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,50, Columbia, <=50K
38, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,4734,0,45, Nicaragua, >50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, India, >50K
49, Private, Bachelors, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,65, United-States, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, Scotland, <=50K
51, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,50, China, <=50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,35, Haiti, <=50K
30, Private, Some-college, Divorced, Transport-moving, Wife, White, Male,0,2119,40, Italy, <=50K
59, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,50, Honduras, <=50K
41, Private, Some-college, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, Germany, <=50K
67, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,38, Italy, <=50K
27, Private, HS-grad, Separated, Handlers-cleaners, Husband, Other, Male,0,0,54, Thailand, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Guatemala, >50K
39, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Columbia, <=50K
32, Private, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
42, Private, HS-grad, Never-married, Other-service, Unmarried, Other, Female,0,0,25, Poland, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Poland, <=50K
39, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
47, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,63, Taiwan, >50K
20, Private, 9th, Never-married, Transport-moving, Not-in-family, Other, Female,0,0,55, Cambodia, <=50K
59, Local-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Canada, >50K
28, State-gov, Assoc-acdm, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,54, Portugal, <=50K
20, Self-emp-inc, 12th, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,15, China, <=50K
43, Private, Some-college, Married-spouse-absent, Prof-specialty, Own-child, Black, Male,0,0,35, Iran, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,1270,0,20, Germany, >50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Taiwan, >50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Cuba, >50K
47, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,2280,40, Laos, >50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ecuador, >50K
18, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,15, Italy, <=50K
36, Private, Doctorate, Never-married, Transport-moving, Wife, Amer-Indian-Eskimo, Male,0,0,60, Nicaragua, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Honduras, <=50K
26, Local-gov, HS-grad, Divorced, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
40, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, Taiwan, >50K
47, Private, Some-college, Divorced, Adm-clerical, Wife, White, Female,0,0,40, India, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Other, Male,6345,0,40, Greece, >50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,1977,40, Laos, >50K
36, Local-gov, Bachelors, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Nicaragua, <=50K
