19, Private, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, Ecuador, <=50K
34, Private, Doctorate, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, El-Salvador, >50K
28, Private, HS-grad, Never-married, Protective-serv, Husband, Black, Male,7687,0,73, China, >50K
23, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,4484,0,40, United-States, <=50K
71, Self-emp-inc, HS-grad, Widowed, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,78, Italy, <=50K
37, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,40, Iran, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
33, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Italy, <=50K
39, Self-emp-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,2515,45, United-States, >50K
65, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
59, Self-emp-inc, 5th-6th, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Own-child, Black, Male,0,0,25, Greece, <=50K
18, Private, Some-college, Never-married, Protective-serv, Own-child, Black, Male,0,0,10, United-States, <=50K
38, Private, Assoc-acdm, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,20, Germany, <=50K
52, Private, Some-college, Separated, Prof-specialty, Own-child, Black, Male,0,0,40, Japan, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,40, United-States, <=50K
42, Private, Doctorate, Married-civ-spouse, Sales, Husband, Other, Male,7334,0,50, Ireland, >50K
70, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,35, Jamaica, >50K
32, Private, Masters, Divorced, Craft-repair, Own-child, White, Male,0,0,40, Mexico, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, France, <=50K
37, Private, 11th, Married-spouse-absent, Machine-op-inspct, Unmarried, White, Female,0,0,30, El-Salvador, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,35, United-States, <=50K
25, Private, Some-college, Never-married, Craft-repair, Other-relative, Black, Female,3103,0,45, Outlying-US(Guam-USVI-etc), <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,13, South, <=50K
56, Private, Some-college, Separated, Prof-specialty, Not-in-family, Other, Male,0,0,35, Guatemala, <=50K
54, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
50, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,1902,50, Philippines, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,1850,35, El-Salvador, <=50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, Yugoslavia, <=50K
39, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,45, Haiti, >50K
33, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,78, Puerto-Rico, <=50K
45, Private, Some-college, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,55, Laos, <=50K
61, Self-emp-inc, Masters, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,50, China, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, Thailand, <=50K
49, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,3411,0,50, Peru, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Taiwan, >50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,25, Honduras, >50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,60, Scotland, >50K
26, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,17, United-States, <=50K
38, Private, Prof-school, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, Greece, >50K
75, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,30, Guatemala, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
26, Private, Prof-school, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, Cambodia, <=50K
18, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,30, Italy, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Taiwan, <=50K
25, Private, Some-college, Separated, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
30, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,6686,0,40, United-States, >50K
61, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
38, Federal-gov, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Yugoslavia, >50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Portugal, >50K
19, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,25, Japan, <=50K
35, Local-gov, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Female,0,0,50, South, <=50K
40, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, Thailand, <=50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
62, Local-gov, Bachelors, Widowed, Prof-specialty, Wife, Other, Male,7687,0,37, Laos, >50K
29, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Scotland, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,35, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hong, >50K
30, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,35, Haiti, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,38, France, <=50K
55, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,20, Puerto-Rico, >50K
36, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Puerto-Rico, <=50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,54, Thailand, >50K
39, State-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, India, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7428,0,50, El-Salvador, >50K
42, State-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
39, Private, 11th, Separated, Craft-repair, Not-in-family, Black, Male,0,0,40, Poland, <=50K
50, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,1902,45, Canada, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, Puerto-Rico, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, India, >50K
34, Local-gov, Bachelors, Married-spouse-absent, Protective-serv, Not-in-family, Other, Female,0,1664,40, Honduras, >50K
22, Private, HS-grad, Never-married, Farming-fishing, Own-child, Other, Male,0,0,40, Vietnam, <=50K
20, Self-emp-inc, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,27, Iran, <=50K
55, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,0,0,25, Italy, <=50K
41, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,40, Canada, <=50K
25, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, Italy, >50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,18, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, Japan, <=50K
31, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
33, Private, Some-college, Never-married, Tech-support, Unmarried, White, Male,0,0,40, Laos, <=50K
28, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,35, Taiwan, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Laos, <=50K
39, Private, HS-grad, Married-spouse-absent, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, Ecuador, >50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1589,54, Italy, <=50K
37, Self-emp-not-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Yugoslavia, <=50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, China, <=50K
41, Private, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,10, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hungary, >50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Separated, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Philippines, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,80, Outlying-US(Guam-USVI-etc), >50K
27, Private, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,1662,40, Honduras, <=50K
41, Private, HS-grad, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
29, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,35, Germany, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Cambodia, <=50K
34, Self-emp-inc, Some-college, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,60, United-States, <=50K
25, Private, Some-college, Separated, Exec-managerial, Other-relative, White, Female,0,0,30, Ecuador, <=50K
41, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Dominican-Republic, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Greece, <=50K
36, Private, Masters, Married-civ-spouse, Sales, Wife, Black, Male,0,0,45, China, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,30, Vietnam, <=50K
23, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Nicaragua, <=50K
47, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Greece, <=50K
37, Private, Bachelors, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,32, Vietnam, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
28, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, South, <=50K
32, Private, Bachelors, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, Taiwan, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, United-States, <=50K
47, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Honduras, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,15024,0,47, Canada, >50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
32, Private, Some-college, Never-married, Sales, Unmarried, Other, Female,0,0,40, France, >50K
20, Private, Some-college, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,30, United-States, <=50K
56, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, Vietnam, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Cambodia, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,28, Italy, <=50K
46, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
27, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
24, Private, Some-college, Separated, Other-service, Own-child, Other, Male,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,20, Haiti, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, Greece, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, Poland, >50K
50, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, >50K
27, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
56, Local-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
19, Private, Bachelors, Married-spouse-absent, Machine-op-inspct, Own-child, Other, Male,0,0,27, El-Salvador, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Cambodia, <=50K
52, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,35, Jamaica, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
34, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, >50K
68, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,56110,0,25, United-States, >50K
53, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Scotland, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,70, Poland, <=50K
18, Local-gov, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, Taiwan, <=50K
56, Local-gov, 7th-8th, Widowed, Other-service, Unmarried, Black, Male,0,0,35, Jamaica, <=50K
49, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Philippines, <=50K
32, Private, HS-grad, Separated, Machine-op-inspct, Own-child, White, Male,0,0,40, China, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Iran, <=50K
21, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Female,0,0,20, Yugoslavia, <=50K
29, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Trinadad&Tobago, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Ecuador, <=50K
66, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Black, Male,0,0,30, Dominican-Republic, <=50K
21, Private, 5th-6th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Jamaica, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,60, Puerto-Rico, >50K
22, Self-emp-not-inc, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,10, United-States, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,50, Puerto-Rico, >50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7687,0,60, France, <=50K
50, Local-gov, Bachelors, Separated, Prof-specialty, Not-in-family, Black, Female,0,0,60, United-States, >50K
42, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, Scotland, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, >50K
24, Local-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,15, United-States, <=50K
