25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,10344,0,50, Ecuador, >50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,15024,0,50, Canada, >50K
51, State-gov, Assoc-voc, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hong, >50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,4963,0,45, Cuba, <=50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
30, Private, 9th, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
22, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, Mexico, <=50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,20, Ireland, <=50K
49, Private, Masters, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,3366,0,40, Ireland, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Honduras, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Hong, >50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,43, Germany, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,6032,0,40, Portugal, >50K
26, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Male,0,0,23, United-States, <=50K
28, Local-gov, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,15024,0,50, England, <=50K
44, Private, 12th, Separated, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,35, Thailand, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Cambodia, >50K
31, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,48, Honduras, <=50K
26, Private, 11th, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
49, Self-emp-not-inc, 10th, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, >50K
36, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Other-relative, Other, Male,0,0,8, Dominican-Republic, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,10, Laos, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Peru, <=50K
51, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
41, Private, 11th, Married-civ-spouse, Sales, Husband, White, Female,0,0,25, Laos, <=50K
51, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,6, Cambodia, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,12, United-States, <=50K
60, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,52, Haiti, >50K
44, Private, Bachelors, Divorced, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, China, <=50K
37, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Ecuador, >50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,45, Philippines, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,48, Poland, <=50K
54, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
50, Private, 7th-8th, Divorced, Sales, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
29, Self-emp-not-inc, 12th, Never-married, Sales, Not-in-family, Other, Female,0,0,65, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, El-Salvador, <=50K
47, Private, HS-grad, Divorced, Prof-specialty, Husband, Other, Male,0,0,43, Nicaragua, <=50K
45, Private, Bachelors, Separated, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,54, Mexico, <=50K
49, Private, Bachelors, Married-spouse-absent, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, >50K
65, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,99999,0,40, United-States, >50K
49, Private, Some-college, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
35, Private, Assoc-voc, Never-married, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, India, <=50K
38, Self-emp-not-inc, Doctorate, Divorced, Handlers-cleaners, Husband, Black, Male,0,0,60, Portugal, <=50K
57, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,4177,0,40, Thailand, <=50K
35, Private, 10th, Divorced, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,25, China, <=50K
44, Private, Assoc-acdm, Widowed, Prof-specialty, Wife, Black, Female,0,0,40, Nicaragua, <=50K
40, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,54, United-States, >50K
33, Private, Assoc-voc, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,50, Nicaragua, <=50K
46, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,7687,0,50, Italy, >50K
57, Local-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,38, Philippines, <=50K
47, Private, HS-grad, Divorced, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, England, >50K
62, Self-emp-not-inc, HS-grad, Widowed, Other-service, Husband, Other, Female,0,0,40, Ireland, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
21, Private, 11th, Never-married, Other-service, Not-in-family, Other, Female,0,0,10, Greece, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,65, Puerto-Rico, <=50K
38, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,35, Haiti, <=50K
53, Private, 7th-8th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, Scotland, <=50K
32, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, Iran, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
31, Private, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, White, Female,0,0,45, Poland, >50K
44, Private, HS-grad, Widowed, Prof-specialty, Husband, White, Male,0,0,40, Laos, >50K
31, Federal-gov, 10th, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,1977,50, China, >50K
53, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,50, United-States, <=50K
31, Private, Assoc-acdm, Never-married, Sales, Husband, White, Female,0,0,45, Taiwan, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,44, India, <=50K
34, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,88, United-States, <=50K
30, Private, Prof-school, Never-married, Other-service, Husband, White, Male,0,0,50, Puerto-Rico, <=50K
23, Local-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Honduras, <=50K
49, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Mexico, <=50K
31, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,35, Ireland, <=50K
50, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, Dominican-Republic, >50K
51, Local-gov, HS-grad, Divorced, Transport-moving, Husband, White, Male,0,0,40, Philippines, <=50K
66, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,54, Canada, <=50K
55, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Cambodia, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, South, <=50K
55, Federal-gov, Assoc-voc, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,35, Hungary, <=50K
50, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,1912,54, Yugoslavia, >50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Vietnam, <=50K
72, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Female,15024,0,40, Nicaragua, >50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, >50K
54, Private, Bachelors, Separated, Transport-moving, Husband, Asian-Pac-Islander, Female,7298,0,50, United-States, >50K
18, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Separated, Craft-repair, Unmarried, Black, Female,0,0,40, Columbia, <=50K
52, Private, Some-college, Widowed, Sales, Husband, Other, Female,0,0,40, Greece, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,71, Honduras, >50K
31, Private, 11th, Never-married, Sales, Unmarried, Other, Male,0,0,40, India, <=50K
53, State-gov, Bachelors, Widowed, Handlers-cleaners, Husband, White, Female,0,0,15, Portugal, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Cambodia, <=50K
33, State-gov, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Hong, <=50K
60, Federal-gov, Some-college, Married-spouse-absent, Adm-clerical, Husband, Black, Male,0,0,20, Columbia, <=50K
70, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Black, Male,0,0,20, Columbia, <=50K
24, Private, Bachelors, Separated, Transport-moving, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
21, Private, 9th, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,60, Nicaragua, >50K
36, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, England, <=50K
64, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1975,40, Portugal, >50K
20, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,0,1719,25, Ecuador, <=50K
36, Private, 9th, Married-civ-spouse, Craft-repair, Unmarried, Black, Male,0,0,40, Cambodia, <=50K
38, Private, Some-college, Divorced, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, >50K
17, Private, 12th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Japan, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,48, Mexico, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,7687,0,32, Japan, <=50K
26, Federal-gov, Bachelors, Divorced, Sales, Husband, Other, Female,0,0,25, United-States, <=50K
26, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
68, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,25, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Hungary, <=50K
53, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,88, Portugal, >50K
21, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,30, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,14, Philippines, <=50K
59, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,40, England, <=50K
29, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,40, England, <=50K
50, Private, 10th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,35, Italy, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Laos, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,37, Italy, <=50K
46, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,60, Cuba, >50K
39, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Jamaica, <=50K
23, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,25, Ecuador, <=50K
53, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Philippines, <=50K
30, Private, Some-college, Separated, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,15, Taiwan, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,40, Haiti, <=50K
53, State-gov, Bachelors, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,15, United-States, <=50K
34, Private, Bachelors, Divorced, Craft-repair, Husband, White, Female,0,0,40, China, >50K
74, Private, HS-grad, Widowed, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,10, Columbia, <=50K
55, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,38, United-States, <=50K
26, State-gov, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,35, United-States, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
66, Self-emp-not-inc, Masters, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,40, England, >50K
35, Private, Some-college, Married-spouse-absent, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
23, Private, 11th, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,40, South, <=50K
23, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, India, <=50K
74, Local-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,20, Trinadad&Tobago, >50K
54, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,4410,0,40, England, <=50K
53, Local-gov, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,30, Canada, <=50K
44, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,12, Mexico, <=50K
46, State-gov, 11th, Divorced, Prof-specialty, Husband, Other, Male,99999,0,70, Jamaica, >50K
74, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,25, Japan, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,67, United-States, <=50K
70, Private, Masters, Widowed, Machine-op-inspct, Husband, Black, Female,0,0,40, Peru, >50K
50, Private, Assoc-voc, Divorced, Prof-specialty, Wife, Black, Male,0,0,40, Canada, >50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,45, China, >50K
44, Local-gov, 7th-8th, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,99, Greece, >50K
61, State-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
45, Private, 7th-8th, Divorced, Tech-support, Husband, Black, Male,0,0,50, Portugal, >50K
43, Self-emp-inc, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,25, Germany, <=50K
27, Private, Some-college, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, South, <=50K
32, Private, Some-college, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, Hong, >50K
63, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Puerto-Rico, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Canada, <=50K
34, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,15024,0,50, United-States, <=50K
36, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, Peru, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, South, >50K
28, State-gov, HS-grad, Never-married, Sales, Husband, White, Female,0,0,50, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, >50K
