48, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
32, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Separated, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Hong, <=50K
30, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,20, Haiti, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Scotland, <=50K
33, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, Italy, <=50K
40, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Cuba, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,30, Mexico, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,5144,0,45, Trinadad&Tobago, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States, >50K
41, Self-emp-not-inc, Prof-school, Divorced, Protective-serv, Not-in-family, White, Female,0,0,65, South, <=50K
37, Local-gov, Some-college, Divorced, Other-service, Not-in-family, Other, Female,0,0,30, United-States, <=50K
67, Private, Bachelors, Widowed, Prof-specialty, Husband, White, Male,0,0,54, Portugal, >50K
40, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,54, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,45, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
55, Private, 7th-8th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
55, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,28, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,20, South, <=50K
23, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,3302,0,40, India, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,72, Columbia, <=50K
42, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Columbia, <=50K
70, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20, United-States, <=50K
41, Private, Bachelors, Never-married, Priv-house-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,18, United-States, <=50K
28, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,20, Mexico, <=50K
58, Local-gov, Doctorate, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,54, Taiwan, >50K
53, Federal-gov, Bachelors, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, Philippines, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,7687,0,40, United-States, >50K
40, Private, 7th-8th, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,25, United-States, <=50K
44, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, England, <=50K
61, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,35, United-States, >50K
28, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
22, Private, Assoc-voc, Separated, Adm-clerical, Own-child, Black, Female,0,0,35, United-States, <=50K
43, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
33, Private, Some-college, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,2103,87, Laos, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Nicaragua, <=50K
51, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,35, Nicaragua, <=50K
21, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Female,0,0,75, Germany, <=50K
39, Private, Some-college, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
31, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
21, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,35, Guatemala, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Taiwan, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
25, Private, Masters, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Scotland, <=50K
47, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, Japan, <=50K
38, Local-gov, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, Cambodia, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Haiti, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
25, Local-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Hong, <=50K
47, Private, 7th-8th, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
60, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,38, Nicaragua, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
24, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, Puerto-Rico, >50K
44, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4924,0,45, Canada, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
20, Private, Some-college, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, <=50K
19, Private, Some-college, Never-married, Transport-moving, Own-child, Black, Female,0,0,10, Vietnam, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
31, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,60, Haiti, >50K
63, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,10532,0,40, Cuba, <=50K
22, Local-gov, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,10, Hungary, <=50K
52, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,8034,0,50, Outlying-US(Guam-USVI-etc), >50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
32, Private, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,54, Thailand, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,40, United-States, <=50K
48, Local-gov, Some-college, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, Honduras, <=50K
44, Self-emp-not-inc, Bachelors, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, White, Male,7687,0,50, United-States, >50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, United-States, >50K
21, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, >50K
34, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
30, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,15, Hungary, <=50K
33, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,45, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, Japan, >50K
29, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,35, United-States, <=50K
65, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, >50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,15024,0,50, England, >50K
27, Private, Prof-school, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
50, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Columbia, >50K
53, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
35, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, Italy, <=50K
24, Private, Prof-school, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
48, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,0,0,85, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
22, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, South, <=50K
32, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, White, Female,3488,0,45, Hungary, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,4064,0,40, United-States, <=50K
27, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Germany, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
49, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,45, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Federal-gov, Bachelors, Separated, Craft-repair, Unmarried, Black, Male,0,0,36, Canada, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1949,45, United-States, >50K
27, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Germany, <=50K
36, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Male,7298,0,40, Puerto-Rico, <=50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, El-Salvador, >50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Male,0,0,17, Italy, <=50K
56, Private, 7th-8th, Divorced, Sales, Unmarried, White, Female,0,0,45, Laos, <=50K
45, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Columbia, <=50K
48, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,35, Ireland, <=50K
21, Self-emp-not-inc, Masters, Never-married, Sales, Own-child, Black, Female,0,0,10, Italy, <=50K
44, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,40, Haiti, <=50K
33, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,45, United-States, <=50K
51, Private, HS-grad, Separated, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Canada, <=50K
36, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
29, Private, HS-grad, Separated, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Separated, Other-service, Wife, Black, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1890,40, United-States, >50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Black, Female,0,0,40, United-States, <=50K
57, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, >50K
26, Self-emp-not-inc, Assoc-voc, Never-married, Exec-managerial, Wife, White, Male,0,0,37, United-States, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,32, United-States, <=50K
39, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,7970,0,60, Jamaica, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,25, Germany, <=50K
30, State-gov, Some-college, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,20, United-States, >50K
61, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Canada, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, Vietnam, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, Cambodia, <=50K
20, Private, Some-college, Divorced, Adm-clerical, Other-relative, White, Female,0,0,35, United-States, <=50K
20, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,2840,0,20, United-States, <=50K
21, Private, Some-college, Married-spouse-absent, Machine-op-inspct, Own-child, Black, Male,0,0,25, United-States, <=50K
63, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Ireland, >50K
33, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Germany, <=50K
49, Private, HS-grad, Divorced, Transport-moving, Unmarried, Other, Female,0,0,40, Philippines, <=50K
36, Private, Masters, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
29, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, Mexico, <=50K
38, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
34, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
23, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
