29, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Portugal, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1688,45, United-States, <=50K
34, Private, HS-grad, Widowed, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,40, Japan, <=50K
32, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,60, Greece, <=50K
68, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Canada, >50K
34, Private, 5th-6th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, France, <=50K
20, State-gov, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Assoc-acdm, Never-married, Handlers-cleaners, Husband, White, Female,0,0,20, India, <=50K
49, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,60, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Taiwan, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
25, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,1657,40, United-States, <=50K
35, Private, HS-grad, Never-married, Transport-moving, Wife, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
20, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1611,45, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
21, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Other-relative, White, Male,0,0,40, United-States, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
45, Local-gov, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,35, El-Salvador, <=50K
34, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
32, Local-gov, HS-grad, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Self-emp-not-inc, HS-grad, Never-married, Protective-serv, Own-child, White, Female,0,0,35, United-States, <=50K
53, Private, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,0,0,50, United-States, <=50K
42, Private, Some-college, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
31, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
59, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
30, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, >50K
33, Private, 12th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1887,40, United-States, >50K
30, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Italy, <=50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
64, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,38, United-States, <=50K
68, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
31, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Female,0,0,76, China, <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
33, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Local-gov, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Local-gov, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,63, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
60, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
57, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
24, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Male,0,0,50, United-States, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female,0,0,15, United-States, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,15, Greece, <=50K
62, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, United-States, <=50K
30, State-gov, HS-grad, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
43, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
19, Federal-gov, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
51, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
25, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, India, <=50K
67, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Cuba, >50K
27, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Germany, <=50K
49, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
32, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
21, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,35, Mexico, <=50K
39, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
59, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
19, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,2096,0,50, United-States, <=50K
36, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,2488,0,40, Germany, >50K
37, State-gov, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
21, Federal-gov, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, >50K
22, Local-gov, Some-college, Never-married, Tech-support, Own-child, White, Female,0,0,25, United-States, >50K
43, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,35, United-States, <=50K
61, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,90, United-States, >50K
49, Private, Some-college, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
51, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, England, >50K
25, Private, 7th-8th, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
39, Local-gov, Prof-school, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
18, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
49, Local-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,2174,0,40, United-States, <=50K
35, Local-gov, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Other-relative, Black, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, Nicaragua, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
62, Local-gov, HS-grad, Widowed, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
28, Private, Masters, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,20, United-States, >50K
25, Private, Bachelors, Separated, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,37, United-States, <=50K
44, Self-emp-inc, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
46, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Federal-gov, Bachelors, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
54, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,45, United-States, >50K
44, Private, Some-college, Separated, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386,0,60, United-States, >50K
22, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,30, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Other-relative, White, Female,0,0,20, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, France, <=50K
40, Private, Some-college, Widowed, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
34, Federal-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,1902,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
59, State-gov, Some-college, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Masters, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, >50K
61, Private, HS-grad, Divorced, Sales, Wife, White, Female,0,0,24, United-States, <=50K
22, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
63, Self-emp-inc, HS-grad, Never-married, Protective-serv, Husband, White, Male,0,0,50, United-States, <=50K
28, Local-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, <=50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,10, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,0,1902,45, United-States, <=50K
47, Federal-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,36, United-States, <=50K
33, Private, HS-grad, Divorced, Exec-managerial, Own-child, White, Female,0,0,50, United-States, <=50K
19, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,30, Iran, <=50K
68, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
29, Federal-gov, HS-grad, Never-married, Sales, Wife, White, Female,0,0,21, Puerto-Rico, <=50K
53, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Local-gov, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,45, United-States, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
51, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,60, United-States, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,35, United-States, >50K
54, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
